"ID","prompt","response","set","lab","rater1","rater2"
6,"coltello","per rompere oggetti",17,10,2,2
6,"coltello","per tagliare cibo",17,10,1,1
6,"coltello","per uccidere una persona",17,10,1,2
6,"cucchiaio","per bere il caffè",17,10,1,1
6,"cucchiaio","per bere il thè",17,10,1,1
6,"cucchiaio","per mangiare la nìminestra",17,10,1,1
6,"cucchiaio","per prendere il miele",17,10,1,1
6,"cucchiaio","per prendere lo zucchero",17,10,1,1
6,"cucchiaio","per preparare un dolce",17,10,1,1
6,"graffetta","per apprendere qualcosa",17,10,2,2
6,"graffetta","per crearsi un portachiavi",17,10,3,2
6,"graffetta","per tenere uniti i fogli",17,10,1,1
6,"guanto","coprirsi dal freddo",17,10,2,1
6,"guanto","fare giardinaggio",17,10,1,1
6,"guanto","lavare i piatti",17,10,1,1
6,"guanto","per gli infermieri per non prendere malattie",17,10,1,1
6,"guanto","per i muratori per non farsi male",17,10,1,1
6,"guanto","per i portieri quando devono parare",17,10,1,1
6,"guanto","per non tagliarsi",17,10,1,2
6,"guanto","pulire casa",17,10,1,1
6,"lampadina","per fare luce",17,10,1,1
6,"lampadina","per illuminare le case",17,10,1,1
6,"lampadina","per illuminare le strade",17,10,1,1
6,"lampadina","per riscaldare",17,10,2,2
6,"lampadina","per trasformare la corrente",17,10,1,1
6,"Lampadina","accendere",16,10,1,1
6,"Lampadina","ciondolare",16,10,2,3
6,"Lampadina","colorare",16,10,2,2
6,"Lampadina","comunicare",16,10,3,3
6,"Lampadina","riempire con un paesaggio e acqua con effetto neve",16,10,3,4
6,"Lampadina","svitare",16,10,1,3
6,"libro","per apprendere nuove conoscenze",17,10,1,1
6,"libro","per aumentare la propria cultura",17,10,1,1
6,"libro","per conoscere meglio tutto ciò che ci circonda",17,10,1,1
6,"libro","per eliminare le pieghe dai fogli dai quaderni",17,10,2,3
6,"libro","per leggere delle storie",17,10,1,1
6,"libro","per mettere in piano un oggetto",17,10,2,2
6,"libro","per studiare",17,10,1,1
6,"Libro","bruciare",16,10,2,2
6,"Libro","contare le pagine",16,10,3,2
6,"Libro","dedicare",16,10,2,2
6,"Libro","firmare",16,10,2,3
6,"Libro","indicare",16,10,2,3
6,"Libro","intitolare",16,10,1,2
6,"Libro","per incollare come peso",16,10,3,2
6,"Libro","per leggere",16,10,1,1
6,"Libro","per titarlo",16,10,2,2
6,"Libro","pubblicizzare",16,10,2,3
6,"Libro","regalare",16,10,2,2
6,"Libro","scrivere se la carta è bianca",16,10,1,1
6,"Libro","uno scaffale",16,10,3,2
6,"martello","per appendere un quadro",17,10,1,1
6,"martello","per attaccare ad una parete il televisore",17,10,1,1
6,"martello","per costruire oggetti",17,10,1,1
6,"martello","per fare rumore",17,10,2,2
6,"martello","per inserire un chiodo",17,10,1,1
6,"martello","per montare un mobile",17,10,1,1
6,"martello","per non usare il trapano",17,10,2,1
6,"martello","per rompere oggetti",17,10,1,2
6,"martello","per rompere una parete",17,10,1,2
6,"mattone","per costruire un rialzo",17,10,1,2
6,"mattone","per costruire una casa",17,10,1,1
6,"mattone","per creare delle pareti",17,10,1,1
6,"mattone","per creare divisori",17,10,1,1
6,"mattone","per riempirli con del cemento",17,10,2,1
6,"Sedia","ascoltare quando si  è seduti",16,10,2,2
6,"Sedia","gioco con ago sul pianale e calamita sotto per far muovere l'ago",16,10,4,3
6,"Sedia","incollare",16,10,2,2
6,"Sedia","riposarsi",16,10,2,2
6,"Sedia","rivestire",16,10,2,2
6,"Sedia","un'altalena",16,10,3,3
6,"Sedia","un dondolo",16,10,3,2
6,"Sedia","verniciare",16,10,2,3
7,"accendino","accendere il fornello",17,10,1,1
7,"accendino","aprire qualcosa",17,10,2,2
7,"accendino","cavatappi",17,10,2,2
7,"accendino","disegnare",17,10,3,3
7,"accendino","oggetto d'arredo",17,10,2,2
7,"accendino","per bruciare un filo di una maglia",17,10,1,1
7,"accendino","per vedere al buio",17,10,1,2
7,"accendino","sigillare",17,10,3,3
7,"accetta","arma",17,10,2,2
7,"accetta","far paura",17,10,2,2
7,"accetta","rompere le cose",17,10,2,2
7,"accetta","scolpire",17,10,2,3
7,"accetta","tagliare un albero",17,10,1,1
7,"appendino","appendere vestiti",17,10,1,1
7,"appendino","disegnare",17,10,2,3
7,"appendino","giocare",17,10,2,2
7,"appendino","oggetto d'arredo",17,10,2,2
7,"appendino","per appendere cinture",17,10,2,1
7,"aspirapolvere","catturare gli insetti",17,10,2,2
7,"aspirapolvere","per fare acconciature",17,10,3,2
7,"aspirapolvere","pulire",17,10,1,1
7,"aspirapolvere","raccogliere l'acqua da terra",17,10,1,1
7,"aspirapolvere","togliere le ragnatele",17,10,1,2
7,"Attaccapanni","attrezzo per ginnastica",16,10,3,3
7,"Attaccapanni","base per tiro al bersaglio",16,10,4,3
7,"Attaccapanni","bilancia",16,10,4,4
7,"Attaccapanni","portamestoli da cucina",16,10,2,2
7,"Attaccapanni","portarulli da pittura",16,10,3,2
7,"banana","cucinare",17,10,1,1
7,"banana","disegnare",17,10,2,2
7,"banana","mangiare",17,10,1,1
7,"banana","premiare qualcuno",17,10,3,2
7,"barattolo","fare bracciali",17,10,3,2
7,"barattolo","fare orecchini",17,10,2,2
7,"barattolo","porta oggetti",17,10,2,2
7,"barattolo","raccogliere qualcosa",17,10,2,2
7,"barattolo","ready-made",17,10,3,3
7,"barattolo","unità di misura",17,10,2,3
7,"barattolo","vaso",17,10,2,2
7,"Barile","fioriera da giardino",16,10,2,2
7,"Barile","galleggiante",16,10,2,2
7,"Barile","gioco per bambini",16,10,2,2
7,"Barile","lampadario per grande stanza",16,10,2,2
7,"Barile","ripiano per un tavolo",16,10,2,2
7,"bicicletta","attrezzo per il fitness",17,10,1,2
7,"bicicletta","oggetto di arredo",17,10,2,2
7,"bicicletta","passeggiare",17,10,1,1
7,"bicicletta","portapacchi",17,10,2,2
7,"borsa","contenitore oggetti",17,10,1,1
7,"borsa","oggetti di bellezza",17,10,1,1
7,"borsa","oggetto d'arredo",17,10,2,2
7,"borsa","passeggiare",17,10,2,1
7,"botte","contenitore liquidi",17,10,1,1
7,"botte","creare altri aoggetti",17,10,2,3
7,"botte","oggetto di arredo",17,10,2,2
7,"botte","tavolino",17,10,2,2
7,"Bottiglia di plastica","base per fusioni",16,10,4,4
7,"Bottiglia di plastica","bomba",16,10,3,4
7,"Bottiglia di plastica","contrappeso",16,10,3,3
7,"Bottiglia di plastica","gioco di vari tipi",16,10,2,2
7,"Bottiglia di plastica","maschera",16,10,4,4
7,"Bottiglia di plastica","pendolo",16,10,3,3
7,"bottiglietta","contenitore altri oggetti",17,10,2,2
7,"bottiglietta","contenitore liquidi",17,10,1,1
7,"bottiglietta","contenitore sabbia",17,10,2,2
7,"bottiglietta","giocare",17,10,2,2
7,"cappello","barchetta",17,10,2,2
7,"cappello","cesto per la frutta",17,10,2,2
7,"cappello","oggetto di arredo",17,10,2,2
7,"cappello","porta cibo",17,10,2,2
7,"cappello","porta oggetti",17,10,2,2
7,"cappello","tana per un animale piccolo",17,10,2,2
7,"cappello","tela per un dipinto",17,10,3,3
7,"cappello","vaso per piantina",17,10,2,2
7,"cestino","gioco per bambini",17,10,2,2
7,"cestino","porta attrezzi",17,10,1,1
7,"cestino","porta frutta",17,10,1,1
7,"cestino","porta vestiti",17,10,2,1
7,"cestino","tana per un cane o gatto",17,10,2,2
7,"coltello","cucinare",17,10,1,1
7,"coltello","ferire",17,10,1,2
7,"coltello","minacciare",17,10,1,1
7,"coltello","modificare qualcosa",17,10,2,2
7,"coltello","oggetto da collezione",17,10,2,2
7,"coltello","oggetto di arredo",17,10,2,2
7,"coltello","spalmare qualcosa",17,10,2,1
7,"cucchiaio","fare acconciature",17,10,3,3
7,"cucchiaio","mangiare",17,10,1,1
7,"cucchiaio","piegare e comporre altri oggetti",17,10,2,2
7,"cucchiaio","scavare",17,10,2,2
7,"cucchiaio","unità di misura",17,10,2,2
7,"cucchiaio","utensile per la bellezza del viso",17,10,2,2
7,"graffetta","creare sagome o altri oggetti",17,10,3,2
7,"graffetta","fermare le pagine",17,10,1,1
7,"graffetta","portachiavi",17,10,2,2
7,"graffetta","sistemare un vestito",17,10,2,2
7,"graffetta","tenere chiuso il pacco di pasta",17,10,2,2
7,"guanto","andare in moto",17,10,1,1
7,"guanto","arrampicarsi",17,10,2,1
7,"guanto","lavare piatti",17,10,1,1
7,"guanto","non lasciare tracce",17,10,2,3
7,"guanto","palloncino",17,10,2,2
7,"guanto","raccogliere qualcosa",17,10,1,1
7,"guanto","ssegnare",17,10,2,3
7,"guanto","usare attrezzi",17,10,1,1
7,"lampadina","illuminare",17,10,1,1
7,"lampadina","ricordare qualcosa",17,10,2,2
7,"lampadina","ricordo di qualcuno",17,10,2,2
7,"Lampadina","elemento di mosaico",16,10,2,3
7,"Lampadina","gioco di destrezza",16,10,2,4
7,"Lampadina","rilevatore di passaggio per animali",16,10,5,5
7,"libro","appoggio",17,10,2,2
7,"libro","diventare colti",17,10,1,1
7,"libro","imparare",17,10,1,1
7,"libro","leggere",17,10,1,1
7,"libro","oggetto d'arredo",17,10,2,2
7,"libro","rialzare qualcosa",17,10,2,2
7,"libro","scivere",17,10,2,2
7,"Libro","appoggio per i piedi",16,10,2,2
7,"Libro","codice cifrato",16,10,5,5
7,"Libro","contrappeso",16,10,2,3
7,"Libro","misura campione di massa o lunghezza",16,10,4,4
7,"Libro","nascondiglio segreto",16,10,2,3
7,"martello","arma",17,10,2,2
7,"martello","mettere chiodi",17,10,1,1
7,"martello","rompere qualcosa",17,10,1,1
7,"martello","togliere le viti",17,10,1,1
7,"mattone","colpire qualcosa",17,10,2,2
7,"mattone","costruire",17,10,1,1
7,"mattone","tenere aperta la porta usare come rialzo",17,10,2,2
7,"mattone","tenere fermo qualcosa",17,10,2,2
7,"Sedia","isolante",16,10,3,3
7,"Sedia","scaletta",16,10,2,2
7,"Sedia","stampo per dipingere",16,10,4,4
7,"Sedia","tettoia",16,10,3,4
8,"accendino",NA,17,10,NA,NA
8,"accetta","per tagliare un pezzo di carne",17,10,2,2
8,"accetta","rompere una noce di cocco",17,10,2,2
8,"appendino","porta bracciali o collane",17,10,2,2
8,"aspirapolvere","contenitore dell'acqua",17,10,2,2
8,"Attaccapanni","porta collane",16,10,2,2
8,"Attaccapanni","porta sciarpe",16,10,1,1
8,"banana","pistola giocattolo",17,10,2,2
8,"barattolo","bicchiere",17,10,2,2
8,"barattolo","porta spazzolino",17,10,2,2
8,"barattolo","portacandela",17,10,2,2
8,"barattolo","portaoggetti (per anelli, collane)",17,10,2,2
8,"barattolo","portapenne",17,10,2,2
8,"barattolo","vaso per fiori",17,10,2,2
8,"Barile","catino per vestiti da lavar",16,10,2,2
8,"Barile","cestino per la spazzatura",16,10,2,2
8,"Barile","portalibri",16,10,2,2
8,"Barile","portaoggetti",16,10,2,2
8,"Barile","sedia",16,10,2,2
8,"Barile","Tavolino portaliquidi",16,10,2,2
8,"bicicletta","la bicicletta intera",17,10,1,1
8,"bicicletta","lampadari con le ruote appese al muro",17,10,4,3
8,"bicicletta","scomponendola si possono creare delle installazioni",17,10,2,3
8,"borsa","cuscino se imbottita",17,10,2,2
8,"borsa","può essere riutilizzata la pelle per fare scarpe o accessori, se scucita",17,10,2,3
8,"botte","?",17,10,NA,NA
8,"botte","sgabello",17,10,2,2
8,"botte","tavolo",17,10,2,2
8,"Bottiglia di plastica","contenitore per pittura",16,10,3,3
8,"Bottiglia di plastica","marionetta burrattini",16,10,4,4
8,"Bottiglia di plastica","porta pennelli",16,10,3,2
8,"bottiglietta","realizzare dei cerchi e usarli come bracciali",17,10,2,2
8,"bottiglietta","tagliata a metà con il fondo creare bicchieri o piccoli porta oggetti",17,10,2,2
8,"cappello","contenitore",17,10,2,2
8,"cappello","elemento decorativo da appendere al muro tipo quadro",17,10,2,2
8,"cappello","vaso per fiori",17,10,2,2
8,"cestino","cuccia per animali",17,10,2,2
8,"cestino","lampada se messo al contrario",17,10,2,2
8,"cestino","porta vasi per fiori",17,10,2,1
8,"coltello","fare dei buchi al posto di una pala",17,10,2,2
8,"cucchiaio","elemento decorativo, per esempio addobbi albero di natale",17,10,3,2
8,"cucchiaio","realizzare un orologio e mettere il cucchiaio al posto della lancetta",17,10,3,3
8,"graffetta","creare un filo per attaccare delle foto",17,10,3,2
8,"graffetta","fermacapelli",17,10,2,2
8,"graffetta","per chiudere un sacchetto",17,10,2,2
8,"guanto","creare una marionetta (testa di un gallo oppure ogni dito un personaggio)",17,10,2,2
8,"guanto","pennello per dipingere",17,10,3,2
8,"guanto","sacchetto",17,10,2,2
8,"lampadina","decorazione per albero di natale",17,10,2,2
8,"lampadina","unite assieme possono creare una sfera da usare come elemento decorativo",17,10,4,3
8,"Lampadina","luci colorate",16,10,2,2
8,"Lampadina","oggetto di design",16,10,2,2
8,"Lampadina","pannello con tante lampadine a forma di scritta",16,10,2,3
8,"libro","carta regalo",17,10,2,2
8,"libro","creare degli origami con i fogli",17,10,3,3
8,"libro","fermacarte",17,10,2,2
8,"libro","fermaporta",17,10,2,2
8,"libro","supporto per non far dondolare un tavolo o una sedia",17,10,2,2
8,"libro","vassoio",17,10,2,2
8,"Libro","arredo",16,10,2,2
8,"Libro","decoupage",16,10,2,3
8,"Libro","porta gioie",16,10,2,2
8,"martello","per rompere una noce di cocco o un cocomero o delle noci",17,10,2,2
8,"mattone","fermaporta",17,10,2,2
8,"mattone","uniti assieme usati per creare un'aiuola",17,10,2,1
8,"Sedia","posta vestiti",16,10,2,2
8,"Sedia","tavolino",16,10,2,2
9,"accendino","accendere un fornello o una candela",17,10,1,1
9,"accendino","accendere una sigaretta",17,10,1,1
9,"accendino","bruciare qualcosa per chiuderlo",17,10,1,2
9,"accendino","dare fuoco a qualcosa",17,10,1,1
9,"accendino","dare fuoco a uno",17,10,1,1
9,"accendino","genera una fiamma",17,10,1,1
9,"accendino","scaldare qualcosa di metallo",17,10,1,1
9,"accendino","usarlo per fare trucchi di magia",17,10,2,2
9,"accetta","affilarla",17,10,2,2
9,"accetta","imparare a combattere maneggiandola",17,10,3,3
9,"accetta","lanciarlo contro un bersaglio per verificare la precisione di lancio",17,10,2,3
9,"accetta","tagliare la legna e altre cose",17,10,1,1
9,"accetta","trovare il suo punto d'equilibrio",17,10,2,2
9,"appendino","infilare una cosa stretta tra le due estremità più larghe per farla cedere",17,10,4,4
9,"appendino","tenere i panni appesi e trasportarli facilmente",17,10,1,1
9,"appendino","usare un braccio per arrotolare una corda",17,10,3,3
9,"appendino","usarl ocome appendi cose, come collane o orecchini",17,10,2,2
9,"aspirapolvere","aspirare polvere o sporcizia",17,10,1,1
9,"aspirapolvere","peso per fermare qualcosa",17,10,2,2
9,"aspirapolvere","pulire",17,10,1,1
9,"aspirapolvere","sfruttare il rumore, registrandolo e riproducendolo",17,10,3,2
9,"aspirapolvere","simulare una chitarra con il manico",17,10,3,3
9,"Attaccapanni","appendi bijoux",16,10,2,2
9,"Attaccapanni","appendi cravatte",16,10,1,1
9,"Attaccapanni","attaccapanni da muro",16,10,2,3
9,"Attaccapanni","gamba di sedia o tavolo",16,10,4,3
9,"Attaccapanni","lampada da tavola",16,10,3,2
9,"banana","disegnarci sopra una faccia e le braccia",17,10,3,2
9,"banana","farla girare su se stessa e vedere quanto ci mette a fermarsi",17,10,3,3
9,"banana","lanciarla e provare a riprenderla",17,10,2,2
9,"banana","mangiarla",17,10,1,1
9,"banana","metterci un bastoncino sopra e simulare una barca",17,10,3,3
9,"banana","pistola",17,10,2,2
9,"banana","simulare un microfono",17,10,2,2
9,"barattolo","cavare anche il fondo e creare un tubo",17,10,3,3
9,"barattolo","collegarlo ad un altro con un filo e creare un telefono",17,10,2,3
9,"barattolo","dipingerlo",17,10,2,3
9,"barattolo","forarlo e metterci all'interno una candela",17,10,3,3
9,"barattolo","tagliarlo creare delle decorazioni",17,10,2,2
9,"barattolo","tagliarlo e creare dei porta oggetti",17,10,2,2
9,"barattolo","tenere il cibo",17,10,1,1
9,"Barile","sgabello",16,10,2,2
9,"Barile","tavolino",16,10,2,2
9,"bicicletta","andare in giro in città",17,10,1,1
9,"bicicletta","attaccare un traino davanti o dietro alla bici",17,10,2,2
9,"bicicletta","invertire il manubrio e imparare ad andare in bici così",17,10,3,3
9,"bicicletta","mettere la bici sulla sella e sfruttare la rotazione delle ruote",17,10,3,3
9,"bicicletta","smontare le ruote",17,10,2,2
9,"borsa","contenere oggetti",17,10,1,1
9,"borsa","fare una ruota cercando du non fare toccare la borsa",17,10,3,3
9,"borsa","portare maglie e giubbotti che non si vuole",17,10,1,1
9,"borsa","tenere addosso",17,10,1,2
9,"borsa","usarla come contrappeso durante una rotazione in cui sbilancio il corpo",17,10,4,4
9,"borsa","usarla per colpire qualcuno",17,10,2,2
9,"botte","agganciarmici a pancia in su e stretchiare la schiena",17,10,4,3
9,"botte","metterne una sopra l'altra",17,10,2,2
9,"botte","rotolarci sopra",17,10,2,2
9,"botte","saltare giù da lla botte",17,10,2,2
9,"botte","stapparlo",17,10,2,2
9,"botte","tenere il vino",17,10,1,1
9,"botte","trovare il punto di equilibrio sopra uno spigolo",17,10,3,3
9,"botte","usare la parte di sopra come un tamburo",17,10,2,2
9,"Bottiglia di plastica","acchiappasogni",16,10,4,4
9,"Bottiglia di plastica","cestino",16,10,3,3
9,"Bottiglia di plastica","fiori finti",16,10,2,2
9,"Bottiglia di plastica","narghilè",16,10,4,5
9,"Bottiglia di plastica","pienarghilè",16,10,4,4
9,"Bottiglia di plastica","portanastri",16,10,3,3
9,"Bottiglia di plastica","portasacchetti",16,10,3,3
9,"Bottiglia di plastica","salvadanaio",16,10,2,2
9,"Bottiglia di plastica","stampo",16,10,2,2
9,"Bottiglia di plastica","vaso",16,10,2,2
9,"bottiglietta","con acqua fresca per rilassarsi",17,10,1,1
9,"bottiglietta","contenere bevande",17,10,1,1
9,"bottiglietta","forare il tappo e usarla come innaffiatoio oppure forare a metà",17,10,3,2
9,"bottiglietta","mette varie bottiglie una spra l'altra senza farle cadere",17,10,3,3
9,"bottiglietta","riflettere la luce",17,10,2,3
9,"bottiglietta","tagliare la bottiglia per creare altre cose",17,10,2,2
9,"cappello","fare numeri di magia",17,10,2,3
9,"cappello","indossare per proteggersi dal sole",17,10,1,1
9,"cappello","lanciarlo prenderlo con la testa",17,10,3,2
9,"cappello","metterlo alle feste come pezzo di un travestimento",17,10,2,2
9,"cappello","metterlo in testa a uno spaventapasseri",17,10,2,2
9,"cappello","metterselo sulla faccia per dormire senza essere disturbati da luce o insetti",17,10,2,1
9,"cappello","raccogli soldi",17,10,2,2
9,"cestino","barca impermeabilizzando il fondo",17,10,3,3
9,"cestino","decorarlo e riempirlo di cibo per un regalo",17,10,2,2
9,"cestino","metterci delle rotelle sotto e usarlo per spostare cose pesanti",17,10,4,4
9,"cestino","pic-nic",17,10,1,2
9,"cestino","riempirlo di terra e piantarci dei rami",17,10,3,3
9,"cestino","riparo dal sole",17,10,2,2
9,"cestino","traportare delle piante",17,10,1,1
9,"cestino","trasportare della frutta",17,10,1,1
9,"coltello","aprire barattoli",17,10,2,2
9,"coltello","farlo girare il più possibile sulla punta",17,10,3,2
9,"coltello","lanciarlo e cercare di colpire un obiettivo a distanza",17,10,2,2
9,"coltello","minacciare qualcuno",17,10,1,1
9,"coltello","specchiarsi",17,10,2,2
9,"coltello","tagliare carne o verdure",17,10,1,1
9,"coltello","tagliare fili",17,10,2,2
9,"coltello","usare la punta incandescente per forare qualcosa",17,10,3,2
9,"cucchiaio","assumere farmaci",17,10,1,1
9,"cucchiaio","contare quantità di cibo o sostanze",17,10,1,1
9,"cucchiaio","mangiare cose liquide",17,10,1,1
9,"cucchiaio","metterlo sotto un flusso di acqua abbastanza forte girato al contrario per creare una fontana in tutte le direzioni",17,10,3,4
9,"cucchiaio","trovare il suo punto di equilibrio tenendolo con un dito",17,10,3,2
9,"cucchiaio","usarlo come leva",17,10,2,2
9,"graffetta","aprirla e usare una sua parte come gancio",17,10,2,3
9,"graffetta","arrotolare un filo",17,10,3,3
9,"graffetta","strofinarla leggermente e metterla su una foglia in un contenitore con dell'acqua in modo da creare una bussola",17,10,5,5
9,"graffetta","tenere assieme dei fogli",17,10,1,1
9,"graffetta","usare la punta per forare qualcosa di sottile",17,10,2,2
9,"guanto","indossare per lavorare nell'orto",17,10,1,1
9,"guanto","indossare per non sporcarsi quando si lavorra a un motore o per aggiustare la bici",17,10,1,1
9,"guanto","lavorare da falegname",17,10,1,1
9,"guanto","riempirlo di qualcosa di morbido e crearci una bambola",17,10,3,3
