"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4"
"103","konservendose","Dose für Pinsel",12,7,1,1,0,1
"103","konservendose","Häuschen für Kinderspielzeug",12,7,1,2,1,1
"103","konservendose","Reixerl zum Krachmachen",12,7,1,1,1,1
"103","konservendose","Schnurtelefon",12,7,1,1,1,1
"103","konservendose","Weihfeuer tragen",12,7,1,1,2,1
"103","messer","Brot schneiden",12,7,0,0,0,0
"103","messer","Kunstwerk bauen",12,7,0,1,2,1
"103","messer","Nachbarn einschüchtern",12,7,0,1,1,0
"103","messer","Uhren öffnen",12,7,1,2,1,1
"103","messer","Zielwerfen",12,7,1,1,1,1
"104","haarfoehn","abstauben",12,7,1,2,1,2
"104","haarfoehn","haare trocknen",12,7,0,0,0,0
"104","haarfoehn","kerzen ausblasen",12,7,3,2,1,2
"104","haarfoehn","musik machen",12,7,1,2,2,1
"104","haarfoehn","nachbarn ärgern",12,7,1,1,1,0
"104","haarfoehn","stromrechnung erhöhen",12,7,1,1,1,0
"104","haarfoehn","suizit",12,7,1,1,1,1
"104","haarfoehn","wäsche trocknen",12,7,1,0,1,1
"104","konservendose","als spielzeug",12,7,1,1,1,1
"104","konservendose","als vorrat",12,7,0,1,0,0
"104","konservendose","ballast",12,7,1,0,2,1
"104","konservendose","dekoration",12,7,1,1,1,0
"104","konservendose","wurfgeschoss",12,7,1,1,1,1
"104","konservendose","zum draufsteigen um gößer zu sein",12,7,2,1,1,1
"104","messer","als spiegel verwenden",12,7,3,1,1,2
"104","messer","brot schneiden",12,7,0,0,0,0
"104","messer","etw. kaputt machen",12,7,0,1,1,0
"104","messer","jemd. blenden",12,7,2,1,1,2
"104","messer","jemd. verletzen",12,7,0,1,1,0
"104","messer","silikonfugen auskratzen",12,7,3,1,1,1
"104","messer","zwibeln schälen",12,7,0,0,1,0
"105","haarfoehn","aufhängen",12,7,0,0,1,1
"105","haarfoehn","blasen",12,7,1,0,0,0
"105","haarfoehn","erhitzen",12,7,1,1,1,1
"105","haarfoehn","modellieren",12,7,1,1,1,1
"105","haarfoehn","nageln",12,7,1,1,2,0
"105","haarfoehn","schlagen",12,7,1,1,0,0
"105","haarfoehn","Stromschlag",12,7,1,1,1,1
"105","haarfoehn","Trocknen",12,7,1,1,0,0
"105","haarfoehn","warmhalten",12,7,1,1,1,1
"105","haarfoehn","werfen",12,7,0,0,0,0
"105","konservendose","Aufmachen",12,7,0,0,0,0
"105","konservendose","Blumenvase",12,7,1,1,1,1
"105","konservendose","Kegeln",12,7,1,1,1,1
"105","konservendose","Kochen",12,7,1,1,1,0
"105","konservendose","Mausefalle",12,7,1,2,2,2
"105","konservendose","Nageln",12,7,3,1,1,1
"105","konservendose","Tischbein",12,7,2,1,1,1
"105","konservendose","töten",12,7,1,1,1,0
"105","konservendose","Wand bauen",12,7,2,1,1,1
"105","konservendose","Weitwurf",12,7,1,1,0,1
"105","messer","Briefbeschwerer",12,7,1,1,1,1
"105","messer","Hacken",12,7,0,1,1,1
"105","messer","Kratzen",12,7,2,1,1,1
"105","messer","Mord",12,7,0,0,1,0
"105","messer","Öffnen",12,7,1,1,1,0
"105","messer","Sägen",12,7,1,1,1,1
"105","messer","Schneiden",12,7,0,0,1,0
"105","messer","Schrauben",12,7,1,2,1,1
"105","messer","Stechen",12,7,0,0,1,0
"105","messer","Teilen",12,7,0,0,1,0
"106","haarfoehn","statt einem handtuch zum abtrocknen",12,7,1,1,1,1
"106","haarfoehn","um papier wegzublasen",12,7,1,1,1,1
"106","konservendose","als musikintrument mit steinen gefüllt",12,7,1,1,1,1
"106","konservendose","als windspiel aufhängen",12,7,1,1,1,2
"106","konservendose","als ziel für bogen und pfeil",12,7,1,1,1,1
"106","konservendose","kicken",12,7,1,1,1,1
"106","konservendose","münzen hineinschmeissen",12,7,1,1,1,1
"106","messer","als pinsel verwenden",12,7,0,1,1,1
"106","messer","im sand schreiben",12,7,1,1,1,1
"106","messer","in Baumrinden ritzen",12,7,0,1,1,1
"106","messer","schnitzen",12,7,1,2,1,1
"107","haarfoehn","briefbeschwerer",12,7,1,1,1,1
"107","haarfoehn","deko",12,7,0,1,1,0
"107","haarfoehn","fotoshooing, special effect",12,7,2,1,1,1
"107","haarfoehn","kinderspielzeug",12,7,1,1,1,1
"107","haarfoehn","mikrofon",12,7,1,1,2,1
"107","haarfoehn","nagellack ausprobieren",12,7,1,1,1,1
"107","haarfoehn","selbstmord",12,7,1,1,1,1
"107","haarfoehn","staubaufwirbeln",12,7,1,1,1,2
"107","haarfoehn","waffenatrappe",12,7,2,2,1,3
"107","haarfoehn","wärmen",12,7,1,1,0,1
"107","haarfoehn","wäsche trocknen",12,7,1,0,1,1
"107","konservendose","als wurfgescho´ss",12,7,1,1,1,1
"107","konservendose","ball",12,7,1,1,1,1
"107","konservendose","briefbeschwerer",12,7,2,1,2,1
"107","konservendose","deko, löscher reinmachen und kerze rein",12,7,1,1,1,0
"107","konservendose","tasse",12,7,1,1,1,1
"107","konservendose","turm bauen",12,7,1,1,1,1
"107","konservendose","vase",12,7,1,1,1,1
"107","konservendose","zum schießen",12,7,1,1,1,1
"107","messer","deko",12,7,0,1,2,1
"107","messer","dose aufmacehn",12,7,0,1,1,1
"107","messer","eifen aufschlitzen",12,7,0,1,1,1
"107","messer","ermorden",12,7,0,0,1,0
"107","messer","etwas hinritzen",12,7,1,1,1,1
"107","messer","fingernägel ausputzen",12,7,2,1,1,1
"107","messer","haareschneiden",12,7,1,1,1,1
"107","messer","kleidung aufschneiden",12,7,0,1,1,1
"107","messer","schneiden",12,7,0,0,1,0
"107","messer","schnitzen",12,7,1,2,1,1
"107","messer","selbstmord",12,7,1,1,1,0
"107","messer","waffe",12,7,0,0,1,0
"108","haarfoehn","als Wurfgeschoss",12,7,1,1,0,0
"108","haarfoehn","Farbe trocknen",12,7,1,1,1,1
"108","haarfoehn","Haare fönen",12,7,0,0,0,0
"108","haarfoehn","im Fasching als Pistole",12,7,1,1,2,1
"108","haarfoehn","Kreisel",12,7,0,1,2,0
"108","haarfoehn","um Lärm zu machen",12,7,1,0,1,0
"108","haarfoehn","Ventilator",12,7,3,2,2,1
"108","haarfoehn","Wäsche trocknen",12,7,1,0,1,1
"108","haarfoehn","Wind zu erzeugen",12,7,1,1,0,1
"108","konservendose","Aufbewahren von Gegenständen",12,7,1,1,0,0
"108","konservendose","Auffangbecken für regenwasser",12,7,2,2,1,1
"108","konservendose","Bauklötze",12,7,1,1,1,1
"108","konservendose","Gießkanne",12,7,3,1,1,2
"108","konservendose","Kopfschmuck",12,7,1,1,1,1
"108","konservendose","Laufrad für Hamster",12,7,2,2,1,2
"108","konservendose","Musikinstrument",12,7,1,1,1,1
"108","konservendose","Rassel",12,7,1,1,1,1
"108","konservendose","Stelzen",12,7,1,2,1,1
"108","konservendose","Stiftebehälter",12,7,1,1,1,1
"108","konservendose","Tasche",12,7,1,2,2,2
"108","konservendose","Telefon",12,7,1,1,1,1
"108","konservendose","Trommel",12,7,1,1,1,1
"108","messer","als Spiegel",12,7,3,1,1,2
"108","messer","Bäume schneiden",12,7,0,1,1,0
"108","messer","Dosenöffner",12,7,0,1,1,1
"108","messer","Haarnadel",12,7,0,2,1,2
"108","messer","kämpfen",12,7,0,1,1,0
"108","messer","Musikinstrument",12,7,1,1,2,1
"108","messer","Papier zerteilen",12,7,0,1,1,1
"108","messer","Rillen ziehen im Blumenbeet",12,7,1,1,1,1
"108","messer","schneiden",12,7,0,0,1,0
"108","messer","streichen",12,7,0,0,1,0
"108","messer","umstechen",12,7,1,2,1,1
"108","messer","verputzen von Mauer",12,7,2,1,1,2
"108","messer","Verteidigungsgegenstand",12,7,0,0,1,0
"108","messer","zum Licht reflektieren als Signal",12,7,3,2,1,2
"109","haarfoehn","für farbe zum trocknen",12,7,1,1,1,1
"109","haarfoehn","trocknen",12,7,1,1,0,0
"109","haarfoehn","zum garen",12,7,2,1,2,1
"109","haarfoehn","zum grillanzünden",12,7,0,1,1,2
"109","haarfoehn","zum rösten",12,7,2,0,2,2
"109","haarfoehn","zum verteidigen",12,7,1,1,1,0
"109","konservendose","als futternapf",12,7,1,1,1,1
"109","konservendose","als messbecher zum backen",12,7,3,2,1,1
"109","konservendose","dekorieren",12,7,1,1,1,0
"109","konservendose","draufstellen",12,7,1,1,0,1
"109","konservendose","für vorräte",12,7,0,1,1,0
"109","konservendose","umhängen",12,7,1,1,1,2
"109","konservendose","zum farbmischen",12,7,1,1,1,1
"109","konservendose","zum kochen",12,7,1,1,1,0
"109","messer","als schutzmassnahme",12,7,0,1,1,0
"109","messer","schneiden",12,7,0,0,1,0
"109","messer","zum aufhängen",12,7,0,1,1,1
"109","messer","zum dekorieren",12,7,0,1,1,1
"109","messer","zum graben",12,7,0,2,1,1
"109","messer","zum verletzen",12,7,0,0,1,0
"109","messer","zum verteidigen",12,7,0,0,1,0
"109","messer","zur sicherheit",12,7,0,0,1,0
"11","Axt","als limbostange benutzen",14,8,4,4,4,NA
"11","Axt","als Stuhlbein benutzen",14,8,4,3,3,NA
"11","Axt","Bäume fällen",14,8,1,1,1,NA
"11","Axt","kaufen",14,8,1,1,1,NA
"11","Axt","menschen erschlagen",14,8,2,1,2,NA
"11","Axt","mitbringen",14,8,1,1,1,NA
"11","Axt","schwingen",14,8,2,1,1,NA
"11","Axt","um die eigene A(x)chse drehen",14,8,4,4,5,NA
"11","Axt","winken",14,8,3,2,2,NA
"11","Axt","zerschlagen",14,8,1,1,2,NA
"11","Bett","als Musikinstrument benutzen",14,8,3,2,2,NA
"11","Bett","gegenstände im Bett verstecken",14,8,2,1,2,NA
"11","Bett","im Museum ausstellen",14,8,3,2,2,NA
"11","Bett","lesen",14,8,1,1,1,NA
"11","Bett","Menschen mit erschlagen (ikea-werbung)",14,8,4,3,3,NA
"11","Bett","schlafen",14,8,1,1,1,NA
"11","Bett","schleppen",14,8,2,1,2,NA
"11","Bett","sitzen",14,8,1,1,1,NA
"11","Bett","verkaufen",14,8,1,1,1,NA
"11","Erbse","dekorieren",14,8,3,1,2,NA
"11","Erbse","erben",14,8,5,2,3,NA
"11","Erbse","ernten",14,8,1,1,3,NA
"11","Erbse","geizig sein - ein Erbsenzähler seni",14,8,3,2,4,NA
"11","Erbse","konservieren",14,8,2,1,2,NA
"11","Erbse","Prinzessin spielen und auf der Erbse schlafen",14,8,3,3,4,NA
"11","Erbse","sich eine Erbsenschlacht liefern",14,8,2,2,2,NA
"11","Erbse","vererben",14,8,4,1,3,NA
"11","Erbse","zählen",14,8,3,1,2,NA
"11","Flöte","anheben",14,8,1,1,1,NA
"11","Flöte","anspucken",14,8,2,2,1,NA
"11","Flöte","anzünden",14,8,2,1,2,NA
"11","Flöte","befüllen",14,8,2,3,2,NA
"11","Flöte","benutzen",14,8,1,1,1,NA
"11","Flöte","besitzen",14,8,1,1,1,NA
"11","Flöte","bespielen",14,8,1,1,1,NA
"11","Flöte","flöten",14,8,1,1,1,NA
"11","Flöte","in den Mund stecken",14,8,2,2,2,NA
"11","Flöte","in der nase bohren",14,8,3,3,2,NA
"11","Flöte","jonglieren",14,8,4,1,2,NA
"11","Flöte","kaufen",14,8,1,1,1,NA
"11","Flöte","kinder und ratten anführen",14,8,4,4,4,NA
"11","Flöte","lackieren",14,8,2,1,1,NA
"11","Flöte","löten",14,8,4,1,2,NA
"11","Flöte","mitnehmen",14,8,1,1,1,NA
"11","Flöte","musizieren",14,8,1,1,1,NA
"11","Flöte","polierene",14,8,1,1,2,NA
"11","Flöte","putzen",14,8,1,1,1,NA
"11","Flöte","schlagen",14,8,2,2,2,NA
"11","Flöte","spielen",14,8,1,1,1,NA
"11","Flöte","stopfen",14,8,2,2,2,NA
"11","Flöte","verkaufen",14,8,1,1,1,NA
"11","Flöte","verschenken",14,8,1,1,1,NA
"11","Flöte","verunreinigen",14,8,1,1,2,NA
"11","Flöte","zertrümmern",14,8,1,1,2,NA
"11","Geige","als Schlaginstrument benutzen",14,8,3,2,2,NA
"11","Geige","ein Stück vergeigen",14,8,4,2,4,NA
"11","Geige","Eltern nerven",14,8,2,3,3,NA
"11","Geige","für den Weltfrieden geigen",14,8,2,2,4,NA
"11","Geige","Geld verdienen",14,8,3,2,3,NA
"11","Geige","im Museum ausstellen",14,8,3,1,2,NA
"11","Geige","lackieren",14,8,2,1,1,NA
"11","Geige","musizieren",14,8,1,1,1,NA
"11","Geige","spielen",14,8,1,1,1,NA
"11","Geige","zerschlagen",14,8,1,1,2,NA
"11","Gurke","anheben",14,8,2,1,1,NA
"11","Gurke","anpflanzen",14,8,1,1,3,NA
"11","Gurke","anspucken",14,8,1,2,2,NA
"11","Gurke","aufheben",14,8,1,1,1,NA
"11","Gurke","aufschneiden",14,8,1,1,1,NA
"11","Gurke","benutzen",14,8,1,1,1,NA
"11","Gurke","beschmutzen",14,8,1,1,2,NA
"11","Gurke","einlegen",14,8,1,1,2,NA
"11","Gurke","einnehmen",14,8,1,1,1,NA
"11","Gurke","gebrauchen",14,8,1,1,1,NA
"11","Gurke","kaufen",14,8,1,1,1,NA
"11","Gurke","kochen",14,8,1,1,2,NA
"11","Gurke","lagern",14,8,1,1,1,NA
"11","Gurke","mitnehmen",14,8,1,1,1,NA
"11","Gurke","polieren",14,8,3,1,2,NA
"11","Gurke","putzen",14,8,1,1,1,NA
"11","Gurke","schälen",14,8,1,1,1,NA
"11","Gurke","schlagen",14,8,3,1,2,NA
"11","Gurke","verschenken",14,8,2,2,2,NA
"11","Gurke","verwandeln",14,8,1,1,3,NA
"11","Gurke","verwechseln",14,8,2,1,3,NA
"11","Gurke","verwenden",14,8,1,1,1,NA
"11","Gurke","zermatschen",14,8,1,1,2,NA
"11","Gurke","zerschneiden",14,8,1,1,1,NA
"11","haarfoehn","Boden trocknen",12,7,1,1,1,1
"11","haarfoehn","Fingernägel trocknen",12,7,1,1,1,1
"11","haarfoehn","Gesicht trocknen",12,7,1,1,1,1
"11","haarfoehn","Gitarre",12,7,1,0,2,0
"11","haarfoehn","Haare trockenen",12,7,0,0,0,0
"11","haarfoehn","hämmern",12,7,0,2,2,1
"11","haarfoehn","Lärm machen",12,7,1,1,1,0
"11","haarfoehn","Mirkrofon",12,7,1,1,2,1
"11","haarfoehn","Samelstück",12,7,1,1,2,0
"11","haarfoehn","Staub entfernen",12,7,2,1,1,2
"11","haarfoehn","Wäsche trocknen",12,7,1,0,1,1
"11","konservendose","Dekoration",12,7,1,1,1,0
"11","konservendose","Gewicht zum Trainieren",12,7,1,1,1,1
"11","konservendose","Hut",12,7,2,1,1,1
"11","konservendose","Keksstecher",12,7,1,1,1,1
"11","konservendose","Murmelhalter",12,7,1,1,1,1
"11","konservendose","Rasel",12,7,1,1,1,1
"11","konservendose","Sammelstück",12,7,1,2,1,1
"11","konservendose","Schuckdose",12,7,1,1,1,1
"11","konservendose","zum Spielen",12,7,1,1,1,1
"11","messer","bohren",12,7,1,1,2,1
"11","messer","hacken",12,7,0,1,1,1
"11","messer","hämmern",12,7,2,2,1,1
"11","messer","kratzen",12,7,2,1,1,1
"11","messer","Lärmmachen",12,7,0,1,1,0
"11","messer","Lock schneoden",12,7,0,0,1,0
"11","messer","ritzen",12,7,1,2,1,1
"11","messer","Sammelstück",12,7,0,1,1,0
"11","messer","scheiden",12,7,0,1,1,0
"11","messer","Schmuckstück",12,7,0,1,1,0
"11","messer","Verteidigung",12,7,0,0,1,0
"11","Paprika","anbauen",14,8,1,1,3,NA
"11","Paprika","anpflanzen",14,8,1,1,3,NA
"11","Paprika","anspucken",14,8,1,1,2,NA
"11","Paprika","backen",14,8,1,1,1,NA
"11","Paprika","begutachten",14,8,2,1,2,NA
"11","Paprika","beschmutzen",14,8,1,1,1,NA
"11","Paprika","bestrahlen",14,8,2,2,2,NA
"11","Paprika","erleuchten",14,8,3,2,3,NA
"11","Paprika","essen",14,8,1,1,1,NA
"11","Paprika","fönen",14,8,2,1,1,NA
"11","Paprika","häuten",14,8,1,1,1,NA
"11","Paprika","kaufen",14,8,1,1,1,NA
"11","Paprika","kochen",14,8,1,1,1,NA
"11","Paprika","mitbringen",14,8,1,1,1,NA
"11","Paprika","polieren",14,8,2,2,2,NA
"11","Paprika","probieren",14,8,1,1,2,NA
"11","Paprika","säubern",14,8,1,1,1,NA
"11","Paprika","schlagen",14,8,2,1,2,NA
"11","Paprika","schneiden",14,8,1,1,1,NA
"11","Paprika","tragen",14,8,1,1,1,NA
"11","Paprika","trocknen",14,8,1,2,3,NA
"11","Paprika","waschen",14,8,1,1,1,NA
"11","Paprika","zersägen",14,8,1,1,2,NA
"11","Paprika","zerschlagen",14,8,2,1,1,NA
"11","Säge","an der Sägweltmeisterschaft teilnehmen",14,8,3,2,3,NA
"11","Säge","bemalen",14,8,2,2,2,NA
"11","Säge","einen Sarg sägen",14,8,1,2,3,NA
"11","Säge","mit einer Säge tanzen",14,8,2,2,3,NA
"11","Säge","musizieren - als Geigenschlägel benutzen",14,8,5,3,2,NA
"11","Säge","rasieren",14,8,4,2,2,NA
"11","Säge","sägen",14,8,1,1,1,NA
"11","Säge","verbiegen",14,8,1,1,2,NA
"11","Säge","winken",14,8,3,2,3,NA
"11","Säge","zählen",14,8,2,1,2,NA
"11","Schaufel","anspucken",14,8,2,1,1,NA
"11","Schaufel","begutachten",14,8,2,1,1,NA
"11","Schaufel","benutzen",14,8,1,1,1,NA
"11","Schaufel","beschmutzen",14,8,1,1,1,NA
"11","Schaufel","bestrahlen",14,8,2,2,2,NA
"11","Schaufel","brechen",14,8,1,1,2,NA
"11","Schaufel","buddeln",14,8,1,1,1,NA
"11","Schaufel","einkaufen",14,8,1,1,1,NA
"11","Schaufel","erleuchten",14,8,2,2,2,NA
"11","Schaufel","graben",14,8,1,1,1,NA
"11","Schaufel","hauen",14,8,1,1,1,NA
"11","Schaufel","in die einzelteile auflösen",14,8,2,1,2,NA
"11","Schaufel","kaufen",14,8,1,1,1,NA
"11","Schaufel","mitbringen",14,8,1,1,1,NA
"11","Schaufel","polieren",14,8,1,1,1,NA
"11","Schaufel","schaufeln",14,8,1,1,1,NA
"11","Schaufel","schlagen",14,8,1,1,1,NA
"11","Schaufel","sein eigenes Grab schaufeln",14,8,1,3,3,NA
"11","Schaufel","tragen",14,8,1,1,1,NA
"11","Schaufel","trocknen",14,8,1,1,2,NA
"11","Schaufel","verkaufen",14,8,1,1,1,NA
"11","Schaufel","waschen",14,8,2,1,1,NA
"11","Schaufel","wegbringen",14,8,1,1,1,NA
"11","Schaufel","werfen",14,8,3,1,2,NA
"11","Schaufel","zersägen",14,8,2,1,2,NA
"11","Schaufel","zertrümmern",14,8,1,1,1,NA
"11","Schaufel","zielen",14,8,3,1,2,NA
"11","Schrank","als Stauraum verwenden",14,8,1,2,1,NA
"11","Schrank","anheben",14,8,1,1,2,NA
"11","Schrank","anmalen",14,8,2,1,1,NA
"11","Schrank","anpassen",14,8,1,1,2,NA
"11","Schrank","anzünden",14,8,2,1,2,NA
"11","Schrank","befüllen",14,8,1,1,1,NA
"11","Schrank","benutzen",14,8,1,1,1,NA
"11","Schrank","beschmutzen",14,8,1,1,1,NA
"11","Schrank","besitzen",14,8,1,1,1,NA
"11","Schrank","gebrauchen",14,8,1,1,1,NA
"11","Schrank","in grund und boden stampfen",14,8,1,1,3,NA
"11","Schrank","kaufen",14,8,1,1,1,NA
"11","Schrank","lackieren",14,8,2,1,1,NA
"11","Schrank","putzen",14,8,1,1,1,NA
"11","Schrank","schmeißen",14,8,2,1,2,NA
"11","Schrank","umbauen",14,8,1,1,2,NA
"11","Schrank","umschubsen",14,8,1,1,2,NA
"11","Schrank","verkaufen",14,8,1,1,1,NA
"11","Schrank","verschenekn",14,8,1,1,3,NA
"11","Schrank","verschieben",14,8,1,1,1,NA
"11","Schrank","verunreinigen",14,8,1,1,2,NA
"11","Schrank","verwandeln",14,8,2,1,3,NA
"11","Schrank","verwechseln",14,8,2,1,2,NA
"11","Schrank","zerschneiden",14,8,1,1,2,NA
"11","Schrank","zertrümmern",14,8,1,1,2,NA
"11","Schrank","zimmern",14,8,1,1,1,NA
"11","Stuhl","als schlaginstrument benutzen",14,8,3,3,2,NA
"11","Stuhl","als toilette benutzen - für den STUHLgang",14,8,4,3,5,NA
"11","Stuhl","dekorieren",14,8,2,1,1,NA
"11","Stuhl","die Reise nach jerusalem spielen",14,8,3,3,3,NA
"11","Stuhl","drauf setzen",14,8,1,1,1,NA
"11","Stuhl","einen Raum bestuhlen",14,8,1,1,2,NA
"11","Stuhl","für bockspringen benutzen",14,8,2,3,3,NA
"11","Stuhl","kaufen",14,8,1,1,1,NA
"11","Stuhl","mitbringen",14,8,1,1,1,NA
"11","Stuhl","stapeln",14,8,1,1,2,NA
"11","Tisch","abräumen",14,8,1,1,1,NA
"11","Tisch","abschaben",14,8,2,1,3,NA
"11","Tisch","abwischen",14,8,1,1,1,NA
"11","Tisch","anspucken",14,8,1,1,1,NA
"11","Tisch","auf dem Tisch essen",14,8,1,1,1,NA
"11","Tisch","auf dem Tisch Karten spielenm",14,8,1,2,1,NA
"11","Tisch","ausprobieren",14,8,2,1,1,NA
"11","Tisch","bestrahlen",14,8,2,1,2,NA
"11","Tisch","decken",14,8,1,1,1,NA
"11","Tisch","einkafuen",14,8,1,1,1,NA
"11","Tisch","kafuen",14,8,1,1,1,NA
"11","Tisch","polieren",14,8,1,1,2,NA
"11","Tisch","präsemtieren",14,8,3,1,1,NA
"11","Tisch","säubern",14,8,1,1,1,NA
"11","Tisch","schreinern",14,8,1,1,1,NA
"11","Tisch","tragen",14,8,1,1,1,NA
"11","Tisch","trocknen",14,8,2,1,1,NA
"11","Tisch","umräumen",14,8,1,1,1,NA
"11","Tisch","verkaufen",14,8,1,1,1,NA
"11","Tisch","verzieren",14,8,2,1,2,NA
"11","Tisch","waschen",14,8,1,1,2,NA
"11","Tisch","wegbringen",14,8,1,1,1,NA
"11","Tisch","werfen",14,8,2,1,2,NA
"11","Tisch","zersägen",14,8,1,1,2,NA
"11","Tisch","zertrümmern",14,8,1,1,2,NA
"11","Tomate","anpflanzen",14,8,1,1,3,NA
"11","Tomate","aufbewahren",14,8,2,1,1,NA
"11","Tomate","befüllen",14,8,1,2,3,NA
"11","Tomate","häuten",14,8,2,1,2,NA
"11","Tomate","kaufen",14,8,1,1,1,NA
"11","Tomate","mit ins Theater nehmen und werfen",14,8,3,2,3,NA
"11","Tomate","rollen",14,8,2,1,2,NA
"11","Tomate","verdauen",14,8,3,1,3,NA
"11","Tomate","werfen",14,8,2,2,2,NA
"11","Tomate","zerkleinern",14,8,1,1,1,NA
"11","Trommel","anmalen",14,8,2,1,2,NA
"11","Trommel","aufhängen",14,8,3,1,2,NA
"11","Trommel","erklingen lassen",14,8,1,1,1,NA
"11","Trommel","hören (Trommelfell)",14,8,4,3,3,NA
"11","Trommel","Kabeltrommel",14,8,4,3,4,NA
"11","Trommel","kafuen",14,8,1,1,1,NA
"11","Trommel","Leute zusammentrommeln",14,8,5,2,4,NA
"11","Trommel","schlagen",14,8,1,1,1,NA
"11","Trompete","anspucken",14,8,2,1,2,NA
"11","Trompete","auf sich aufmerksam machen",14,8,3,2,3,NA
"11","Trompete","ausprobieren",14,8,1,1,1,NA
"11","Trompete","begutachten",14,8,2,1,2,NA
"11","Trompete","bestrahlen",14,8,2,1,3,NA
"11","Trompete","blasen",14,8,1,1,1,NA
"11","Trompete","ein hohes C spielen",14,8,1,2,3,NA
"11","Trompete","erleuchten",14,8,2,1,3,NA
"11","Trompete","ertönen lassen",14,8,1,1,1,NA
"11","Trompete","fönen",14,8,2,2,2,NA
"11","Trompete","gießen",14,8,3,2,3,NA
"11","Trompete","in neuem Glanze erscheinen lassen",14,8,2,2,3,NA
"11","Trompete","jemanden willkommen heißen",14,8,3,2,4,NA
"11","Trompete","kaufen",14,8,1,1,1,NA
"11","Trompete","mitbringen",14,8,1,1,1,NA
"11","Trompete","Musik machen",14,8,1,1,1,NA
"11","Trompete","musizieren",14,8,1,1,1,NA
"11","Trompete","präsentieren",14,8,3,1,1,NA
"11","Trompete","säubern",14,8,1,1,1,NA
"11","Trompete","schmelzen",14,8,2,1,2,NA
"11","Trompete","tragen",14,8,1,1,1,NA
"11","Trompete","trocknen",14,8,2,1,2,NA
"11","Trompete","verkaufen",14,8,1,1,1,NA
"11","Trompete","verunreinigen",14,8,1,1,1,NA
"11","Trompete","Warnsignale senden",14,8,3,3,3,NA
"11","Trompete","wegbringen",14,8,1,1,1,NA
"11","Trompete","werfen",14,8,3,1,2,NA
"11","Trompete","zurücklassen",14,8,2,1,2,NA
"11","Zange","anheben",14,8,1,1,2,NA
"11","Zange","anspucken",14,8,2,1,1,NA
"11","Zange","benutzen",14,8,1,1,1,NA
"11","Zange","beschmutzen",14,8,1,1,1,NA
"11","Zange","besitzen",14,8,1,1,1,NA
"11","Zange","etwas fixieren",14,8,1,1,2,NA
"11","Zange","etwas korrigieren",14,8,1,1,2,NA
"11","Zange","festhalten",14,8,1,1,1,NA
"11","Zange","gebrauchen",14,8,1,1,1,NA
"11","Zange","jonglieren",14,8,4,2,3,NA
"11","Zange","kaufen",14,8,1,1,1,NA
"11","Zange","kitzeln",14,8,3,2,3,NA
"11","Zange","kneifen",14,8,1,1,1,NA
"11","Zange","lagern",14,8,1,1,1,NA
"11","Zange","mitnehmen",14,8,1,1,1,NA
"11","Zange","ölen",14,8,2,1,2,NA
"11","Zange","polieren",14,8,1,1,2,NA
"11","Zange","schlagen",14,8,2,1,2,NA
"11","Zange","verkaufen",14,8,1,1,1,NA
"11","Zange","verschenken",14,8,2,1,1,NA
"11","Zange","verwandeln",14,8,1,1,2,NA
"11","Zange","verwenden",14,8,1,1,1,NA
"110","haarfoehn","anstelle von heizstrahler",12,7,2,2,1,1
"110","haarfoehn","bilder trockenföhnen",12,7,1,1,1,1
"110","haarfoehn","farbe an der wand verteilen",12,7,1,2,2,1
"110","haarfoehn","nägel trocknen",12,7,1,1,1,1
"110","haarfoehn","suppe warmföhnen",12,7,2,2,2,1
"110","konservendose","als bleistifhalter",12,7,1,1,1,1
"110","konservendose","als teelichthalter",12,7,1,1,1,1
"110","konservendose","eine mauer bauen",12,7,2,1,2,2
"110","konservendose","figuren aus der verpackung machen",12,7,1,1,1,1
"110","konservendose","für besteck",12,7,1,1,1,1
"110","konservendose","um damit sandburgen zu bauen",12,7,1,1,1,1
"110","konservendose","zum aufsetzen",12,7,1,1,1,1
"110","konservendose","zum gewichte heben",12,7,1,1,2,1
"110","konservendose","zurechtschneiden und in tasche einarbeiten",12,7,1,2,1,2
"110","messer","als drumsticks",12,7,2,2,2,1
"110","messer","erde umstechen",12,7,1,2,1,1
"110","messer","rücken kratzen",12,7,2,1,1,1
"110","messer","spachteltechnik",12,7,2,1,1,2
"110","messer","ton schneiden",12,7,1,1,1,0
"110","messer","zum umrührern",12,7,0,1,1,1
"111","haarfoehn","als instrument",12,7,1,1,2,1
"111","haarfoehn","aufhängen alt dekoration",12,7,0,1,1,0
"111","haarfoehn","haare föhnen",12,7,0,0,0,0
"111","haarfoehn","kleidung trocknen",12,7,1,1,1,1
"111","haarfoehn","sich aufzuwärmen",12,7,1,1,1,1
"111","haarfoehn","zerlegen",12,7,1,1,0,0
"111","haarfoehn","zum bemalen",12,7,1,1,1,0
"111","konservendose","als aufbewahrungsbehälter",12,7,0,1,0,0
"111","konservendose","als stelzen",12,7,1,2,1,1
"111","konservendose","hut",12,7,2,1,1,1
