"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_Brouette","Orig_avrg","CSE","CPI","Openness","Gender","Nationality","Age"
25,"brouette","décoration",10,6,2,1,1,4,5,4.5,1.41666666675,2.0666666666,1.741666666675,2.6666666666666665,1.2,3.1,"F","Française",28
25,"brouette","outillage",10,6,1,1,1,4,5,4.5,1.41666666675,2.0666666666,1.741666666675,2.6666666666666665,1.2,3.1,"F","Française",28
25,"brouette","boucle d'oreille",10,6,4,5,3,4,5,4.5,1.41666666675,2.0666666666,1.741666666675,2.6666666666666665,1.2,3.1,"F","Française",28
25,"brouette","dessin",10,6,3,3,3,4,5,4.5,1.41666666675,2.0666666666,1.741666666675,2.6666666666666665,1.2,3.1,"F","Française",28
26,"ceinture","attache",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,3.9,"F","Française",39
26,"brouette","jardinage",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,3.9,"F","Française",39
26,"brouette","ustensile",10,6,3,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,3.9,"F","Française",39
26,"brouette","travaux publics",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,3.9,"F","Française",39
26,"brouette","contenant",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,3.9,"F","Française",39
26,"brouette","outil",10,6,1,1,1,1,5,3,1,1.1333333334,1.0666666667,3.3333333333333335,3.4,3.9,"F","Française",39
27,"ceinture","restreindre",10,6,3,1,1,3,2,2.5,1.55555555566667,1.6666666665,1.6111111110833352,3.3333333333333335,4.2,4.7,"F","Française",17
27,"ceinture","contention",10,6,2,1,3,3,2,2.5,1.55555555566667,1.6666666665,1.6111111110833352,3.3333333333333335,4.2,4.7,"F","Française",17
27,"ceinture","pantalon",10,6,1,1,1,3,2,2.5,1.55555555566667,1.6666666665,1.6111111110833352,3.3333333333333335,4.2,4.7,"F","Française",17
27,"brouette","planter des  plantes",10,6,3,1,2,3,2,2.5,1.55555555566667,1.6666666665,1.6111111110833352,3.3333333333333335,4.2,4.7,"F","Française",17
27,"brouette","décoration",10,6,2,1,1,3,2,2.5,1.55555555566667,1.6666666665,1.6111111110833352,3.3333333333333335,4.2,4.7,"F","Française",17
28,"ceinture",NA,10,6,NA,NA,NA,0,0,0,NA,NA,NA,3,3.6,5,"M","Française",47
28,"brouette",NA,10,6,NA,NA,NA,0,0,0,NA,NA,NA,3,3.6,5,"M","Française",47
29,"ceinture","Fouetter",10,6,1,1,1,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"ceinture","Mettre autour de la taille",10,6,1,1,1,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"ceinture","Mettre en voiture",10,6,1,2,1,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"ceinture","faire un garrot",10,6,2,1,1,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"ceinture","Se pendre",10,6,1,1,2,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"ceinture","Comme un serre tête",10,6,3,2,3,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"brouette","Transporter des enfants",10,6,1,1,1,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"brouette","Transporter des objets",10,6,1,1,1,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"brouette","Cacher des objets en la retournant",10,6,3,2,2,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
29,"brouette","En faire un jacuzzi",10,6,3,5,4,6,4,5,1.44444444433333,2.08333333325,1.763888888791665,3.3333333333333335,2,3.5,"M","Française",23
30,"ceinture","fouet",10,6,1,1,1,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"ceinture","pendaison",10,6,1,1,2,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"ceinture","accessoire de mode",10,6,1,1,1,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"ceinture","steak du pauvre (si elle est en cuir)",10,6,3,5,4,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"ceinture","lacet pour grosse chaussure",10,6,3,5,3,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"ceinture","peut servir de papier peint (à condition d'en avoir beaucoup)",10,6,4,5,5,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"brouette","position de Kâma-Sûtra",10,6,3,1,2,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"ceinture","bâillon",10,6,2,1,2,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"brouette","pour transporter le cadavre pendu avec la ceinture précédente",10,6,4,5,5,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"brouette","accessoirement peut servir à transporter de la terre ou autre matériaux",10,6,1,1,1,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"ceinture","menotte",10,6,1,1,2,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"brouette","ferait un joli pot de fleur",10,6,2,1,2,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"brouette","et pourquoi pas un toit pour une petite cabane !",10,6,3,3,3,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
30,"brouette","peut toujours servir de carriole avec un petit poney",10,6,3,1,4,8,6,7,2.333333333375,2.50000000016667,2.416666666770835,3.1666666666666665,3.2,3.5,"M","Française",35
31,"ceinture",NA,10,6,NA,NA,NA,0,0,0,NA,NA,NA,3,3,2.8,"F","Française",47
31,"brouette",NA,10,6,NA,NA,NA,0,0,0,NA,NA,NA,3,3,2.8,"F","Française",47
32,"ceinture","laisse pour promener le chien",10,6,3,1,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"ceinture","sangle",10,6,1,1,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"ceinture","chemin pour les petites voitures",10,6,3,2,4,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"ceinture","corde à sauter",10,6,3,1,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"brouette","voiture",10,6,2,1,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"brouette","cabane",10,6,3,2,2,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"ceinture","fouetter",10,6,1,1,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"brouette","pot pour des plantes",10,6,3,1,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"brouette","piscine",10,6,3,2,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"brouette","un bac pour des poissons",10,6,3,1,3,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"brouette","objet de déco",10,6,2,1,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
32,"brouette","caddie pour les courses",10,6,1,1,1,5,7,6,1.6666666668,1.71428571414286,1.69047619047143,2.6666666666666665,3,3.5,"F","Française",49
33,"ceinture",NA,10,6,NA,NA,NA,0,3,1.5,NA,1.2222222223333301,1.2222222223333301,3.5,3.4,3.3,"F","Française",55
33,"brouette","Transport",10,6,1,1,1,0,3,1.5,NA,1.2222222223333301,1.2222222223333301,3.5,3.4,3.3,"F","Française",55
33,"brouette","Pot de fleurs",10,6,3,1,1,0,3,1.5,NA,1.2222222223333301,1.2222222223333301,3.5,3.4,3.3,"F","Française",55
33,"brouette","Jeux",10,6,1,1,1,0,3,1.5,NA,1.2222222223333301,1.2222222223333301,3.5,3.4,3.3,"F","Française",55
34,"ceinture","chaîne humaine",10,6,3,5,3,2,6,4,3.166666667,1.66666666666667,2.416666666833335,3.5,3.2,3.1,"F","Française",37
34,"ceinture","chaîne de vélo",10,6,3,2,3,2,6,4,3.166666667,1.66666666666667,2.416666666833335,3.5,3.2,3.1,"F","Française",37
34,"brouette","Course",10,6,1,1,1,2,6,4,3.166666667,1.66666666666667,2.416666666833335,3.5,3.2,3.1,"F","Française",37
34,"brouette","Musculation",10,6,3,3,2,2,6,4,3.166666667,1.66666666666667,2.416666666833335,3.5,3.2,3.1,"F","Française",37
34,"brouette","Jeux d anniversaire enfant",10,6,1,1,2,2,6,4,3.166666667,1.66666666666667,2.416666666833335,3.5,3.2,3.1,"F","Française",37
34,"brouette","Présentation florale",10,6,3,1,2,2,6,4,3.166666667,1.66666666666667,2.416666666833335,3.5,3.2,3.1,"F","Française",37
34,"brouette","Transport en commun",10,6,1,1,3,2,6,4,3.166666667,1.66666666666667,2.416666666833335,3.5,3.2,3.1,"F","Française",37
34,"brouette","Décoration extérieure",10,6,2,1,1,2,6,4,3.166666667,1.66666666666667,2.416666666833335,3.5,3.2,3.1,"F","Française",37
35,"ceinture","Ceinturer un pantalon",10,6,1,1,1,1,2,1.5,1,2.3333333335,1.66666666675,3.1666666666666665,3,4.2,"F","Française",44
35,"brouette","S'en servir comme pot de fleurs",10,6,3,1,1,1,2,1.5,1,2.3333333335,1.66666666675,3.1666666666666665,3,4.2,"F","Française",44
35,"brouette","L'utiliser comme marchand ambulant",10,6,3,3,3,1,2,1.5,1,2.3333333335,1.66666666675,3.1666666666666665,3,4.2,"F","Française",44
36,"ceinture","corde à sauter",10,6,3,1,1,4,3,3.5,2.91666666675,1.88888888866667,2.402777777708335,4.166666666666667,3.6,4.6,"F","Française",34
36,"ceinture","chaise à bascule",10,6,2,4,3,4,3,3.5,2.91666666675,1.88888888866667,2.402777777708335,4.166666666666667,3.6,4.6,"F","Française",34
36,"ceinture","corde de funambule",10,6,4,4,4,4,3,3.5,2.91666666675,1.88888888866667,2.402777777708335,4.166666666666667,3.6,4.6,"F","Française",34
36,"ceinture","faux serpent",10,6,3,2,4,4,3,3.5,2.91666666675,1.88888888866667,2.402777777708335,4.166666666666667,3.6,4.6,"F","Française",34
36,"brouette","course de brouette",10,6,1,1,1,4,3,3.5,2.91666666675,1.88888888866667,2.402777777708335,4.166666666666667,3.6,4.6,"F","Française",34
36,"brouette","plantations sur brouette qui se déplacent",10,6,3,1,3,4,3,3.5,2.91666666675,1.88888888866667,2.402777777708335,4.166666666666667,3.6,4.6,"F","Française",34
36,"brouette","retournée maison pour les tortues",10,6,2,1,4,4,3,3.5,2.91666666675,1.88888888866667,2.402777777708335,4.166666666666667,3.6,4.6,"F","Française",34
37,"ceinture","pendaison",10,6,1,1,2,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"ceinture","fouetter",10,6,1,1,1,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"ceinture","s'accrocher",10,6,3,1,1,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"ceinture","ligoter",10,6,1,1,2,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"ceinture","mesurer",10,6,3,1,2,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"ceinture","compresser un sac",10,6,3,1,2,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"brouette","jouer",10,6,1,1,1,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"brouette","poussette",10,6,2,1,2,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"brouette","abreuvoir",10,6,1,1,3,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"brouette","lit",10,6,3,2,1,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"brouette","baignoire",10,6,2,1,1,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
37,"brouette","fontaine",10,6,3,2,3,6,6,6,1.5555555555,1.7222222223333301,1.638888888916665,3.6666666666666665,2.2,4.2,"M","Française",30
38,"ceinture","Attacher 2 choses ensembles",10,6,2,1,1,1,3,2,1.333333333,2,1.6666666664999998,2.8333333333333335,2.4,2.8,"F","Française",38
38,"brouette","Transporter quelqu'un",10,6,1,1,1,1,3,2,1.333333333,2,1.6666666664999998,2.8333333333333335,2.4,2.8,"F","Française",38
38,"brouette","en faire une sculpture",10,6,3,2,3,1,3,2,1.333333333,2,1.6666666664999998,2.8333333333333335,2.4,2.8,"F","Française",38
38,"brouette","protéger un objet",10,6,3,2,2,1,3,2,1.333333333,2,1.6666666664999998,2.8333333333333335,2.4,2.8,"F","Française",38
39,"ceinture","Fermer une porte",10,6,2,2,1,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"ceinture","Tracter une voiture",10,6,3,1,3,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"ceinture","Pêcher",10,6,4,5,3,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"ceinture","Tenir son chien en laisse avec",10,6,2,1,1,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"ceinture","S'en servir en bandoulière pour porter quelque chose",10,6,2,1,2,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"ceinture","Se faire un collier",10,6,2,1,1,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"brouette","Promener les enfants",10,6,1,1,1,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"brouette","Barbecue",10,6,3,3,2,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"brouette","Jardinière",10,6,2,1,1,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"brouette","S en servir comme un instrument à percussion",10,6,3,3,3,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"brouette","Petit siège",10,6,2,1,1,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
39,"brouette","Bibliothèque mobile",10,6,3,4,3,6,6,6,2.0555555555,2.111111111,2.0833333332499997,3.5,3.8,2.7,"F","Française",31
40,"ceinture","Porte manteau",10,6,2,1,2,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
40,"ceinture","chouchou à cheveux",10,6,3,2,1,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
40,"ceinture","Garrot",10,6,1,1,1,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
40,"ceinture","Arme",10,6,3,1,1,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
40,"ceinture","Objet sexuel",10,6,1,1,2,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
40,"brouette","Pot de fleur",10,6,3,1,1,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
40,"brouette","Chaise longue",10,6,2,2,2,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
40,"brouette","Baignoire à bébé",10,6,2,1,2,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
40,"brouette","Bassin à poisson",10,6,2,1,2,5,4,4.5,1.5333333334,1.75000000025,1.641666666825,3.3333333333333335,1.6,3.2,"M","Française",45
41,"ceinture",NA,10,6,NA,NA,NA,0,0,0,NA,NA,NA,3.6666666666666665,3,3.6,"F","Française",50
41,"brouette",NA,10,6,NA,NA,NA,0,0,0,NA,NA,NA,3.6666666666666665,3,3.6,"F","Française",50
42,"ceinture","Tirer",10,6,2,1,1,2,2,2,1.333333333,1.1666666665,1.24999999975,3.1666666666666665,3.4,3.9,"M","Française",31
42,"ceinture","S’accrocher",10,6,2,1,1,2,2,2,1.333333333,1.1666666665,1.24999999975,3.1666666666666665,3.4,3.9,"M","Française",31
42,"brouette","Transport",10,6,1,1,1,2,2,2,1.333333333,1.1666666665,1.24999999975,3.1666666666666665,3.4,3.9,"M","Française",31
42,"brouette","Objet décoration",10,6,2,1,1,2,2,2,1.333333333,1.1666666665,1.24999999975,3.1666666666666665,3.4,3.9,"M","Française",31
43,"ceinture","Pantalon",10,6,1,1,1,2,1,1.5,1,1,1,3.1666666666666665,3.6,3.2,"F","Française",50
43,"ceinture","Serrer",10,6,1,1,1,2,1,1.5,1,1,1,3.1666666666666665,3.6,3.2,"F","Française",50
43,"brouette","Transporter",10,6,1,1,1,2,1,1.5,1,1,1,3.1666666666666665,3.6,3.2,"F","Française",50
44,"ceinture","Pendaison",10,6,1,1,2,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"ceinture","punition",10,6,1,1,2,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"ceinture","lanières de sac",10,6,1,1,1,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"ceinture","décoration",10,6,2,1,1,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"ceinture","étrivière équestre",10,6,3,5,4,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","Décoration",10,6,2,1,1,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","cadre",10,6,3,3,2,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","moyen de locomotion",10,6,1,1,1,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","fauteuil roulant",10,6,3,2,3,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","valise",10,6,3,1,1,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","chaise longue",10,6,2,2,2,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","instrument de musique",10,6,3,5,3,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","chope à bière",10,6,2,5,4,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","abreuvoir pour vaches",10,6,1,1,3,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
44,"brouette","sonorisation",10,6,3,4,3,5,10,7.5,1.7999999998,2.3666666668,2.0833333333,3.6666666666666665,3,4.4,"F","Française",18
45,"ceinture","pantalon",10,6,1,1,1,2,0,1,1.1666666665,NA,1.1666666665,3.6666666666666665,4.2,3.7,"F","Française",57
45,"ceinture","bretelles",10,6,2,1,1,2,0,1,1.1666666665,NA,1.1666666665,3.6666666666666665,4.2,3.7,"F","Française",57
45,"brouette",NA,10,6,NA,NA,NA,2,0,1,1.1666666665,NA,1.1666666665,3.6666666666666665,4.2,3.7,"F","Française",57
46,"ceinture","Suspension",10,6,2,1,1,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
46,"ceinture","Suspendre des vêtements",10,6,2,1,1,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
46,"ceinture","Prendre une mesure",10,6,3,1,2,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
46,"ceinture","Faire un garrot",10,6,2,1,1,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
46,"ceinture","Porter quelque chose",10,6,2,1,1,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
46,"brouette","Pot de fleurs",10,6,3,1,1,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
46,"brouette","Promener ses enfants",10,6,1,1,1,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
46,"brouette","Exposition",10,6,3,1,3,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
46,"brouette","Stockage de matériel",10,6,1,1,1,5,7,6,1.4666666664,1.80952380942857,1.638095237914285,3.6666666666666665,3.6,3.4,"F","Française",33
