"ID","prompt","response","set","lab","lp","order","rater1","rater2","rater3","rater4","Extr","Aggr","Cons","Neu","Openn","Mach","Psych","Narc","CPI","CSE","ACTIVITY_GENERAL","visual","music","dance","archit","writing","humor","discov","science","theatre","culinary","caq","iq_all","caq_ln","self_everyday","scholarly","performance","mechanical_science","artistic","badd_iq","string_cse","can_cse","brick_cse","age"
39533,"sznurek","opaska na głowę",19,11,292,"p6",4,NA,2,NA,2.9,2.9,2.6,2.9,4.2,5.25,5,3,5.4,5.166666666666667,0.2727272727272727,2,4,0,0,15,1,1,1,0,1,25,7,3.258096538021482,3.3636363636363638,3.6363636363636362,3.5,3.4444444444444446,3.3333333333333335,17,74.5,74.5,74.5,43
42079,"sznurek","dziecko moze zrobic prace do szkoły . klej i sznurek",19,11,921,"p1",4,NA,3,NA,3,3.4,4.2,3.6,3.6,1,1.75,3.75,4.4,5,0.06060606060606061,0,0,0,0,0,1,0,1,0,1,3,0,1.3862943611198906,3.5454545454545454,2.1818181818181817,1.7,2.3333333333333335,2,24,97.5,98,98.5,36
43004,"sznurek","na skakankę",19,11,840,"p1",3,NA,2,NA,4.1,4.2,2.9,2.7,4,2.5,1.25,3.75,5.6,5.666666666666667,0.2727272727272727,3,0,0,1,2,1,1,1,0,1,10,5,2.3978952727983707,3.6363636363636362,4.181818181818182,3.2,2.3333333333333335,2.6666666666666665,17,64,47.5,48,36
43512,"sznurek","Do zrobienia biżuterii lub akcesoriów do domu.",19,11,595,"p1",1,NA,3,NA,4.5,4.3,3.7,2.8,3.9,2.25,3,4.75,6.8,5.5,0.30303030303030304,0,0,0,0,5,1,1,0,0,1,8,6,2.1972245773362196,4.090909090909091,4.090909090909091,3.6,2.6666666666666665,3.7777777777777777,20,25,54.5,27.5,32
45501,"sznurek","do holowania auta",19,11,219,"p1",2,NA,2,NA,3.2,4.5,4.2,4.3,3.4,4.75,1.75,3.75,4.8,4.833333333333333,0.12121212121212122,0,0,0,0,0,1,0,1,1,1,4,4,1.6094379124341003,3.4545454545454546,2.6363636363636362,2.2,1.6666666666666667,3,22,61,58,38.5,27
45651,"sznurek","do oplecenia puszki z wcześniejszego pytania",19,11,311,"p1",2,NA,3,NA,2.5,3.9,3.9,3.2,3.2,3.25,3.25,3.5,5,5,0,0,0,0,0,0,0,0,1,0,1,2,4,1.0986122886681098,2.4545454545454546,2.1818181818181817,1.4,1.8888888888888888,2.111111111111111,25,60.5,45,39.5,27
46046,"sznurek","zawiązanie zasłony",19,11,949,"p1",2,NA,3,NA,3.8,3.4,3.4,2.5,2.7,3.5,3,3.75,3.2,4,0.15151515151515152,0,0,0,0,0,0,0,14,0,1,15,7,2.772588722239781,3.6363636363636362,2.8181818181818183,1.3,2.6666666666666665,2.111111111111111,11,56.5,64,69,32
46132,"sznurek","Sznurek można wykorzystać jako materiał na pleciony pokrowiec.",19,11,362,"p1",3,NA,2,NA,2.4,3.2,2.4,2.9,3.2,3,4,2,4.4,3.6666666666666665,0,0,0,1,0,0,9,0,3,1,0,14,8,2.70805020110221,2.909090909090909,2.8181818181818183,2.1,2.888888888888889,2.111111111111111,33,33.5,44,55.5,27
46619,"sznurek","zrobić wędke",19,11,221,"p1",3,NA,2,NA,3.4,4,3.8,2.2,3.8,5,3.5,4.5,5,5,0.24242424242424243,1,0,0,1,0,1,1,1,1,1,7,3,2.0794415416798357,4,3.8181818181818183,3.2,3.6666666666666665,3.5555555555555554,29,65,75.5,80,27
46619,"sznurek","ozdobny ornament na szyjce butelki",19,11,222,"p2",2,NA,2,NA,3.4,4,3.8,2.2,3.8,5,3.5,4.5,5,5,0.24242424242424243,1,0,0,1,0,1,1,1,1,1,7,3,2.0794415416798357,4,3.8181818181818183,3.2,3.6666666666666665,3.5555555555555554,29,65,75.5,80,27
46801,"sznurek","jako pasek do spodni",19,11,851,"p1",1,NA,2,NA,2,3.4,4.2,2.1,3.7,3.75,1.75,4,6,4.833333333333333,0.15151515151515152,0,0,0,0,0,1,0,1,0,1,3,6,1.3862943611198906,3.1818181818181817,2.272727272727273,1,1.2222222222222223,2.111111111111111,24,42,70.5,61,27
48146,"sznurek","Sznurek można użyć jako osdoba na ścianie - taki marynarski wygląd",19,11,89,"p1",3,NA,4,NA,3.5,3.7,4.6,2.5,4.6,3.5,2.5,5.25,7,7,0.12121212121212122,0,0,4,0,0,1,3,1,0,1,10,10,2.3978952727983707,3.3636363636363638,3.727272727272727,3.2,3.3333333333333335,3.2222222222222223,37,100,100,100,32
49037,"sznurek","powieszenie prania",19,11,901,"p1",1,NA,2,NA,2.5,2.2,2.4,3.3,2.6,1,1.25,2.25,2.6,2.1666666666666665,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,3,0.6931471805599453,2.1818181818181817,2,2.5,2,2.2222222222222223,31,70,76,75,27
49818,"sznurek","do związania rąk",19,11,446,"p1",2,NA,2,NA,2.5,3.5,2.6,3.9,3.5,3.75,3.5,5,5.8,3.6666666666666665,0.24242424242424243,0,1,0,0,1,0,1,0,0,1,4,5,1.6094379124341003,3.090909090909091,3.6363636363636362,2.8,2.7777777777777777,3.3333333333333335,24,35,50,35.5,32
49818,"sznurek","włosów",19,11,447,"p2",2,NA,2,NA,2.5,3.5,2.6,3.9,3.5,3.75,3.5,5,5.8,3.6666666666666665,0.24242424242424243,0,1,0,0,1,0,1,0,0,1,4,5,1.6094379124341003,3.090909090909091,3.6363636363636362,2.8,2.7777777777777777,3.3333333333333335,24,35,50,35.5,32
49818,"sznurek","ozdobienia doniczki",19,11,448,"p3",3,NA,3,NA,2.5,3.5,2.6,3.9,3.5,3.75,3.5,5,5.8,3.6666666666666665,0.24242424242424243,0,1,0,0,1,0,1,0,0,1,4,5,1.6094379124341003,3.090909090909091,3.6363636363636362,2.8,2.7777777777777777,3.3333333333333335,24,35,50,35.5,32
49818,"sznurek","zrobienia biżuterii",19,11,449,"p4",1,NA,2,NA,2.5,3.5,2.6,3.9,3.5,3.75,3.5,5,5.8,3.6666666666666665,0.24242424242424243,0,1,0,0,1,0,1,0,0,1,4,5,1.6094379124341003,3.090909090909091,3.6363636363636362,2.8,2.7777777777777777,3.3333333333333335,24,35,50,35.5,32
49818,"sznurek","jako skakankę",19,11,450,"p5",3,NA,2,NA,2.5,3.5,2.6,3.9,3.5,3.75,3.5,5,5.8,3.6666666666666665,0.24242424242424243,0,1,0,0,1,0,1,0,0,1,4,5,1.6094379124341003,3.090909090909091,3.6363636363636362,2.8,2.7777777777777777,3.3333333333333335,24,35,50,35.5,32
49818,"sznurek","jako lasso",19,11,451,"p6",5,NA,4,NA,2.5,3.5,2.6,3.9,3.5,3.75,3.5,5,5.8,3.6666666666666665,0.24242424242424243,0,1,0,0,1,0,1,0,0,1,4,5,1.6094379124341003,3.090909090909091,3.6363636363636362,2.8,2.7777777777777777,3.3333333333333335,24,35,50,35.5,32
49818,"sznurek","do zrobienia huśtawki",19,11,452,"p7",3,NA,2,NA,2.5,3.5,2.6,3.9,3.5,3.75,3.5,5,5.8,3.6666666666666665,0.24242424242424243,0,1,0,0,1,0,1,0,0,1,4,5,1.6094379124341003,3.090909090909091,3.6363636363636362,2.8,2.7777777777777777,3.3333333333333335,24,35,50,35.5,32
50125,"sznurek","Do plecionek",19,11,812,"p1",3,NA,3,NA,3.3,3.4,3.4,2.2,3.9,2.25,2.5,3.25,5,5,0.18181818181818182,24,1,1,0,20,1,1,1,3,1,53,5,3.9889840465642745,4.454545454545454,3.3636363636363638,3.9,2.7777777777777777,4.111111111111111,25,78,76,42,36
50185,"sznurek","do wieszania sztućców w celu suszenia",19,11,885,"p1",3,NA,3,NA,3.5,3.4,3.8,3.1,3.7,2.25,2,2.75,4.4,4.666666666666667,0,0,1,0,0,0,1,1,1,0,0,4,4,1.6094379124341003,3.909090909090909,4,3.2,3.7777777777777777,2.3333333333333335,23,60,64,60.5,27
50410,"sznurek","do zaszycia dziury w spodniach",19,11,56,"p1",6,NA,4,NA,2.1,3.4,3.6,2.1,3.3,2.25,1,1,2,3.1666666666666665,0.06060606060606061,0,0,0,0,0,1,0,0,0,1,2,3,1.0986122886681098,3,2.5454545454545454,1.7,1.8888888888888888,2,30,31.5,33,21.5,43
50680,"sznurek","do zrobienia plecionki",19,11,223,"p1",3,NA,3,NA,3.1,4,2.9,4,4.1,1.5,1,2.75,4,3,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,1,3,0.6931471805599453,3,1.9090909090909092,2.1,2.111111111111111,1.5555555555555556,22,30.5,30,30,32
51313,"sznurek","Jako dekoracja okna- zamiast firanek zwisające kolorowe  sznurki.",19,11,473,"p1",4,NA,4,NA,2.4,3.1,4.6,3.2,3.6,1.5,1.75,4,4,5,0.09090909090909091,0,0,0,0,1,0,0,1,0,1,3,9,1.3862943611198906,4,3.6363636363636362,3,3.5555555555555554,3.5555555555555554,33,98.5,99,64.5,36
51608,"sznurek","zeby zrobic sobie naszyjnik",19,11,91,"p1",3,NA,3,NA,3.9,3.9,3.1,4.2,4,1,1,4,5,4.833333333333333,0.18181818181818182,0,0,0,0,1,1,0,0,0,1,3,7,1.3862943611198906,3.727272727272727,4.181818181818182,2.4,1.7777777777777777,3.111111111111111,32,24.5,50,40,32
52001,"sznurek","na zawiazane drzewek",19,11,253,"p1",4,NA,2,NA,3.2,3.9,4.5,2.8,3.1,3.25,2.5,3.25,4,4.166666666666667,0.0303030303030303,0,0,0,0,0,0,0,1,0,1,2,2,1.0986122886681098,3,3,3,3,3,17,88,94.5,84.5,36
52066,"sznurek","można sobie zrobić bransoletkę i w razie potrzeby mieć kilka metrów sznurka przy sobie",19,11,435,"p1",1,NA,2,NA,3.3,4,3.6,2.1,3.5,1,1.75,1,6,5.166666666666667,0.21212121212121213,1,0,0,0,0,1,1,1,0,0,4,7,1.6094379124341003,3.6363636363636362,3.090909090909091,1.9,3.7777777777777777,3.111111111111111,25,76,16,41,36
52717,"sznurek","pranie",19,11,164,"p1",1,NA,2,NA,3.1,3.4,3.6,3.5,3.1,5.25,4,3.25,4,3.6666666666666665,0,0,1,0,0,0,0,0,0,0,1,2,2,1.0986122886681098,2.5454545454545454,2,2.1,2.111111111111111,2.111111111111111,32,21,21,31,36
52732,"sznurek","przy pomocy kleju i sznurka można zrobić rzeźbę",19,11,778,"p1",3,NA,3,NA,2.4,3.8,3,2.9,2.8,4,2.5,4,3.4,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3.4545454545454546,3.272727272727273,1.4,2.7777777777777777,2.4444444444444446,22,79.5,45,60,36
52948,"sznurek","przywiązać do puszki żeby było łatwiej dzwonić",19,11,17,"p1",3,NA,2,NA,3.1,3.4,4.1,3,3.8,4.75,3.75,3.25,4.4,4.666666666666667,0,0,0,0,0,0,1,1,0,0,0,2,3,1.0986122886681098,2.6363636363636362,3,3,3.4444444444444446,3.2222222222222223,20,80,60.5,60.5,32
53288,"sznurek","nie wiem",19,11,895,"p1",1,NA,1,NA,3,3.5,3.3,3.4,3.3,4.5,6,5.5,4.6,5.333333333333333,0.06060606060606061,0,0,0,0,9,0,0,0,0,0,9,4,2.302585092994046,2.727272727272727,3.1818181818181817,3.2,3.6666666666666665,3.111111111111111,35,3.5,2.5,3.5,27
53810,"sznurek","Do związania szparagów przed gotowaniem.",19,11,363,"p1",4,NA,2,NA,3.1,3,2.7,1.8,3.9,5,6,2,4.4,5.833333333333333,0.36363636363636365,1,1,0,0,1,3,1,8,0,1,16,10,2.833213344056216,3.727272727272727,4.363636363636363,2.9,3.5555555555555554,3,25,55,58.5,54.5,27
53965,"sznurek","do zrobienia kompasu",19,11,338,"p1",7,NA,3,NA,2.6,3.1,2.9,3.4,3.5,4.75,3.75,5,4.8,4.5,0.06060606060606061,0,0,0,0,0,0,0,4,0,0,4,8,1.6094379124341003,3.727272727272727,3.3636363636363638,1.4,2.2222222222222223,2.4444444444444446,34,66.5,75.5,58.5,27
53965,"sznurek","do ustalenia pionu w mieszkaniu",19,11,339,"p2",5,NA,4,NA,2.6,3.1,2.9,3.4,3.5,4.75,3.75,5,4.8,4.5,0.06060606060606061,0,0,0,0,0,0,0,4,0,0,4,8,1.6094379124341003,3.727272727272727,3.3636363636363638,1.4,2.2222222222222223,2.4444444444444446,34,66.5,75.5,58.5,27
53965,"sznurek","do ozdabiania ścian farbą",19,11,340,"p3",5,NA,5,NA,2.6,3.1,2.9,3.4,3.5,4.75,3.75,5,4.8,4.5,0.06060606060606061,0,0,0,0,0,0,0,4,0,0,4,8,1.6094379124341003,3.727272727272727,3.3636363636363638,1.4,2.2222222222222223,2.4444444444444446,34,66.5,75.5,58.5,27
53965,"sznurek","do malowania obrazów",19,11,341,"p4",5,NA,5,NA,2.6,3.1,2.9,3.4,3.5,4.75,3.75,5,4.8,4.5,0.06060606060606061,0,0,0,0,0,0,0,4,0,0,4,8,1.6094379124341003,3.727272727272727,3.3636363636363638,1.4,2.2222222222222223,2.4444444444444446,34,66.5,75.5,58.5,27
54629,"sznurek","Można pozawieszać na nim koraliki i będziemy mieć oryginalną bransoletkę lub naszyjnik.",19,11,357,"p1",3,NA,2,NA,4,4.1,3.4,2.5,3.3,2,3,4.25,4,4,0.0303030303030303,0,0,0,2,1,0,0,0,0,0,3,5,1.3862943611198906,3.3636363636363638,3.4545454545454546,2.3,3,3,25,63.5,47,55.5,36
54949,"sznurek","Do przekrojenia ciasta :)",19,11,10,"p1",5,NA,4,NA,2.9,3.1,3.3,3.2,3.2,4,3,3,5.4,5,0.06060606060606061,0,0,0,0,0,0,0,3,0,1,4,6,1.6094379124341003,3.5454545454545454,3.4545454545454546,3.7,2.7777777777777777,3.4444444444444446,30,21,20.5,20,27
54975,"sznurek","do związania włosów",19,11,394,"p1",2,NA,2,NA,3.3,4.3,3.4,3.7,3.8,1,1,3.5,6,6,0.18181818181818182,1,0,0,0,28,0,1,1,0,1,32,5,3.4965075614664802,3.3636363636363638,3.4545454545454546,2.4,2.888888888888889,3.4444444444444446,18,50,50.5,51,27
57267,"sznurek","Użyć go jako paska do spodni",19,11,40,"p1",1,NA,2,NA,3,3.4,3.7,2.4,3.4,3,3.75,3,4.2,4.5,0.2727272727272727,0,0,0,0,0,2,0,0,0,6,8,1,2.1972245773362196,3.1818181818181817,3.6363636363636362,2.2,2.888888888888889,2.7777777777777777,11,54.5,35.5,55.5,27
57267,"sznurek","do zrobienia huśtawki",19,11,41,"p2",3,NA,2,NA,3,3.4,3.7,2.4,3.4,3,3.75,3,4.2,4.5,0.2727272727272727,0,0,0,0,0,2,0,0,0,6,8,1,2.1972245773362196,3.1818181818181817,3.6363636363636362,2.2,2.888888888888889,2.7777777777777777,11,54.5,35.5,55.5,27
57618,"sznurek","zamiast paska do spodni obwiązać się i jest portki nie spadną hehe",19,11,178,"p1",1,NA,2,NA,4,4.4,4,2.6,3.9,4.25,3.25,4.5,5.2,5.333333333333333,0.21212121212121213,1,0,0,1,1,0,1,0,1,1,6,2,1.9459101490553132,3.909090909090909,3.4545454545454546,2.6,3.4444444444444446,3.4444444444444446,24,50.5,51,51,36
58072,"sznurek","do zrobienia huśtawki",19,11,60,"p1",3,NA,2,NA,2.1,3.7,4,3.1,3.6,4.25,2.25,5.25,7,7,0.15151515151515152,0,1,1,1,1,2,0,0,1,1,8,10,2.1972245773362196,4.090909090909091,3.6363636363636362,3.3,3.888888888888889,3.3333333333333335,27,30,15,30.5,32
58875,"sznurek","Zrobić bramkę weselną",19,11,258,"p1",5,NA,3,NA,2.5,4,2.9,3.5,4.3,4,1,4.5,5.2,5.333333333333333,0.18181818181818182,1,0,0,0,0,1,1,1,0,0,4,7,1.6094379124341003,3.6363636363636362,3.6363636363636362,2.2,4.111111111111111,3.3333333333333335,16,61,56.5,66,27
59981,"sznurek","sznurkiem można naprawić wydech w samochodzie",19,11,461,"p1",5,NA,2,NA,3.1,2.7,3.7,2.7,3.5,5,5.75,3.25,5.4,6,0.15151515151515152,0,0,0,0,1,1,1,0,0,0,3,5,1.3862943611198906,3.8181818181818183,3.909090909090909,1.4,3.6666666666666665,3.111111111111111,21,93,77,73.5,36
60653,"sznurek","do ozdoby",19,11,919,"p1",2,NA,3,NA,2.8,3.9,2.9,3,3.3,3.5,2,3.25,5.4,5.166666666666667,0,0,0,0,0,1,1,1,1,0,1,5,2,1.791759469228055,3.8181818181818183,1.9090909090909092,1,2.7777777777777777,2.4444444444444446,32,73.5,60.5,52.5,32
60928,"sznurek","do nawlekania koralików",19,11,33,"p1",3,NA,2,NA,3.1,3.5,3.7,1.8,3.8,1.5,2,2,5,5,0.06060606060606061,0,1,0,0,1,1,0,2,0,1,6,4,1.9459101490553132,3.3636363636363638,3,3.2,2.4444444444444446,2.5555555555555554,29,18,33.5,33.5,27
60928,"sznurek","jako cięciwa do łuku",19,11,34,"p2",5,NA,2,NA,3.1,3.5,3.7,1.8,3.8,1.5,2,2,5,5,0.06060606060606061,0,1,0,0,1,1,0,2,0,1,6,4,1.9459101490553132,3.3636363636363638,3,3.2,2.4444444444444446,2.5555555555555554,29,18,33.5,33.5,27
61211,"sznurek","warkocz",19,11,736,"p1",3,NA,3,NA,4.3,4.7,3.1,3.1,4.6,1.5,1.5,2.75,5.6,5.5,0.09090909090909091,0,0,0,0,2,2,0,4,1,0,9,7,2.302585092994046,4.636363636363637,4.7272727272727275,3,3.5555555555555554,4,19,38,34.5,37.5,43
61211,"sznurek","umocowanie",19,11,737,"p2",2,NA,2,NA,4.3,4.7,3.1,3.1,4.6,1.5,1.5,2.75,5.6,5.5,0.09090909090909091,0,0,0,0,2,2,0,4,1,0,9,7,2.302585092994046,4.636363636363637,4.7272727272727275,3,3.5555555555555554,4,19,38,34.5,37.5,43
61211,"sznurek","pętle",19,11,738,"p3",4,NA,2,NA,4.3,4.7,3.1,3.1,4.6,1.5,1.5,2.75,5.6,5.5,0.09090909090909091,0,0,0,0,2,2,0,4,1,0,9,7,2.302585092994046,4.636363636363637,4.7272727272727275,3,3.5555555555555554,4,19,38,34.5,37.5,43
61984,"sznurek","ozdoba do wlosow",19,11,238,"p1",2,NA,2,NA,3.4,4,4.4,2.6,3.7,2.25,2,2,5,5,0.15151515151515152,2,0,0,0,0,1,0,0,0,6,9,5,2.302585092994046,3.8181818181818183,3.4545454545454546,3.8,3.3333333333333335,3.7777777777777777,22,68,63.5,32,36
62294,"sznurek","Do przesyłania listów między oknami",19,11,68,"p1",7,NA,3,NA,3.3,4.3,3.8,2.8,3.7,3.75,2.75,5.5,5,5.833333333333333,0.36363636363636365,0,0,0,0,6,3,0,8,0,7,24,6,3.2188758248682006,3.909090909090909,3.8181818181818183,3.1,1.8888888888888888,2.7777777777777777,30,20.5,45,35,27
62528,"sznurek","w projektach artystycznych",19,11,200,"p1",3,NA,4,NA,2.5,3.6,4.3,2.5,2.9,2.25,4,4,4.6,4.166666666666667,0,0,0,0,0,0,1,0,0,0,1,2,6,1.0986122886681098,2.909090909090909,3,1,1.7777777777777777,1.7777777777777777,28,70,73,73,27
62528,"sznurek","wykorzystać w przedstawieniach teatralnych",19,11,201,"p2",5,NA,4,NA,2.5,3.6,4.3,2.5,2.9,2.25,4,4,4.6,4.166666666666667,0,0,0,0,0,0,1,0,0,0,1,2,6,1.0986122886681098,2.909090909090909,3,1,1.7777777777777777,1.7777777777777777,28,70,73,73,27
63009,"sznurek","do wiązania",19,11,477,"p1",1,NA,2,NA,3.5,4.2,4.9,2.8,4.3,3.25,2.5,3.25,5,5.5,0.12121212121212122,0,9,0,0,1,1,1,0,0,1,13,9,2.6390573296152584,3.3636363636363638,3.3636363636363638,2.6,4.111111111111111,1.3333333333333333,27,21,40,40,43
63044,"sznurek","do łowienia",19,11,168,"p1",3,NA,2,NA,4.5,4.9,4.2,1.9,4.9,5.75,3.25,3,6,6,0.21212121212121213,0,36,1,1,1,1,1,1,0,1,43,4,3.784189633918261,4.7272727272727275,4.363636363636363,4.5,4.222222222222222,3.3333333333333335,27,52,67.5,62,36
63715,"sznurek","jako pasek do spodni",19,11,324,"p1",1,NA,2,NA,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
63715,"sznurek","jako ozdoba",19,11,325,"p2",1,NA,3,NA,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
63715,"sznurek","do splecenia warkocza",19,11,326,"p3",3,NA,2,NA,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
63715,"sznurek","do zabawy",19,11,327,"p4",1,NA,3,NA,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
63715,"sznurek","do ciągnięcia czegoś za sobą",19,11,328,"p5",1,NA,2,NA,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
63715,"sznurek","do zawiązania supła żeby o czymś nie zapomnieć",19,11,329,"p6",2,NA,5,NA,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
65164,"sznurek","mając puszkę można połączyć ją ze sznurkiem i przywiązać nowożeńcom do auta",19,11,172,"p1",4,NA,3,NA,3.4,3.3,4.1,2.3,3.4,3,3,3,6,6,0.09090909090909091,0,5,0,1,0,1,0,0,0,1,8,6,2.1972245773362196,2.909090909090909,3.090909090909091,1.7,1.5555555555555556,2.4444444444444446,20,8,7,6.5,32
65336,"sznurek","do zrobienia skakanki",19,11,23,"p1",3,NA,2,NA,3.6,4.3,3.1,3.5,3.6,1.5,3.25,2,4.4,4.333333333333333,0.18181818181818182,0,0,0,0,1,2,0,0,0,1,4,4,1.6094379124341003,3.727272727272727,3.090909090909091,3.2,1.6666666666666667,1.5555555555555556,27,50,50,50,27
65436,"sznurek","do zawiązania przy silniku zamiast paska przy alternatorze",19,11,386,"p1",5,NA,4,NA,1.7,3.4,2.8,1.4,3.5,4.75,5.5,1.25,3.2,5.833333333333333,0.09090909090909091,6,2,0,0,0,1,0,6,1,7,23,7,3.1780538303479458,3.5454545454545454,3.272727272727273,1.8,4,3.111111111111111,35,64,72,81.5,27
65538,"sznurek","pasek",19,11,619,"p1",1,NA,2,NA,3.6,3.7,3.2,2.8,2.9,3,3.5,3,4.8,4.666666666666667,0.0303030303030303,0,0,2,0,0,1,0,0,0,0,3,3,1.3862943611198906,3.727272727272727,3.4545454545454546,2,2.3333333333333335,2.6666666666666665,26,91,91.5,91,36
65538,"sznurek","wisiorek",19,11,620,"p2",1,NA,2,NA,3.6,3.7,3.2,2.8,2.9,3,3.5,3,4.8,4.666666666666667,0.0303030303030303,0,0,2,0,0,1,0,0,0,0,3,3,1.3862943611198906,3.727272727272727,3.4545454545454546,2,2.3333333333333335,2.6666666666666665,26,91,91.5,91,36
65538,"sznurek","bransoletka",19,11,621,"p3",1,NA,2,NA,3.6,3.7,3.2,2.8,2.9,3,3.5,3,4.8,4.666666666666667,0.0303030303030303,0,0,2,0,0,1,0,0,0,0,3,3,1.3862943611198906,3.727272727272727,3.4545454545454546,2,2.3333333333333335,2.6666666666666665,26,91,91.5,91,36
65538,"sznurek","ogon",19,11,622,"p4",7,NA,4,NA,3.6,3.7,3.2,2.8,2.9,3,3.5,3,4.8,4.666666666666667,0.0303030303030303,0,0,2,0,0,1,0,0,0,0,3,3,1.3862943611198906,3.727272727272727,3.4545454545454546,2,2.3333333333333335,2.6666666666666665,26,91,91.5,91,36
66223,"sznurek","sznurówka",19,11,798,"p1",1,NA,2,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","pasek",19,11,799,"p2",1,NA,2,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","brelok do kluczy",19,11,800,"p3",5,NA,3,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","wstążka do włosów",19,11,801,"p4",2,NA,2,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","""żyłka"" do prowizorycznej wędki",19,11,802,"p5",3,NA,2,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","promień do rysowania kół na piasku",19,11,803,"p6",5,NA,3,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","smycz dla psa",19,11,804,"p7",2,NA,2,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","znacznik",19,11,805,"p8",6,NA,4,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","zakładka do książki",19,11,806,"p9",5,NA,4,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,"sznurek","prowizoryczna kłódka",19,11,807,"p10",7,NA,4,NA,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
