"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_brouette","Orig_avrg","CSE","CPI","Openness","Age","Gender","native_french"
20,"ceinture","Lasso de cow-boy",11,6,1,3,3,5,6,5.5,2.1999999998,1.66666666666667,1.9333333332333351,2.5,2,3.9,23,"F","Oui"
20,"ceinture","Pot de fleur",11,6,5,4,3,5,6,5.5,2.1999999998,1.66666666666667,1.9333333332333351,2.5,2,3.9,23,"F","Oui"
21,"brouette","Moyen de transport",11,6,1,1,1,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
21,"brouette","Faire un écrasé de beaucoup de pommes de terre",11,6,4,4,5,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
21,"brouette","Poussette",11,6,1,1,1,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
21,"brouette","Caddie",11,6,1,1,1,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
21,"ceinture","Boucher un tuyau en mettant en boule la ceinture",11,6,5,4,4,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
21,"ceinture","Attacher ses cheveux",11,6,2,2,1,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
21,"ceinture","Faire un garrot",11,6,2,1,1,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
21,"ceinture","Frapper quelqu'un",11,6,2,3,1,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
21,"ceinture","Servir de corde de secours",11,6,1,2,2,5,4,4.5,2.2,1.83333333333333,2.016666666666665,3.4,2.4,5,19,"F","Non"
22,"brouette","Ranger des choses",11,6,3,1,1,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"brouette","S'en servir comme tabouret",11,6,2,1,1,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"brouette","Objet de décoration",11,6,1,1,1,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"brouette","Comme grand plat",11,6,2,2,3,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"brouette","Comme lit pour bébé",11,6,1,1,2,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"brouette","Comme lavabo",11,6,3,2,2,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"brouette","Pour faire des courses",11,6,1,1,1,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"ceinture","Accrocher quelque chose",11,6,3,1,1,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"ceinture","Pour tenir des bougies",11,6,4,4,4,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"ceinture","Faire une guirlande",11,6,4,3,3,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"ceinture","S'en servir de cadre",11,6,3,2,3,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"ceinture","Faire un pendentif",11,6,5,4,2,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
22,"ceinture","Comme support de dessin",11,6,5,3,3,6,7,6.5,3.16666666683333,1.57142857142857,2.36904761913095,2.8333333333333335,2,6.2,21,"F","Oui"
23,"brouette","Comme moyen pour promener des enfants",11,6,2,2,2,2,2,2,1.8333333335,1.5,1.6666666667499999,2.3333333333333335,2.6,5,19,"F","Oui"
23,"brouette","Pour décorer, posée dans un jardin",11,6,1,1,1,2,2,2,1.8333333335,1.5,1.6666666667499999,2.3333333333333335,2.6,5,19,"F","Oui"
23,"ceinture","Détourner comme étant un fouet",11,6,1,3,2,2,2,2,1.8333333335,1.5,1.6666666667499999,2.3333333333333335,2.6,5,19,"F","Oui"
23,"ceinture","Attacher ou serrer quelque chose avec",11,6,2,2,1,2,2,2,1.8333333335,1.5,1.6666666667499999,2.3333333333333335,2.6,5,19,"F","Oui"
24,"brouette","On peut l'utiliser comme une poussette",11,6,1,1,2,3,4,3.5,3,1.91666666666667,2.458333333333335,3.5,2.4,4.3,19,"F","Oui"
24,"brouette","Comme un potager, on la remplirait de terre",11,6,1,2,2,3,4,3.5,3,1.91666666666667,2.458333333333335,3.5,2.4,4.3,19,"F","Oui"
24,"brouette","Comme un seau",11,6,2,1,2,3,4,3.5,3,1.91666666666667,2.458333333333335,3.5,2.4,4.3,19,"F","Oui"
24,"brouette","Comme une niche",11,6,4,2,3,3,4,3.5,3,1.91666666666667,2.458333333333335,3.5,2.4,4.3,19,"F","Oui"
24,"ceinture","L'utiliser comme une poutre pour faire de la gymnastique",11,6,5,3,3,3,4,3.5,3,1.91666666666667,2.458333333333335,3.5,2.4,4.3,19,"F","Oui"
24,"ceinture","Comme un sac, plus précisément une anse à laquelle on ajoutera un contenant",11,6,2,2,3,3,4,3.5,3,1.91666666666667,2.458333333333335,3.5,2.4,4.3,19,"F","Oui"
24,"ceinture","Comme un parapluie auquel on ajoutera une chose au-dessus",11,6,3,3,3,3,4,3.5,3,1.91666666666667,2.458333333333335,3.5,2.4,4.3,19,"F","Oui"
25,"brouette","Rouleau à pâtisserie",11,6,4,4,4,5,3,4,2.4,4.11111111111111,3.2555555555555546,4.666666666666667,5.4,5.5,18,"F","Oui"
25,"brouette","Utiliser les roues pour tracer les passages piétons à la peinture",11,6,4,4,4,5,3,4,2.4,4.11111111111111,3.2555555555555546,4.666666666666667,5.4,5.5,18,"F","Oui"
25,"brouette","Utiliser la brouette comme un bouc",11,6,5,4,4,5,3,4,2.4,4.11111111111111,3.2555555555555546,4.666666666666667,5.4,5.5,18,"F","Oui"
25,"ceinture","Corde",11,6,1,1,1,5,3,4,2.4,4.11111111111111,3.2555555555555546,4.666666666666667,5.4,5.5,18,"F","Oui"
25,"ceinture","Lasso",11,6,1,1,2,5,3,4,2.4,4.11111111111111,3.2555555555555546,4.666666666666667,5.4,5.5,18,"F","Oui"
25,"ceinture","Hula hoop",11,6,5,4,3,5,3,4,2.4,4.11111111111111,3.2555555555555546,4.666666666666667,5.4,5.5,18,"F","Oui"
25,"ceinture","Rideau",11,6,3,3,3,5,3,4,2.4,4.11111111111111,3.2555555555555546,4.666666666666667,5.4,5.5,18,"F","Oui"
25,"ceinture","Balançoire",11,6,3,3,2,5,3,4,2.4,4.11111111111111,3.2555555555555546,4.666666666666667,5.4,5.5,18,"F","Oui"
26,"brouette","L'utiliser comme abreuvoir",11,6,5,2,3,4,3,3.5,1.74999999975,3.11111111111111,2.430555555430555,4.333333333333333,3.2,4.7,19,"F","Oui"
26,"brouette","Faire des massages à quelqu'un avec la roue",11,6,5,3,4,4,3,3.5,1.74999999975,3.11111111111111,2.430555555430555,4.333333333333333,3.2,4.7,19,"F","Oui"
26,"brouette","Baignoire pour bébé",11,6,2,2,2,4,3,3.5,1.74999999975,3.11111111111111,2.430555555430555,4.333333333333333,3.2,4.7,19,"F","Oui"
26,"ceinture","Une laisse pour un chien",11,6,1,2,1,4,3,3.5,1.74999999975,3.11111111111111,2.430555555430555,4.333333333333333,3.2,4.7,19,"F","Oui"
26,"ceinture","L'utiliser en corde à sauter",11,6,1,3,2,4,3,3.5,1.74999999975,3.11111111111111,2.430555555430555,4.333333333333333,3.2,4.7,19,"F","Oui"
26,"ceinture","La mettre en bracelet",11,6,2,1,1,4,3,3.5,1.74999999975,3.11111111111111,2.430555555430555,4.333333333333333,3.2,4.7,19,"F","Oui"
26,"ceinture","Un serre-tête",11,6,3,2,2,4,3,3.5,1.74999999975,3.11111111111111,2.430555555430555,4.333333333333333,3.2,4.7,19,"F","Oui"
27,"brouette","Pour se déplacer",11,6,1,1,1,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"brouette","Pour déménager",11,6,2,2,1,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"brouette","Pour traverser les rivières (comme ça on ne se mouille pas)",11,6,5,2,4,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"brouette","Pour s'abriter (si on la retourne ou en dessous)",11,6,3,2,2,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"brouette","Un lit pour un animal de compagnie (on l'a aménagé)",11,6,1,2,2,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"ceinture","Serre-tête",11,6,2,1,2,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"ceinture","Pour s'accrocher dans le bus",11,6,4,3,4,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"ceinture","Comme une liane",11,6,4,3,3,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"ceinture","Pour ne pas se perdre dans la foule (on accroche la personne de devant pour ne pas la perdre)",11,6,4,4,4,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"ceinture","Pour remorquer une voiture",11,6,3,4,4,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"ceinture","Si la bretelle de mon sac casse, la ceinture peut la remplacer",11,6,2,2,3,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
27,"ceinture","Comme un lasso",11,6,1,4,2,7,5,6,3,2.06666666666667,2.533333333333335,4.666666666666667,6.4,6.2,19,"F","Non"
28,"brouette","Pour transporter quelqu'un",11,6,1,1,1,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
28,"brouette","Pour faire des sillons dans le sol avec la roue",11,6,4,4,4,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
28,"brouette","Pour s'asseoir dedans comme dans une chaise longue",11,6,2,1,2,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
28,"brouette","Pour s'en servir comme d'un barbecue",11,6,3,2,3,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
28,"ceinture","Si elle est longue pour jouer à la corde à sauter",11,6,1,3,3,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
28,"ceinture","Pour attacher des cheveux",11,6,2,3,1,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
28,"ceinture","Pour se suspendre dans le vide",11,6,3,2,4,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
28,"ceinture","Pour faire tenir des mikados droits",11,6,5,3,5,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
28,"ceinture","Pour faire un bandage (si elle est en tissu)",11,6,4,2,3,5,4,4.5,2.9333333332,2.33333333333333,2.633333333266665,3.3333333333333335,4.6,5.3,19,"F","Oui"
29,"brouette","Pour se cacher",11,6,3,1,2,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"brouette","Pour boire",11,6,1,1,2,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"brouette","Pour dormir",11,6,1,2,1,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"brouette","Pour faire pousser des plantes",11,6,1,3,2,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"brouette","Comme canapé",11,6,2,2,2,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"ceinture","Pour étaler",11,6,4,3,3,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"ceinture","Pour s'attacher les cheveux",11,6,2,2,1,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"ceinture","Pour se maintenir à un objet",11,6,3,1,2,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"ceinture","Pour verrouiller une porte",11,6,3,3,3,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
29,"ceinture","Pour réparer",11,6,2,3,2,5,5,5,2.4666666666,1.73333333333333,2.099999999966665,3.6666666666666665,4.4,5,19,"F","Oui"
30,"brouette","Comme escabeau",11,6,3,2,3,1,4,2.5,1.333333333,1.83333333333333,1.583333333166665,2.3333333333333335,1.8,3.9,19,"F","Oui"
30,"brouette","Pour s'asseoir",11,6,2,1,1,1,4,2.5,1.333333333,1.83333333333333,1.583333333166665,2.3333333333333335,1.8,3.9,19,"F","Oui"
30,"brouette","Récupérer de l'eau",11,6,2,2,2,1,4,2.5,1.333333333,1.83333333333333,1.583333333166665,2.3333333333333335,1.8,3.9,19,"F","Oui"
30,"brouette","Comme jardinière pour les plantes",11,6,1,1,2,1,4,2.5,1.333333333,1.83333333333333,1.583333333166665,2.3333333333333335,1.8,3.9,19,"F","Oui"
30,"ceinture","Attacher quelque chose",11,6,2,1,1,1,4,2.5,1.333333333,1.83333333333333,1.583333333166665,2.3333333333333335,1.8,3.9,19,"F","Oui"
31,"brouette","Pour jouer avec un enfant en le mettant dedans",11,6,1,2,2,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
31,"brouette","Chariot au supermarché",11,6,1,2,1,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
31,"brouette","Transporter des affaires (déménagement)",11,6,1,2,1,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
31,"brouette","Camion-restaurant",11,6,1,4,3,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
31,"brouette","Plateau pour servir lors de soirée",11,6,3,2,3,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
31,"ceinture","S'en servir pour étrangler quelqu'un",11,6,4,3,2,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
31,"ceinture","Sur un cheval si on n'a pas le matériel adéquat",11,6,4,3,3,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
31,"ceinture","Ruban de danse",11,6,4,3,3,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
31,"ceinture","Mesurer",11,6,3,2,2,4,5,4.5,2.99999999975,1.93333333333333,2.466666666541665,5.166666666666667,5.2,4,19,"F","Oui"
32,"brouette","Voiture",11,6,2,1,1,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Bateau",11,6,3,2,2,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Lit",11,6,1,1,1,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Pour monter dessus (marchepied)",11,6,2,2,3,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Boîte de rangement",11,6,3,2,2,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Traineau",11,6,2,2,4,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Décoration",11,6,1,1,1,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Chapeau",11,6,4,2,2,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Patin à roulettes",11,6,4,2,3,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"ceinture","Attacher des baguettes de pain",11,6,2,4,4,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"brouette","Baignoire",11,6,2,1,1,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"ceinture","Ventilateur en la faisant tourner",11,6,5,4,4,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"ceinture","On peut s'en servir pour mélanger des plats (avec la boucle)",11,6,4,3,4,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"ceinture","Collier pour chat",11,6,1,2,2,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
32,"ceinture","Chaussure",11,6,5,2,2,5,10,7.5,3.2,2,2.6,3.6666666666666665,4,5.1,22,"F","Oui"
33,"brouette","Permet de servir de jeu pour les enfants pour les promener comme dans un manège",11,6,2,2,3,1,5,3,3.333333333,2,2.6666666665000003,4.666666666666667,3.6,4.5,18,"F","Oui"
33,"brouette","Servir de pot de fleurs",11,6,1,1,2,1,5,3,3.333333333,2,2.6666666665000003,4.666666666666667,3.6,4.5,18,"F","Oui"
33,"brouette","A l'envers de marchepied",11,6,2,3,3,1,5,3,3.333333333,2,2.6666666665000003,4.666666666666667,3.6,4.5,18,"F","Oui"
33,"brouette","Servir de cabane pour un enfant",11,6,2,3,2,1,5,3,3.333333333,2,2.6666666665000003,4.666666666666667,3.6,4.5,18,"F","Oui"
33,"brouette","De moyen de transport",11,6,1,1,2,1,5,3,3.333333333,2,2.6666666665000003,4.666666666666667,3.6,4.5,18,"F","Oui"
33,"ceinture","La ceinture permet d'attacher ensemble plusieurs sacs pour en faire un grand sac et donc de n'avoir à porter qu'un seul sac et éviter de perdre des bagages",11,6,2,4,4,1,5,3,3.333333333,2,2.6666666665000003,4.666666666666667,3.6,4.5,18,"F","Oui"
34,"ceinture","S'attacher ensemble",11,6,2,2,2,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Transporter un corps",11,6,1,2,3,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"ceinture","En faire un élastique",11,6,1,1,1,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Faire une course de voiture mais dans des brouettes",11,6,3,2,3,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"ceinture","Fouetter des gens",11,6,1,3,1,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Vase pour fleurs",11,6,1,1,2,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Pot à compost",11,6,1,2,3,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"ceinture","Soutenir un objet lourd",11,6,2,2,2,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Abri de pluie",11,6,3,2,3,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"ceinture","Utiliser l'embout pour percer des choses",11,6,5,4,3,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Lit",11,6,1,1,1,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"ceinture","Regrouper un paquet de feuilles",11,6,3,2,4,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"ceinture","Bracelet pour le bras entier",11,6,2,3,2,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Chaise de jardin",11,6,2,2,2,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Baignoire",11,6,2,1,1,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
34,"brouette","Caddie",11,6,1,1,1,7,9,8,2.28571428571429,1.77777777777778,2.031746031746035,5.666666666666667,6.4,5.5,18,"F","Oui"
35,"ceinture","Garrot",11,6,2,1,1,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"ceinture","Serre-tête",11,6,2,1,2,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"ceinture","Accroche pour se balancer",11,6,3,2,2,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"brouette","Porter des courses",11,6,1,1,1,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"ceinture","Anse de sac à main",11,6,2,1,1,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"brouette","Porter quelqu'un",11,6,1,1,1,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"ceinture","Chausse-pied",11,6,5,2,3,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"brouette","Faire un jeu de parcours (à l'envers)",11,6,5,2,3,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"brouette","Cirer chaussures (roue)",11,6,4,4,4,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"ceinture","Fouet",11,6,1,1,1,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"brouette","Course de brouette (slalom)",11,6,3,1,3,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"ceinture","Lasso",11,6,1,1,2,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"brouette","Décoration",11,6,1,1,1,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"ceinture","Pour serrer deux objets entre eux",11,6,3,3,2,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
35,"ceinture","Accrocher un tableau (régler la taille)",11,6,3,3,3,9,6,7.5,1.99999999988889,2.11111111111111,2.0555555555,3.3333333333333335,3.2,5.7,19,"F","Oui"
36,"brouette","Luge",11,6,2,1,2,5,5,5,1.6666666666,1.66666666666667,1.666666666633335,4.166666666666667,4,4.3,18,"F","Oui"
36,"ceinture","Laisse pour chien",11,6,1,2,1,5,5,5,1.6666666666,1.66666666666667,1.666666666633335,4.166666666666667,4,4.3,18,"F","Oui"
36,"brouette","Pot (pour jardin)",11,6,1,1,1,5,5,5,1.6666666666,1.66666666666667,1.666666666633335,4.166666666666667,4,4.3,18,"F","Oui"
36,"brouette","Caddie",11,6,1,1,1,5,5,5,1.6666666666,1.66666666666667,1.666666666633335,4.166666666666667,4,4.3,18,"F","Oui"
