"ID","prompt","response","set","lab","order","rater1","rater2","rater3","age","sex","cse1","cse2","cse3","cse4","cse5","cse6","cse7","cse8","cse9","cse10","cse11"
40,"ladrillo","soporte o base",23,14,"9",2,1,1,23,0,2,1,4,2,2,4,3,3,3,2,2
41,"ladrillo","asientos",23,14,"3",2,2,2,21,0,4,4,5,4,5,4,4,5,4,4,4
41,"ladrillo","decoraciÃ³n jardÃ­n",23,14,"6",4,2,2,21,0,4,4,5,4,5,4,4,5,4,4,4
41,"ladrillo","fogatas",23,14,"7",3,1,1,21,0,4,4,5,4,5,4,4,5,4,4,4
41,"ladrillo","delimitar superficies ",23,14,"8",3,2,2,21,0,4,4,5,4,5,4,4,5,4,4,4
41,"ladrillo","soporte o base",23,14,"9",2,1,1,21,0,4,4,5,4,5,4,4,5,4,4,4
42,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","arma defensa",23,14,"10",4,2,2,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","arcilla ",23,14,"11",2,1,1,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","recurso didÃ¡ctico aprendizaje",23,14,"12",5,2,2,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","mesas",23,14,"2",2,2,1,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","asientos",23,14,"3",2,2,2,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","asador o parrilla ",23,14,"4",2,1,1,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","esculturas",23,14,"5",5,2,1,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","pintar o dibujar ",23,14,"6",3,2,2,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","fogatas",23,14,"7",3,1,1,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","delimitar superficies ",23,14,"8",3,2,2,21,0,4,5,4,4,5,5,5,4,4,5,5
42,"ladrillo","puertas",23,14,"9",3,2,1,21,0,4,5,4,4,5,5,5,4,4,5,5
43,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,4,4,5,5,4,5,4,4,5,5,5
43,"ladrillo","mesas",23,14,"2",2,2,1,21,0,4,4,5,5,4,5,4,4,5,5,5
43,"ladrillo","bardas",23,14,"3",1,1,1,21,0,4,4,5,5,4,5,4,4,5,5,5
43,"ladrillo","pisos",23,14,"4",1,2,1,21,0,4,4,5,5,4,5,4,4,5,5,5
43,"ladrillo","esculturas",23,14,"5",5,2,1,21,0,4,4,5,5,4,5,4,4,5,5,5
43,"ladrillo","decoraciÃ³n jardÃ­n",23,14,"6",4,2,2,21,0,4,4,5,5,4,5,4,4,5,5,5
43,"ladrillo","equilibrar o balancear ",23,14,"8",3,2,2,21,0,4,4,5,5,4,5,4,4,5,5,5
43,"ladrillo","soporte o base",23,14,"9",2,1,1,21,0,4,4,5,5,4,5,4,4,5,5,5
44,"ladrillo","arma defensa",23,14,"10",4,2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,"ladrillo","pesas deporte",23,14,"12",4,3,3,20,0,3,4,4,4,4,3,3,3,3,4,3
44,"ladrillo","asientos",23,14,"3",2,1,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,"ladrillo","herramienta",23,14,"4",3,2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,"ladrillo","escaleras o escalones",23,14,"5",2,2,1,20,0,3,4,4,4,4,3,3,3,3,4,3
44,"ladrillo","juegos o juguetes",23,14,"6",4,2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,"ladrillo","caja fuerte",23,14,"7",5,2,2,20,0,3,4,4,4,4,3,3,3,3,4,3
44,"ladrillo","soporte o base",23,14,"9",2,1,1,20,0,3,4,4,4,4,3,3,3,3,4,3
45,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,2,2,4,2,1,3,3,2,2,2,3
45,"ladrillo","pesas deporte",23,14,"12",4,3,3,19,0,2,2,4,2,1,3,3,2,2,2,3
45,"ladrillo","herramienta",23,14,"4",3,2,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,"ladrillo","escaleras o escalones",23,14,"5",2,2,1,19,0,2,2,4,2,1,3,3,2,2,2,3
45,"ladrillo","plataforma",23,14,"6",4,1,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,"ladrillo","equilibrar o balancear ",23,14,"8",3,2,2,19,0,2,2,4,2,1,3,3,2,2,2,3
45,"ladrillo","soporte o base",23,14,"9",2,1,1,19,0,2,2,4,2,1,3,3,2,2,2,3
46,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,"ladrillo","arma defensa",23,14,"10",4,2,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,"ladrillo","pesas deporte",23,14,"12",4,3,3,19,0,4,5,4,4,3,2,5,4,3,5,5
46,"ladrillo","asientos",23,14,"3",2,2,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,"ladrillo","lego",23,14,"6",4,1,2,19,0,4,5,4,4,3,2,5,4,3,5,5
46,"ladrillo","arcilla",23,14,"8",2,1,1,19,0,4,5,4,4,3,2,5,4,3,5,5
46,"ladrillo","soporte o base",23,14,"9",2,1,1,19,0,4,5,4,4,3,2,5,4,3,5,5
47,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","arma defensa",23,14,"10",4,2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","pisa papeles ",23,14,"11",4,2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","pesas deporte",23,14,"12",4,3,3,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","mesas",23,14,"2",2,2,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","asientos",23,14,"3",2,2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","herramienta",23,14,"4",3,2,2,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","escaleras o escalones",23,14,"5",2,2,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","caminos o calles",23,14,"6",2,1,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","fogatas",23,14,"7",3,1,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","arcilla",23,14,"8",2,1,1,19,0,4,4,4,4,4,4,5,5,5,5,5
47,"ladrillo","escultura",23,14,"9",5,2,1,19,0,4,4,4,4,4,4,5,5,5,5,5
48,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","arma defensa",23,14,"10",4,2,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","aislante de temperatura",23,14,"11",4,3,3,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","pesas deporte",23,14,"12",4,3,3,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","mesas",23,14,"2",2,2,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","asientos",23,14,"3",2,2,2,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","banquetas",23,14,"4",1,1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","tÃºneles",23,14,"5",2,1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","puentes",23,14,"6",2,1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","hogueras",23,14,"7",3,1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","almacenes",23,14,"8",3,1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
48,"ladrillo","soporte o base",23,14,"9",2,1,1,19,0,4,4,4,4,4,4,5,4,4,5,5
49,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,5,5,5,5,5,4,5,5,4,5,4
49,"ladrillo","decoraciÃ³n",23,14,"2",4,2,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,"ladrillo","pisa papeles",23,14,"3",4,2,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,"ladrillo","escribir",23,14,"4",3,2,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"5",3,2,2,19,0,5,5,5,5,5,4,5,5,4,5,4
49,"ladrillo","polvo",23,14,"6",2,1,1,19,0,5,5,5,5,5,4,5,5,4,5,4
50,"ladrillo","soporte o base",23,14,"1",2,1,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,"ladrillo","muros o paredes",23,14,"2",1,1,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,"ladrillo","pisa papeles",23,14,"3",4,2,2,21,0,4,4,5,4,4,5,5,5,5,5,5
50,"ladrillo","pesas deporte",23,14,"4",4,3,3,21,0,4,4,5,4,4,5,5,5,5,5,5
50,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"5",3,2,2,21,0,4,4,5,4,4,5,5,5,5,5,5
50,"ladrillo","fogatas",23,14,"6",3,1,1,21,0,4,4,5,4,4,5,5,5,5,5,5
50,"ladrillo","romper o destruir ",23,14,"7",4,2,2,21,0,4,4,5,4,4,5,5,5,5,5,5
51,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,5,5,5,5,5,5,5,5,5,5,5
51,"ladrillo","regla",23,14,"2",4,3,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,"ladrillo","arma defensa",23,14,"3",4,2,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,"ladrillo","pintar o dibujar  ",23,14,"4",3,2,2,20,0,5,5,5,5,5,5,5,5,5,5,5
51,"ladrillo","escaleras o escalones",23,14,"5",2,2,1,20,0,5,5,5,5,5,5,5,5,5,5,5
51,"ladrillo","decoraciÃ³n",23,14,"6",4,2,2,20,0,5,5,5,5,5,5,5,5,5,5,5
52,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"1",3,2,2,21,0,3,4,5,5,5,5,5,5,5,4,5
52,"ladrillo","escaleras o escalones",23,14,"2",2,2,1,21,0,3,4,5,5,5,5,5,5,5,4,5
53,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","pintar o dibujar",23,14,"10",3,2,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","fogatas",23,14,"11",3,1,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","muros o paredes",23,14,"2",1,1,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","pisa papeles",23,14,"3",4,2,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","escaleras o escalones",23,14,"4",2,2,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","soporte o base",23,14,"5",2,1,1,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","muebles",23,14,"6",2,2,2,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","pesas deporte",23,14,"7",4,3,3,22,0,4,4,4,4,3,3,4,4,4,4,3
53,"ladrillo","escultura",23,14,"9",5,2,1,22,0,4,4,4,4,3,3,4,4,4,4,3
54,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,0,5,5,4,5,4,5,5,4,5,5,4
55,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,0,4,3,4,4,4,4,4,4,4,5,4
55,"ladrillo","equilibrar o balancear",23,14,"2",3,2,2,23,0,4,3,4,4,4,4,4,4,4,5,4
55,"ladrillo","soporte o base",23,14,"3",2,1,1,23,0,4,3,4,4,4,4,4,4,4,5,4
56,"ladrillo","construir inmuebles",23,14,"1",1,1,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,"ladrillo","asientos",23,14,"2",2,2,2,18,1,4,4,5,4,4,5,4,4,5,4,5
56,"ladrillo","torres",23,14,"3",3,1,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,"ladrillo","esculturas",23,14,"4",5,2,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,"ladrillo","caminos o calles",23,14,"5",2,1,1,18,1,4,4,5,4,4,5,4,4,5,4,5
56,"ladrillo","pintar o dibujar ",23,14,"6",3,2,2,18,1,4,4,5,4,4,5,4,4,5,4,5
57,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,5,5,3,4,5,3,5,5,4,4,3
57,"ladrillo","pisa papeles",23,14,"2",4,2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,"ladrillo","ocultar ",23,14,"3",2,2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,"ladrillo","mesas",23,14,"4",2,2,1,19,0,5,5,3,4,5,3,5,5,4,4,3
57,"ladrillo","herramienta",23,14,"5",3,2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,"ladrillo","pintar o dibujar ",23,14,"6",3,2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,"ladrillo","escaleras o escalones",23,14,"7",2,2,1,19,0,5,5,3,4,5,3,5,5,4,4,3
57,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"8",3,2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
57,"ladrillo","asientos",23,14,"9",2,2,2,19,0,5,5,3,4,5,3,5,5,4,4,3
58,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","arma defensa",23,14,"10",4,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"11",3,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","escaleras o escalones",23,14,"2",2,2,1,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","asientos",23,14,"3",2,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","romper o destruir",23,14,"4",4,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","pisa papeles",23,14,"5",4,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","decoraciÃ³n",23,14,"6",3,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","escribir",23,14,"7",3,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","pintar o dibujar",23,14,"8",3,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
58,"ladrillo","ocultar",23,14,"9",2,2,2,21,0,4,4,4,4,3,5,5,5,5,4,5
59,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,5,5,4,5,3,4,5,5,4,5,5
59,"ladrillo","escaleras o escalones",23,14,"2",2,2,1,19,0,5,5,4,5,3,4,5,5,4,5,5
59,"ladrillo","mesas",23,14,"3",2,2,2,19,0,5,5,4,5,3,4,5,5,4,5,5
59,"ladrillo","asientos",23,14,"4",2,2,2,19,0,5,5,4,5,3,4,5,5,4,5,5
59,"ladrillo","equilibrar o balancear",23,14,"5",3,2,2,19,0,5,5,4,5,3,4,5,5,4,5,5
59,"ladrillo","soporte o base",23,14,"6",2,1,1,19,0,5,5,4,5,3,4,5,5,4,5,5
60,"ladrillo","construir inmuebles",23,14,"1",1,1,1,18,0,4,2,4,4,4,5,3,4,4,3,3
60,"ladrillo","pesas deporte",23,14,"10",4,3,3,18,0,4,2,4,4,4,5,3,4,4,3,3
60,"ladrillo","mesas",23,14,"3",2,2,2,18,0,4,2,4,4,4,5,3,4,4,3,3
60,"ladrillo","asientos",23,14,"4",2,2,2,18,0,4,2,4,4,4,5,3,4,4,3,3
60,"ladrillo","escaleras o escalones",23,14,"5",2,2,1,18,0,4,2,4,4,4,5,3,4,4,3,3
60,"ladrillo","pisos",23,14,"6",1,1,1,18,0,4,2,4,4,4,5,3,4,4,3,3
60,"ladrillo","bardas",23,14,"7",1,1,1,18,0,4,2,4,4,4,5,3,4,4,3,3
60,"ladrillo","cancha de fÃºtbol",23,14,"8",3,2,2,18,0,4,2,4,4,4,5,3,4,4,3,3
60,"ladrillo","arma defensa ",23,14,"9",4,2,2,18,0,4,2,4,4,4,5,3,4,4,3,3
61,"ladrillo","construir inmuebles",23,14,"1",1,1,1,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","pintar o dibujar",23,14,"10",3,2,2,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","arma defensa",23,14,"11",4,2,2,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","juegos o juguetes",23,14,"12",4,2,2,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","fogatas",23,14,"2",3,1,1,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","escaleras o escalones",23,14,"3",2,2,1,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","albercas",23,14,"4",4,1,1,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","caballerizas",23,14,"5",3,1,1,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","chimeneas",23,14,"6",1,1,1,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","asientos",23,14,"7",2,2,2,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","hornos",23,14,"8",1,1,1,24,1,2,1,4,2,2,5,1,2,5,1,5
61,"ladrillo","pesas deporte",23,14,"9",4,3,3,24,1,2,1,4,2,2,5,1,2,5,1,5
62,"ladrillo","aislante de temperatura",23,14,"1",4,3,3,18,1,3,2,4,3,3,4,2,3,3,2,3
62,"ladrillo","ocultar",23,14,"2",2,2,2,18,1,3,2,4,3,3,4,2,3,3,2,3
62,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"3",3,2,2,18,1,3,2,4,3,3,4,2,3,3,2,3
62,"ladrillo","asientos",23,14,"4",2,2,2,18,1,3,2,4,3,3,4,2,3,3,2,3
62,"ladrillo","cancha de fÃºtbol",23,14,"5",3,2,2,18,1,3,2,4,3,3,4,2,3,3,2,3
62,"ladrillo","escaleras o escalones",23,14,"6",2,2,1,18,1,3,2,4,3,3,4,2,3,3,2,3
62,"ladrillo","soporte o base",23,14,"7",2,1,1,18,1,3,2,4,3,3,4,2,3,3,2,3
62,"ladrillo","fogatas",23,14,"8",3,1,1,18,1,3,2,4,3,3,4,2,3,3,2,3
63,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,3,3,4,3,2,4,3,3,3,3,3
63,"ladrillo","bardas",23,14,"2",1,1,1,19,0,3,3,4,3,2,4,3,3,3,3,3
63,"ladrillo","mesas",23,14,"3",2,2,2,19,0,3,3,4,3,2,4,3,3,3,3,3
63,"ladrillo","hornos",23,14,"4",1,1,1,19,0,3,3,4,3,2,4,3,3,3,3,3
63,"ladrillo","pisos",23,14,"5",1,2,1,19,0,3,3,4,3,2,4,3,3,3,3,3
63,"ladrillo","escaleras o escalones",23,14,"6",2,2,1,19,0,3,3,4,3,2,4,3,3,3,3,3
64,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","pesas deporte",23,14,"10",4,3,3,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","juegos o juguetes",23,14,"11",4,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","recurso didÃ¡ctico aprendizaje",23,14,"12",5,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","arma defensa",23,14,"13",4,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","lego",23,14,"14",4,3,3,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","equilibrar o balancear",23,14,"15",3,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","asientos",23,14,"2",2,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","escaleras o escalones",23,14,"3",2,1,1,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","soporte o base",23,14,"4",2,1,1,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","escribir",23,14,"5",3,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","pintar o dibujar ",23,14,"6",3,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","romper o destruir ",23,14,"7",4,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","moldear o aplanar",23,14,"8",5,2,2,21,0,4,4,5,4,4,5,4,5,3,3,5
64,"ladrillo","decoraciÃ³n",23,14,"9",4,3,2,21,0,4,4,5,4,4,5,4,5,3,3,5
65,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,5,5,4,5,4,4,5,4,3,5,5
65,"ladrillo","muros o paredes",23,14,"2",1,1,1,20,0,5,5,4,5,4,4,5,4,3,5,5
65,"ladrillo","pisos",23,14,"3",2,2,1,20,0,5,5,4,5,4,4,5,4,3,5,5
65,"ladrillo","decoraciÃ³n ",23,14,"4",4,2,2,20,0,5,5,4,5,4,4,5,4,3,5,5
66,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,4,5,4,4,4,4,5,3,4,4,4
66,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"2",3,2,2,21,0,4,5,4,4,4,4,5,3,4,4,4
66,"ladrillo","escaleras o escalones",23,14,"3",2,1,1,21,0,4,5,4,4,4,4,5,3,4,4,4
66,"ladrillo","pintar o dibujar  ",23,14,"4",3,2,2,21,0,4,5,4,4,4,4,5,3,4,4,4
66,"ladrillo","chimeneas",23,14,"5",1,1,1,21,0,4,5,4,4,4,4,5,3,4,4,4
66,"ladrillo","hornos",23,14,"6",1,1,1,21,0,4,5,4,4,4,4,5,3,4,4,4
66,"ladrillo","aislante de temperatura",23,14,"7",4,2,3,21,0,4,5,4,4,4,4,5,3,4,4,4
67,"ladrillo","esculturas",23,14,"1",5,2,1,21,0,5,5,4,5,5,3,5,5,5,5,5
67,"ladrillo","pintar o dibujar",23,14,"2",3,1,2,21,0,5,5,4,5,5,3,5,5,5,5,5
68,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,0,5,5,5,5,4,4,5,5,4,5,5
68,"ladrillo","pisa papeles",23,14,"2",4,2,2,22,0,5,5,5,5,4,4,5,5,4,5,5
68,"ladrillo","esculturas",23,14,"3",5,2,1,22,0,5,5,5,5,4,4,5,5,4,5,5
68,"ladrillo","escaleras o escalones",23,14,"4",2,1,1,22,0,5,5,5,5,4,4,5,5,4,5,5
68,"ladrillo","recurso didÃ¡ctico aprendizaje",23,14,"5",5,2,2,22,0,5,5,5,5,4,4,5,5,4,5,5
68,"ladrillo","cancha de fÃºtbol",23,14,"6",3,1,2,22,0,5,5,5,5,4,4,5,5,4,5,5
68,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"7",3,1,2,22,0,5,5,5,5,4,4,5,5,4,5,5
68,"ladrillo","contrapeso",23,14,"8",4,2,2,22,0,5,5,5,5,4,4,5,5,4,5,5
69,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,4,3,4,4,3,4,3,3,3,3,3
69,"ladrillo","mesas",23,14,"2",2,2,2,21,0,4,3,4,4,3,4,3,3,3,3,3
70,"ladrillo","escaleras o escalones",23,14,"1",2,2,1,20,0,4,4,4,3,3,4,5,5,4,5,4
70,"ladrillo","pesas deporte",23,14,"2",4,3,2,20,0,4,4,4,3,3,4,5,5,4,5,4
70,"ladrillo","pintar o dibujar",23,14,"3",3,2,2,20,0,4,4,4,3,3,4,5,5,4,5,4
70,"ladrillo","soporte o base",23,14,"4",2,1,1,20,0,4,4,4,3,3,4,5,5,4,5,4
70,"ladrillo","pisos",23,14,"5",1,2,1,20,0,4,4,4,3,3,4,5,5,4,5,4
71,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,1,5,5,4,5,4,5,4,5,4,4,4
71,"ladrillo","muros o paredes",23,14,"2",1,1,1,19,1,5,5,4,5,4,5,4,5,4,4,4
71,"ladrillo","bardas",23,14,"3",1,1,1,19,1,5,5,4,5,4,5,4,5,4,4,4
71,"ladrillo","mesas",23,14,"4",2,2,2,19,1,5,5,4,5,4,5,4,5,4,4,4
72,"ladrillo","construir inmuebles",23,14,"1",1,1,1,18,0,4,3,4,4,3,4,3,4,3,3,4
72,"ladrillo","pisos",23,14,"2",1,2,1,18,0,4,3,4,4,3,4,3,4,3,3,4
73,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"1",3,2,2,22,0,5,5,5,5,4,5,5,4,5,5,5
73,"ladrillo","soporte o base",23,14,"2",2,1,1,22,0,5,5,5,5,4,5,5,4,5,5,5
73,"ladrillo","asientos",23,14,"3",2,2,2,22,0,5,5,5,5,4,5,5,4,5,5,5
73,"ladrillo","juegos o juguetes",23,14,"4",4,2,1,22,0,5,5,5,5,4,5,5,4,5,5,5
74,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","pesas deporte",23,14,"10",4,3,3,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","soporte o base",23,14,"2",2,1,1,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","pisa papeles",23,14,"3",4,2,2,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","decoraciÃ³n ",23,14,"4",4,2,2,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","pintar o dibujar",23,14,"5",3,2,2,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","arma defensa",23,14,"6",4,2,2,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","romper o destruir ",23,14,"7",4,2,2,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","juegos o juguetes",23,14,"8",4,2,2,19,0,3,3,3,3,1,3,2,2,1,2,2
74,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"9",3,2,2,19,0,3,3,3,3,1,3,2,2,1,2,2
75,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","fuentes",23,14,"10",2,1,1,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","bardas",23,14,"2",1,1,1,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","mesas",23,14,"3",2,2,2,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","asientos",23,14,"4",2,2,2,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","escultura",23,14,"5",5,2,1,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","decoraciÃ³n",23,14,"6",4,2,2,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","delimitar superficies",23,14,"7",3,2,2,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","pintar o dibujar",23,14,"8",3,2,2,22,0,4,4,4,4,3,4,4,4,4,4,4
75,"ladrillo","muebles",23,14,"9",2,2,2,22,0,4,4,4,4,3,4,4,4,4,4,4
76,"ladrillo","muros o paredes",23,14,"1",1,1,1,19,0,4,4,4,4,4,5,4,5,5,4,5
76,"ladrillo","asientos",23,14,"2",2,2,2,19,0,4,4,4,4,4,5,4,5,5,4,5
76,"ladrillo","hornos",23,14,"3",1,1,1,19,0,4,4,4,4,4,5,4,5,5,4,5
76,"ladrillo","soporte o base",23,14,"4",2,1,1,19,0,4,4,4,4,4,5,4,5,5,4,5
