"ID","prompt","response","set","rater1","rater2","CAAC_TOT","NEO_OPEN"
20,"Barile","come tavolo alto",16,2,2,1.75,31
20,"Barile","con dei sassi e fare una fontana",16,4,4,1.75,31
20,"Barile","con sgabelli",16,2,2,1.75,31
20,"Barile","facendo sotto un giardino roccioso o con i sassi",16,4,4,1.75,31
20,"Barile","facendo uscire l'acqua dalla fessura",16,4,3,1.75,31
20,"Barile","metterei dei fiori",16,2,2,1.75,31
20,"Barile","mobile bar",16,2,2,1.75,31
20,"Barile","montare una cascata",16,4,5,1.75,31
20,"Bottiglia di plastica","bucare i tappi per innaffiare i fiori",16,2,2,1.75,31
20,"Bottiglia di plastica","fare decorazioni natalizie come un saliscendi dal soffitto",16,3,3,1.75,31
20,"Bottiglia di plastica","giochi per bambini riempiendo di ceci o fagioli",16,3,3,1.75,31
20,"Bottiglia di plastica","serra per i fiori",16,4,2,1.75,31
20,"Bottiglia di plastica","sottovasi",16,2,2,1.75,31
20,"Bottiglia di plastica","tagliare e mettere sul fuoco e modellarla per fare forme per esempio dei fiori",16,3,2,1.75,31
20,"Bottiglia di plastica","usarne delle parti per farne un cucchiaino per stendere materiali come gesso o silicone",16,4,4,1.75,31
20,"Lampadina","aperte e riempite di catene luminose per addobbare giargini",16,3,3,1.75,31
20,"Lampadina","colorarle",16,2,2,1.75,31
20,"Lampadina","impreziosito di perline o rivestito",16,3,3,1.75,31
20,"Lampadina","smontarle e riempire di piantine",16,2,2,1.75,31
20,"Lampadina","un centrotavola mettendole una vicino all'altra",16,3,3,1.75,31
20,"Lampadina","un portacandela",16,2,2,1.75,31
20,"Lampadina","usare la base come fermasciarpa",16,4,4,1.75,31
20,"Libro","creare un album",16,2,2,1.75,31
20,"Libro","distruggere e usare la copertina per impaginare un altro libro",16,4,3,1.75,31
20,"Libro","fiori o forme con le pagine",16,2,3,1.75,31
20,"Libro","modificare la copertina",16,3,3,1.75,31
20,"Libro","quadri con le pagine o parti di pagine unite come collage",16,3,4,1.75,31
20,"Libro","svuotarlo e fare un portagioie o un nascondiglio",16,2,2,1.75,31
20,"Sedia","appese al muro come decorazione o porta abiti",16,3,2,1.75,31
20,"Sedia","con lo schienale girandolo fare un giardino verticale",16,5,4,1.75,31
20,"Sedia","sgabello per il gatto",16,2,2,1.75,31
20,"Sedia","tagliare le stecche per fare un cancelletto",16,4,4,1.75,31
20,"Sedia","un tavolino",16,2,2,1.75,31
20,"Sedia","una mensola",16,2,2,1.75,31
21,"Attaccapanni","gancio",16,2,2,1.29,22
21,"Barile","legna da ardere",16,2,2,1.29,22
21,"Barile","porta piante",16,2,2,1.29,22
21,"Barile","recipiente",16,1,1,1.29,22
21,"Barile","tavolo",16,2,2,1.29,22
21,"Bottiglia di plastica","spegnere un fuoco",16,3,2,1.29,22
21,"Libro","fermacarte",16,2,2,1.29,22
21,"Sedia","come scala per arrivare più in alto",16,2,2,1.29,22
21,"Sedia","fermaporta",16,2,2,1.29,22
21,"Sedia","wrestling",16,4,4,1.29,22
22,"Attaccapanni","scacciapensieri",16,4,3,1.54,26
22,"Attaccapanni","stendino per ibiancheria intima o costumi",16,2,2,1.54,26
22,"Barile","contenitore per il vino",16,1,1,1.54,26
22,"Barile","per la birra",16,1,1,1.54,26
22,"Barile","portabiancheria",16,3,2,1.54,26
22,"Barile","soprammobile",16,2,2,1.54,26
22,"Barile","tavolino",16,2,2,1.54,26
22,"Bottiglia di plastica","da vuota potrebbe contenere sabbia, conchiglie, sassi e essere usata come ferma porta",16,3,3,1.54,26
22,"Bottiglia di plastica","può essere piegata e spezzata e ne possono uscire dei fiori di plastica",16,2,2,1.54,26
22,"Lampadina","fermacarte",16,2,2,1.54,26
22,"Lampadina","posso riempirla di cera e fare una candela",16,4,3,1.54,26
22,"Lampadina","se la svuoto e la apro posso usarla come portacandele",16,2,2,1.54,26
22,"Libro","contenitore",16,2,2,1.54,26
22,"Libro","fermaporta",16,2,2,1.54,26
22,"Libro","portagioie",16,2,2,1.54,26
22,"Libro","vassoio",16,2,2,1.54,26
22,"Sedia","barriera per non far salire il cane sul divano",16,3,3,1.54,26
22,"Sedia","fermaporta",16,2,2,1.54,26
22,"Sedia","portalibri",16,2,2,1.54,26
22,"Sedia","portavestiti",16,2,2,1.54,26
24,"Attaccapanni","arco",16,2,2,1.68,28
24,"Attaccapanni","manubrio",16,2,2,1.68,28
24,"Attaccapanni","orecchino",16,2,2,1.68,28
24,"Attaccapanni","pescapaperelle al lunapark",16,5,4,1.68,28
24,"Attaccapanni","portafoto",16,2,2,1.68,28
24,"Barile","bidone",16,2,2,1.68,28
24,"Barile","fioriera",16,2,2,1.68,28
24,"Barile","nido",16,3,3,1.68,28
24,"Barile","portacrocchette",16,4,2,1.68,28
24,"Barile","seggiola",16,2,2,1.68,28
24,"Barile","tavolo",16,2,2,1.68,28
24,"Barile","tunnel da usare con il mio cane",16,4,3,1.68,28
24,"Bottiglia di plastica","irrigatore",16,2,2,1.68,28
24,"Bottiglia di plastica","portacenere",16,2,2,1.68,28
24,"Bottiglia di plastica","portafiori",16,2,2,1.68,28
24,"Bottiglia di plastica","portamonete",16,2,2,1.68,28
24,"Bottiglia di plastica","portasapone",16,2,2,1.68,28
24,"Lampadina","bicchiere",16,2,2,1.68,28
24,"Lampadina","portacandele",16,2,2,1.68,28
24,"Lampadina","portasapone",16,3,3,1.68,28
24,"Lampadina","vaso",16,2,2,1.68,28
24,"Libro","accendifuoco",16,2,2,1.68,28
24,"Libro","fermacarte",16,2,2,1.68,28
24,"Libro","mensolina",16,2,2,1.68,28
24,"Libro","nascondi cose",16,2,2,1.68,28
24,"Libro","raccoglitore",16,2,3,1.68,28
24,"Sedia","comodino",16,2,2,1.68,28
24,"Sedia","cuccia",16,2,2,1.68,28
24,"Sedia","fermaporta",16,2,2,1.68,28
24,"Sedia","portacolazione a letto",16,3,4,1.68,28
25,"Barile","portafiori",16,2,2,1.21,19
25,"Barile","portaombrelli",16,2,2,1.21,19
25,"Barile","tavolino",16,2,2,1.21,19
25,"Bottiglia di plastica","portafiori",16,2,2,1.21,19
25,"Bottiglia di plastica","portamonete",16,2,2,1.21,19
25,"Bottiglia di plastica","pupazzo",16,2,2,1.21,19
25,"Libro","livellare un tavolo",16,2,2,1.21,19
25,"Sedia","portaoggetti",16,2,2,1.21,19
26,"Attaccapanni","in generale per stendere o conservare vestiti nell'armadio",16,1,1,2.17,NA
26,"Attaccapanni","per stendere e conservare pantaloni",16,1,1,2.17,NA
26,"Attaccapanni","per stendere giacche",16,1,1,2.17,NA
26,"Attaccapanni","puo sevire per disegnare",16,2,2,2.17,NA
26,"Attaccapanni","ruccio per stendere camicie",16,1,1,2.17,NA
26,"Barile","gioccare con bambini",16,2,2,2.17,NA
26,"Barile","nel museo",16,2,2,2.17,NA
26,"Barile","oggetto in casa come ornamento",16,2,2,2.17,NA
26,"Barile","produrre musica",16,3,4,2.17,NA
26,"Barile","sederci sopra come appogio",16,2,2,2.17,NA
26,"Barile","utilizzare come tavolino",16,2,2,2.17,NA
26,"Bottiglia di plastica","l'acqua da bere",16,1,1,2.17,NA
26,"Bottiglia di plastica","posso produrre un suono musicale o percuotendo o soffiando quando tolgo il tappo",16,3,3,2.17,NA
26,"Bottiglia di plastica","un bambino africano ci giocherebbe",16,3,2,2.17,NA
26,"Bottiglia di plastica","vuoto mi può servire a trasportare liquidi",16,1,3,2.17,NA
26,"Lampadina","ci posso fare un oggetto didattico in fisica",16,3,4,2.17,NA
26,"Lampadina","lampadina per la luce in casa",16,1,1,2.17,NA
26,"Libro","libro da leggere",16,1,1,2.17,NA
26,"Libro","mi può servire a tracciare su un foglio una linea dritta o un rettangolo",16,2,2,2.17,NA
26,"Libro","quaderno dentro cui posso disegnare",16,2,2,2.17,NA
26,"Libro","quaderno dentro cui posso scrivere come block note",16,2,2,2.17,NA
26,"Sedia","come lo scaffale da libri",16,3,2,2.17,NA
26,"Sedia","in casa la posso utilizzare come oggetto per ornamento",16,2,3,2.17,NA
26,"Sedia","la sedia mi ci posso riposare seduto",16,1,1,2.17,NA
26,"Sedia","mi può servire come schivania",16,2,2,2.17,NA
26,"Sedia","mi può servire da tavolino per mangiare",16,2,2,2.17,NA
27,"Attaccapanni","disegni",16,2,2,1.99,26
27,"Attaccapanni","per appendere foto",16,2,2,1.99,26
27,"Attaccapanni","per grattarsi la schiena",16,2,4,1.99,26
27,"Attaccapanni","per stendere",16,1,1,1.99,26
27,"Attaccapanni","posizionato al rovescio per attaccarci asciugamani",16,3,2,1.99,26
27,"Attaccapanni","stracci",16,2,2,1.99,26
27,"Barile","porta oggetti",16,2,2,1.99,26
27,"Barile","puo essere utilizzato per fare un cerchio seguendo il contorno della base",16,3,3,1.99,26
27,"Barile","sedia",16,2,2,1.99,26
27,"Barile","tamburo",16,2,2,1.99,26
27,"Barile","tavolo",16,2,2,1.99,26
27,"Bottiglia di plastica","piena può essere usata come fermaporte o oggetti",16,2,2,1.99,26
27,"Bottiglia di plastica","puo essere usata per fare pesi",16,2,2,1.99,26
27,"Bottiglia di plastica","se bucata può essere usata come innaffiatoio",16,2,2,1.99,26
27,"Bottiglia di plastica","se vuota ma riempita con semi può divenetare uno sturmento musicale",16,2,2,1.99,26
27,"Bottiglia di plastica","se vuota può essere utilizzata per fare lavori creativi",16,3,3,1.99,26
27,"Lampadina","capovolata può assomigliare ad una pera",16,3,4,1.99,26
27,"Lampadina","decorare ambienti",16,2,2,1.99,26
27,"Lampadina","ricoperta con un tovagliolo può sembrare un fantasma",16,3,3,1.99,26
27,"Libro","fermacarte",16,2,2,1.99,26
27,"Libro","fermaporte",16,2,2,1.99,26
27,"Libro","puo essere usato come ventaglio",16,2,2,1.99,26
27,"Libro","raccoglitore",16,2,3,1.99,26
27,"Libro","righello",16,2,2,1.99,26
27,"Sedia","porta oggetti",16,2,2,1.99,26
27,"Sedia","ripiano per appoggiarci vasi",16,2,2,1.99,26
27,"Sedia","utile per farci esercizi fisici",16,2,2,1.99,26
27,"Sedia","vestiti",16,2,2,1.99,26
28,"Attaccapanni","appendi piante",16,2,2,1.99,26
28,"Attaccapanni","compasso",16,3,3,1.99,26
28,"Attaccapanni","cornice",16,2,2,1.99,26
28,"Attaccapanni","marionetta/pupazzo",16,3,2,1.99,26
28,"Attaccapanni","righello",16,2,2,1.99,26
28,"Attaccapanni","spada giocattolo",16,3,4,1.99,26
28,"Barile","baule",16,2,2,1.99,26
28,"Barile","fioriera (se tagliato a metà)",16,2,2,1.99,26
28,"Barile","mattarello per terreno",16,3,2,1.99,26
28,"Barile","tavolo da bar per esterni",16,2,2,1.99,26
28,"Bottiglia di plastica","bongo",16,4,4,1.99,26
28,"Bottiglia di plastica","deterrente per la pipi dei cani dalle case",16,3,4,1.99,26
28,"Bottiglia di plastica","forma per salsicce",16,3,3,1.99,26
28,"Bottiglia di plastica","peso per fitness",16,2,2,1.99,26
28,"Bottiglia di plastica","stampino per biscotti",16,2,2,1.99,26
28,"Lampadina","dipinta come decorazione per interni",16,2,2,1.99,26
28,"Lampadina","in coppia come orecchini vistosi",16,3,4,1.99,26
28,"Lampadina","tappa vasi",16,2,3,1.99,26
28,"Libro","peso per biancheria",16,2,3,1.99,26
28,"Libro","porta oggetti (ritagliando uno spazio all'interno)",16,2,2,1.99,26
28,"Libro","separa oggetti da armadio",16,4,4,1.99,26
28,"Sedia","come fortezza per gioco bimbi",16,4,4,1.99,26
28,"Sedia","porta riviste",16,3,3,1.99,26
28,"Sedia","scala",16,2,2,1.99,26
28,"Sedia","trama per stoffe",16,3,4,1.99,26
29,"Attaccapanni","appendiabiti",16,1,1,1.08,21
29,"Attaccapanni","portacravatte",16,1,1,1.08,21
29,"Attaccapanni","uncinaia",16,2,2,1.08,21
29,"Barile","appoggia roba",16,2,2,1.08,21
29,"Barile","contenitore",16,1,1,1.08,21
29,"Barile","poltrona",16,2,2,1.08,21
29,"Barile","portafiori - tavolino",16,2,2,1.08,21
29,"Barile","seggiola",16,2,2,1.08,21
29,"Barile","tavolino",16,2,2,1.08,21
29,"Bottiglia di plastica","barattolo",16,2,2,1.08,21
29,"Bottiglia di plastica","contenitore",16,2,2,1.08,21
29,"Bottiglia di plastica","portaoggettistica",16,2,2,1.08,21
29,"Bottiglia di plastica","salvadanaio",16,2,2,1.08,21
29,"Lampadina","decorazioni",16,2,2,1.08,21
29,"Lampadina","illuminazioni",16,1,1,1.08,21
29,"Lampadina","regalo",16,2,2,1.08,21
29,"Libro","piano appoggio",16,2,3,1.08,21
29,"Libro","porta carte",16,2,2,1.08,21
29,"Sedia","fermaporta",16,2,2,1.08,21
29,"Sedia","grata",16,4,4,1.08,21
29,"Sedia","legna da ardere",16,2,2,1.08,21
29,"Sedia","piano di appoggio",16,2,2,1.08,21
29,"Sedia","scaleo",16,2,2,1.08,21
29,"Sedia","trampolino",16,2,2,1.08,21
30,"Attaccapanni","appendiabito",16,1,1,1.08,21
30,"Attaccapanni","appendipantaloni",16,1,1,1.08,21
30,"Attaccapanni","portacravatte",16,1,1,1.08,21
30,"Barile","basamento per una pianta",16,2,2,1.08,21
30,"Barile","cuccia per cane",16,2,2,1.08,21
30,"Barile","portatelevisore",16,2,2,1.08,21
30,"Barile","recipiente per acqua per annaffiare orti",16,2,2,1.08,21
30,"Barile","tunnel per gioco bimbi",16,4,3,1.08,21
30,"Bottiglia di plastica","contenitore per liquidi",16,1,1,1.08,21
30,"Bottiglia di plastica","imbuto",16,2,2,1.08,21
30,"Bottiglia di plastica","vaso per fiori",16,2,2,1.08,21
30,"Lampadina","illuminazione stanze",16,1,1,1.08,21
30,"Lampadina","lampadario per giardino",16,1,1,1.08,21
30,"Lampadina","luci colorate",16,2,2,1.08,21
30,"Libro","contenitore per gioielli",16,2,2,1.08,21
30,"Libro","enciclopedia",16,2,2,1.08,21
30,"Libro","fermacarte",16,2,2,1.08,21
30,"Libro","libro di lettura",16,1,1,1.08,21
30,"Libro","portafotografie",16,2,2,1.08,21
30,"Libro","raccoglitore per francobolli",16,3,3,1.08,21
30,"Libro","raccoglitore per monete",16,3,3,1.08,21
30,"Sedia","cuccia per gatti",16,2,2,1.08,21
30,"Sedia","porta oggetti",16,2,2,1.08,21
30,"Sedia","portafioriera",16,2,2,1.08,21
30,"Sedia","portalampadario",16,2,3,1.08,21
31,"Attaccapanni","mettere sul gancio una testa e rivestirlo per fare una bambola",16,3,4,1.38,15
31,"Attaccapanni","rivestirlo con staffa con tasche per usarlo come portaoggetti",16,3,2,1.38,15
31,"Barile","portabottiglie",16,2,2,1.38,15
31,"Barile","portavaso",16,2,2,1.38,15
31,"Barile","scoperchiarla e fare una fioriera",16,2,3,1.38,15
31,"Barile","tavolino",16,2,2,1.38,15
31,"Bottiglia di plastica","metà usata come bigodini per i capelli",16,4,5,1.38,15
31,"Bottiglia di plastica","tagliata a metà portapenne",16,2,2,1.38,15
31,"Lampadina","pitturarla per fare luce colorata",16,2,2,1.38,15
31,"Libro","o portacioccolatini",16,2,3,1.38,15
31,"Sedia","chiuderla per fare un seggiolone",16,3,3,1.38,15
31,"Sedia","eliminare lo schienale per fare un tavolino",16,2,2,1.38,15
32,"Attaccapanni","utilizzare come ferma libri alle estremita delle mensole",16,4,2,1.38,15
32,"Attaccapanni","utilizzare come reggi mensola",16,3,2,1.38,15
32,"Barile","fare dei fori ai lati e ottenere un orto verticale",16,5,4,1.38,15
32,"Barile","porta ombrellone da giardino con tavolino",16,3,2,1.38,15
32,"Barile","porta piante",16,2,2,1.38,15
32,"Barile","porta tv",16,2,2,1.38,15
32,"Barile","sedia",16,2,2,1.38,15
32,"Barile","sedia con contenitore",16,3,2,1.38,15
32,"Barile","si può tagliare a metà e ottenre due fioriere",16,2,2,1.38,15
32,"Barile","tagliare a metà e fare delle mensole",16,2,2,1.38,15
32,"Barile","tavolo",16,2,2,1.38,15
32,"Bottiglia di plastica","da utilizzare nella doccia se si rompe il soffione",16,3,4,1.38,15
32,"Bottiglia di plastica","porta penne",16,2,2,1.38,15
32,"Bottiglia di plastica","porta spazzolino",16,2,2,1.38,15
32,"Bottiglia di plastica","porta tutto",16,2,2,1.38,15
32,"Bottiglia di plastica","se fai i fori sul fondo puoi usarlo per il getto della pompa dell'acqua",16,3,3,1.38,15
32,"Bottiglia di plastica","se tagli il fondo e una striscia della parte sopra che poi ripieghi su ste stesso puoi avere una tazza",16,3,3,1.38,15
32,"Bottiglia di plastica","se tagli il fondo puoi ottenere dei bicchieri",16,2,2,1.38,15
32,"Bottiglia di plastica","se tagli la prima parte puoi usarla per richiudere i sacchetti",16,3,3,1.38,15
32,"Bottiglia di plastica","separare i tuorli dagli albumi",16,4,3,1.38,15
32,"Bottiglia di plastica","vaso",16,2,2,1.38,15
32,"Lampadina","appiani la base e hai un calice",16,4,4,1.38,15
32,"Lampadina","ne attacchi un po insieme e hai un fiore",16,2,3,1.38,15
32,"Lampadina","piu insieme che sbattono fanno i campanellini",16,3,3,1.38,15
32,"Lampadina","porta piantine",16,2,2,1.38,15
32,"Lampadina","spaventa passeri",16,4,4,1.38,15
32,"Lampadina","tagli la base che si avvita e l'attacchi alla sommita della lampadina quindi cambi il verso",16,3,3,1.38,15
32,"Libro","arma per difendersi dai malviventi",16,2,2,1.38,15
32,"Libro","ferma porta",16,2,2,1.38,15
32,"Libro","gradini di una scala",16,3,3,1.38,15
32,"Libro","scatola",16,2,3,1.38,15
32,"Libro","se ne metti più insieme puoi fare un albero di natale",16,2,2,1.38,15
32,"Libro","se ne prendi di diversa grandezza e misura puoi fare una libreria con i ripiani",16,4,3,1.38,15
32,"Libro","sgabello",16,2,2,1.38,15
32,"Libro","tavolino",16,2,2,1.38,15
32,"Sedia","arma per difendersi",16,2,2,1.38,15
32,"Sedia","la smonti e hai lo schienale e la seduta come mensola mentre i piedi sono dei ganci",16,4,3,1.38,15
32,"Sedia","legna da ardere",16,2,2,1.38,15
32,"Sedia","scala",16,2,2,1.38,15
32,"Sedia","stacchi lo schienale e lo metti in orizzontale e ci appendi le cose mentre il resto è un tavolino",16,3,2,1.38,15
33,"Attaccapanni","portaoggetti",16,1,2,1,25
33,"Attaccapanni","soprammobile",16,2,3,1,25
33,"Attaccapanni","usare l'uncino per fare un gancio",16,2,2,1,25
33,"Barile","giardini con il cerchio o aiuole",16,4,3,1,25
33,"Barile","mobili con il legno",16,2,2,1,25
33,"Barile","vasi per i fiori",16,2,2,1,25
33,"Bottiglia di plastica","contenitore per fiori",16,2,2,1,25
33,"Bottiglia di plastica","portasigarette",16,3,3,1,25
33,"Lampadina","specchio",16,3,3,1,25
33,"Lampadina","tappo",16,2,3,1,25
33,"Lampadina","usare i fili per fare un anello",16,4,4,1,25
33,"Libro","con la copertina portaoggetti o portapenne",16,3,2,1,25
33,"Libro","conservare",16,2,2,1,25
33,"Libro","scatola",16,2,3,1,25
33,"Libro","usare i fogli per fare giochi",16,3,3,1,25
33,"Sedia","fare un attaccapanni",16,2,3,1,25
33,"Sedia","usare il legno per fare un tagliere",16,3,3,1,25
35,"Barile","boa",16,3,3,1,25
35,"Barile","tavolo",16,2,2,1,25
35,"Bottiglia di plastica","come contenitore",16,2,2,1,25
35,"Bottiglia di plastica","come imbuto",16,2,2,1,25
35,"Libro","come peso",16,2,2,1,25
35,"Libro","come ventaglio",16,3,2,1,25
35,"Libro","da spessore",16,2,2,1,25
35,"Sedia","portafiori",16,2,2,1,25
36,"Attaccapanni","arma",16,2,2,1.45,21
36,"Attaccapanni","porta oggetti",16,2,2,1.45,21
36,"Attaccapanni","porta rotoli",16,2,2,1.45,21
36,"Attaccapanni","spaventapasseri",16,4,3,1.45,21
36,"Attaccapanni","squadra",16,2,2,1.45,21
36,"Attaccapanni","uncino per abbassare oggetti",16,2,2,1.45,21
36,"Barile","abbellimento",16,2,2,1.45,21
36,"Barile","colonna",16,3,3,1.45,21
36,"Barile","fioriera",16,2,2,1.45,21
36,"Barile","gioco per rotolare",16,2,2,1.45,21
36,"Barile","legna da ardere",16,2,2,1.45,21
36,"Barile","tavolino",16,2,2,1.45,21
36,"Bottiglia di plastica","fare fiori con il fondo",16,2,2,1.45,21
36,"Bottiglia di plastica","lampadari",16,2,2,1.45,21
36,"Bottiglia di plastica","portafiori",16,2,2,1.45,21
36,"Bottiglia di plastica","portapenne tagliandola",16,2,2,1.45,21
36,"Bottiglia di plastica","spirali",16,4,3,1.45,21
36,"Lampadina","palline per albero di natale",16,2,2,1.45,21
36,"Lampadina","porta piantina",16,2,2,1.45,21
36,"Libro","arma impropria",16,2,2,1.45,21
36,"Libro","fermafogli",16,2,2,1.45,21
36,"Libro","fermaporta",16,2,2,1.45,21
36,"Libro","regalo",16,2,2,1.45,21
36,"Sedia","appoggio per ginnastica",16,2,3,1.45,21
36,"Sedia","fermaporta",16,2,2,1.45,21
36,"Sedia","gioco automobile",16,3,3,1.45,21
36,"Sedia","legna da ardere",16,2,2,1.45,21
36,"Sedia","tavolino per bambini",16,2,2,1.45,21
38,"Attaccapanni","appendi posate",16,2,2,2.14,26
38,"Attaccapanni","gancio",16,2,2,2.14,26
38,"Attaccapanni","piallatore",16,5,4,2.14,26
38,"Attaccapanni","piedi per mobili",16,3,2,2.14,26
38,"Attaccapanni","piedi per tavoli",16,3,2,2.14,26
38,"Attaccapanni","porta utensili",16,2,2,2.14,26
38,"Attaccapanni","sagoma per pupazzi in carta",16,3,3,2.14,26
38,"Attaccapanni","sostegno",16,2,2,2.14,26
38,"Barile","cassa acustica",16,3,2,2.14,26
38,"Barile","poltrona",16,2,2,2.14,26
38,"Barile","porta oggetti",16,2,2,2.14,26
38,"Barile","porta piante",16,2,2,2.14,26
38,"Barile","presepe",16,2,2,2.14,26
38,"Barile","rialzo",16,2,2,2.14,26
38,"Barile","ruota",16,2,2,2.14,26
38,"Barile","sarcofago",16,5,3,2.14,26
38,"Barile","sedia",16,2,2,2.14,26
38,"Barile","sgabello",16,2,2,2.14,26
38,"Barile","tavolo",16,2,2,2.14,26
38,"Bottiglia di plastica","bersaglio",16,3,4,2.14,26
38,"Bottiglia di plastica","bicchiere",16,2,2,2.14,26
38,"Bottiglia di plastica","ferma porta",16,2,2,2.14,26
38,"Bottiglia di plastica","flebo",16,4,4,2.14,26
38,"Bottiglia di plastica","innaffia piante",16,2,2,2.14,26
38,"Bottiglia di plastica","lampadario",16,2,2,2.14,26
38,"Bottiglia di plastica","lampadina",16,2,2,2.14,26
38,"Bottiglia di plastica","peso",16,2,2,2.14,26
38,"Bottiglia di plastica","porta fiori",16,2,2,2.14,26
38,"Bottiglia di plastica","porta penne",16,2,2,2.14,26
38,"Bottiglia di plastica","trasporto",16,2,3,2.14,26
38,"Lampadina","coltello",16,2,2,2.14,26
38,"Lampadina","porta minuteria",16,2,3,2.14,26
38,"Lampadina","presepe",16,3,2,2.14,26
38,"Lampadina","teste per bambole",16,2,2,2.14,26
38,"Libro","alimentare il fuoco",16,2,2,2.14,26
38,"Libro","base per minuteria",16,2,2,2.14,26
38,"Libro","cassa forte",16,2,2,2.14,26
38,"Libro","livello",16,2,2,2.14,26
38,"Libro","porta utensili",16,3,3,2.14,26
38,"Libro","porta valori",16,2,3,2.14,26
38,"Libro","rialzo",16,2,2,2.14,26
38,"Libro","sotto vaso",16,3,3,2.14,26
38,"Sedia","accendere il fuoco",16,2,2,2.14,26
38,"Sedia","mensola",16,2,2,2.14,26
38,"Sedia","porta vaso",16,2,2,2.14,26
38,"Sedia","sostegno per carpentiere",16,3,3,2.14,26
38,"Sedia","sotto pianta",16,2,3,2.14,26
38,"Sedia","tavolino",16,2,2,2.14,26
39,"Attaccapanni","appendere mazzolini di erbe per essiccare per fare tisane",16,3,3,1.34,18
39,"Attaccapanni","attaccarlo al muro per usarlo come maniglia per appendersi",16,3,3,1.34,18
39,"Attaccapanni","ornarlo con fiori finti per arredo casa",16,3,2,1.34,18
