ID,prompt,response,set,lab,response_cleaned,rater1,rater2,rater3,Total_CAQ,Total_KDOCS
116,steen,Kunst maken,7,3,kunst,2,3,3,1,150
15,steen,kunst object,7,3,kunst object,2,3,3,2,170
23,steen,Als kunstopject,7,3,kunstobject,2,3,3,1,147
103,steen,Kunstproject,7,3,kunstproject,2,3,3,3,135
80,steen,Kunstvoorwerp,7,3,kunstvoorwerp,2,3,3,9,183
10,steen,als kunstwerk,7,3,kunstwerk,2,3,3,4,140
71,steen,Kunstwerk,7,3,kunstwerk,2,3,3,8,162
90,steen,Kunstwerk,7,3,kunstwerk,2,3,3,0,119
71,steen,Kunstwerk,7,3,kunstwerk,2,3,3,8,162
90,steen,Kunstwerk,7,3,kunstwerk,2,3,3,0,119
112,steen,kunstwerk,7,3,kunstwerk,2,3,3,5,136
24,steen,lamp,7,3,lamp,1,4,3,11,190
15,steen,lampen voet,7,3,lampen voet,3,4,3,2,170
80,steen,Laten zinken,7,3,laten zinken,2,1,1,9,183
91,steen,Iets te laten zinken,7,3,laten zinken,2,1,1,1,139
98,steen,Lava,7,3,lava,1,0,3,4,202
123,steen,lego,7,3,lego,2,3,3,1,176
96,steen,Een Lego toren,7,3,lego toren,2,3,3,3,192
36,steen,legoblokken,7,3,legoblokken,2,3,3,7,159
36,steen,legoblokken,7,3,legoblokken,2,3,3,7,159
121,steen,Letters bouwen,7,3,letters bouwen,2,4,3,1,111
10,steen,op liggen,7,3,liggen,2,1,1,4,140
124,steen,Liggen,7,3,liggen,2,1,1,5,139
54,steen,Lijm,7,3,lijm,1,0,3,6,183
122,steen,Loft,7,3,loft,1,0,2,4,171
132,steen,Op lopen,7,3,lopen,1,1,2,3,164
100,steen,Lotto,7,3,lotto,0,1,3,0,169
100,steen,Lul,7,3,lul,0,0,0,0,169
100,steen,Madre,7,3,madre,0,0,0,0,169
71,steen,Meel maken,7,3,meel,1,3,3,8,162
71,steen,Meel maken,7,3,meel,1,3,3,8,162
18,steen,Mensen,7,3,mensen,0,0,0,3,137
68,steen,Gebruiken als mes,7,3,mes,3,3,3,2,125
33,steen,mes slijpen,7,3,mes slijpen,4,3,3,7,160
18,steen,Meten,7,3,meten,3,4,3,3,137
18,steen,Metsel,7,3,metsel,1,0,1,3,137
18,steen,Metsel,7,3,metsel,1,0,1,3,137
59,steen,Mestel,7,3,metsel,1,0,1,3,140
31,steen,Metselen,7,3,metselen,1,0,1,2,163
36,steen,metselen,7,3,metselen,1,0,1,7,159
31,steen,metselen,7,3,metselen,1,0,1,2,163
36,steen,metselen,7,3,metselen,1,0,1,7,159
42,steen,Metselen,7,3,metselen,1,0,1,11,169
38,steen,metselen,7,3,metselen,1,0,1,6,140
49,steen,metselen,7,3,metselen,1,0,1,8,130
81,steen,metselen,7,3,metselen,1,0,1,10,134
33,steen,metselen,7,3,metselen,1,0,1,7,160
39,steen,Metselen,7,3,metselen,1,0,1,3,145
116,steen,Metselen,7,3,metselen,1,0,1,1,150
122,steen,Metselen,7,3,metselen,1,0,1,4,171
23,steen,Als meubel,7,3,meubel,2,1,3,1,147
110,steen,Meubels,7,3,meubels,2,1,3,3,176
36,steen,meubilair,7,3,meubilair,2,1,3,7,159
68,steen,Door midden slijpen,7,3,midden slijpen,1,3,3,2,125
100,steen,Mierda,7,3,mierda,0,0,0,0,169
28,steen,mineralen steen,7,3,mineralen steen,1,3,3,11,191
28,steen,mineralen toevoeging,7,3,mineralen toevoeging,1,3,3,11,191
58,steen,Mini stad mee bouwen,7,3,mini stad bouwen,2,4,2,3,178
78,steen,mishandelen,7,3,mishandelen,2,2,2,0,186
18,steen,Moe,7,3,moe,0,0,0,3,137
100,steen,Moeder,7,3,moeder,0,0,0,0,169
97,steen,Mogelijkheden,7,3,mogelijkheden,0,0,0,1,152
111,steen,Monteren,7,3,monteren,1,1,1,3,143
128,steen,Monument,7,3,monument,1,4,2,4,130
123,steen,monument,7,3,monument,1,4,2,1,176
92,steen,moord,7,3,moord,2,2,2,4,160
59,steen,Moordwapen,7,3,moordwapen,2,2,2,3,140
65,steen,Mos,7,3,mos,0,0,0,3,155
110,steen,Moza<ef>ek,7,3,mozaïek,4,4,NA,3,176
110,steen,Moza<ef>ek,7,3,mozaïek,4,4,NA,3,176
112,steen,mud race,7,3,mud race,1,4,3,5,136
44,steen,Muren,7,3,muren,1,1,1,1,166
44,steen,Muren,7,3,muren,1,1,1,1,166
95,steen,muren maken,7,3,muren,1,1,1,3,153
22,steen,Muur,7,3,muur,1,1,1,9,199
25,steen,Muur,7,3,muur,1,1,1,4,174
31,steen,Muur,7,3,muur,1,1,1,2,163
36,steen,muur,7,3,muur,1,1,1,7,159
42,steen,Muur,7,3,muur,1,1,1,11,169
97,steen,Muur,7,3,muur,1,1,1,1,152
128,steen,Muur,7,3,muur,1,1,1,4,130
23,steen,Als muur,7,3,muur,1,1,1,1,147
31,steen,Muur,7,3,muur,1,1,1,2,163
36,steen,muur,7,3,muur,1,1,1,7,159
42,steen,Muur,7,3,muur,1,1,1,11,169
20,steen,Muur,7,3,muur,1,1,1,1,153
29,steen,muur,7,3,muur,1,1,1,1,134
53,steen,muur,7,3,muur,1,1,1,1,157
69,steen,Muur,7,3,muur,1,1,1,0,131
78,steen,muur,7,3,muur,1,1,1,0,186
106,steen,muur,7,3,muur,1,1,1,5,182
12,steen,Muur,7,3,muur,1,1,1,0,152
48,steen,Muur,7,3,muur,1,1,1,2,138
73,steen,muur,7,3,muur,1,1,1,4,156
86,steen,Muur,7,3,muur,1,1,1,5,133
94,steen,Muur,7,3,muur,1,1,1,3,146
119,steen,muur,7,3,muur,1,1,1,2,130
11,steen,Muur bouwen,7,3,muur bouwen,1,1,1,4,163
11,steen,Muur bouwen,7,3,muur bouwen,1,1,1,4,163
34,steen,muur bouwen,7,3,muur bouwen,1,1,1,6,151
121,steen,Muur Bouwen,7,3,muur bouwen,1,1,1,1,111
131,steen,Muur bouwen,7,3,muur bouwen,1,1,1,3,122
23,steen,Muur voor een huis,7,3,muur huis,1,1,1,1,147
8,steen,Muurtje,7,3,muurtje,1,1,1,7,171
14,steen,muurtje bouwen,7,3,muurtje bouwen,1,1,1,7,159
14,steen,muurtje bouwen,7,3,muurtje bouwen,1,1,1,7,159
16,steen,muurtje bouwen,7,3,muurtje bouwen,1,1,1,3,168
129,steen,Muziek maken,7,3,muziek,2,3,3,1,106
129,steen,Muziek maken,7,3,muziek,2,3,3,1,106
74,steen,Muziek maken,7,3,muziek,2,3,3,1,154
92,steen,muziek maken,7,3,muziek,2,3,3,4,160
24,steen,nachtkastje,7,3,nachtkastje,2,2,3,11,190
31,steen,Neerleggen,7,3,neerleggen,1,1,1,2,163
31,steen,Neerleggen,7,3,neerleggen,1,1,1,2,163
3,steen,netje voor tafeltennis,7,3,netje tafeltennis,5,4,4,2,159
18,steen,Neuronen,7,3,neuronen,0,0,0,3,137
31,steen,Niet brandbaar,7,3,niet brandbaar,0,0,0,2,163
60,steen,Niet breekbaar,7,3,niet breekbaar,0,0,0,5,191
18,steen,Nieuwboos,7,3,nieuwboos,0,0,0,3,137
123,steen,nieuwe creatie maken,7,3,nieuwe creatie,1,2,3,1,176
71,steen,Noten kraken,7,3,noten kraken,3,3,3,8,162
30,steen,noten kraken,7,3,noten kraken,3,3,3,0,131
93,steen,Notenkraker,7,3,notenkraker,3,3,3,5,186
93,steen,Notenkraker,7,3,notenkraker,3,3,3,5,186
3,steen,een obstakel voor knikkerbaan of iets anders,7,3,obstakel knikkerbaan anders,3,3,3,2,159
98,steen,Omgeving,7,3,omgeving,0,0,0,4,202
36,steen,onderdak,7,3,onderdak,1,1,0,7,159
116,steen,Ondersteunen,7,3,ondersteunen,2,2,2,1,150
68,steen,Gebruiken als ondersteuning,7,3,ondersteuning,2,2,2,2,125
11,steen,Ondersteuning band vervangen,7,3,ondersteuning band vervangen,3,2,3,4,163
11,steen,Ondersteuning van tafels,7,3,ondersteuning tafels,3,2,2,4,163
7,steen,Onderstuk/pilaar,7,3,onderstuk pilaar,2,2,2,2,161
102,steen,Onderzetter,7,3,onderzetter,3,2,2,5,177
23,steen,Als onderzetter,7,3,onderzetter,3,2,2,1,147
102,steen,Onderzetter,7,3,onderzetter,3,2,2,5,177
3,steen,onderzetter,7,3,onderzetter,3,2,2,2,159
29,steen,gebruiken als onderzetter,7,3,onderzetter,3,2,2,1,134
106,steen,onderzetter,7,3,onderzetter,3,2,2,5,182
46,steen,Onderzetter,7,3,onderzetter,3,2,2,3,136
43,steen,Onderzoek doen naar omzetting van zwaarte energie naar kinetische energie,7,3,onderzoek omzetting zwaarte energie kinetische energie,4,5,4,6,164
36,steen,ontwerpen,7,3,ontwerpen,1,2,3,7,159
119,steen,ontwikkelen,7,3,ontwikkelen,1,2,2,2,130
44,steen,Open haard,7,3,open haard,1,2,2,1,166
83,steen,Openhaart,7,3,open haard,1,2,2,3,148
43,steen,Gebruiken voor het openhouden van een deur,7,3,openhouden deur,2,2,2,6,164
81,steen,ophangen,7,3,ophangen,2,2,2,10,134
84,steen,Opstapelen,7,3,opstapelen,1,1,1,2,145
61,steen,Opstapelen,7,3,opstapelen,1,1,1,1,135
75,steen,Opstapelen,7,3,opstapelen,1,1,1,1,135
85,steen,Opstapelen,7,3,opstapelen,1,1,1,5,147
51,steen,opstapelen,7,3,opstapelen,1,1,1,1,148
99,steen,Opstapelen,7,3,opstapelen,1,1,1,1,151
123,steen,opstapelen,7,3,opstapelen,1,1,1,1,176
131,steen,Opstapelen,7,3,opstapelen,1,1,1,3,122
58,steen,Opstapelen tot een barbecue houder,7,3,opstapelen barbecue houder,2,2,2,3,178
11,steen,Opstapelen tot stoel,7,3,opstapelen stoel,3,2,2,4,163
58,steen,Opstapelen tot een stoel,7,3,opstapelen stoel,3,2,2,3,178
58,steen,Opstapelen tot een tafeltje,7,3,opstapelen tafeltje,3,2,2,3,178
7,steen,Opstapje,7,3,opstapje,2,2,2,2,161
10,steen,als opstapje,7,3,opstapje,2,2,2,4,140
23,steen,Als opstapje,7,3,opstapje,2,2,2,1,147
7,steen,Opstapje,7,3,opstapje,2,2,2,2,161
10,steen,opstapje,7,3,opstapje,2,2,2,4,140
23,steen,Als opstapje,7,3,opstapje,2,2,2,1,147
47,steen,Opstapje,7,3,opstapje,2,2,2,2,152
64,steen,Opstapje,7,3,opstapje,2,2,2,0,128
115,steen,Opstapje,7,3,opstapje,2,2,2,3,166
63,steen,Opstapje,7,3,opstapje,2,2,2,6,115
51,steen,iets opzetten,7,3,opzetten,1,2,2,1,148
76,steen,oude bakstenen muur in huis,7,3,oude bakstenen muur huis,1,1,2,8,151
31,steen,In oude gebouwen als muur,7,3,oude gebouwen muur,1,1,2,2,163
31,steen,Ouderwets,7,3,ouderwets,0,0,0,2,163
31,steen,Ouderwetse muren in opvanghuizen,7,3,ouderwetse muren opvanghuizen,1,1,2,2,163
36,steen,oven,7,3,oven,3,2,2,7,159
44,steen,Oven,7,3,oven,3,2,2,1,166
128,steen,Oven,7,3,oven,3,2,2,4,130
10,steen,mee overgooien,7,3,overgooien,2,3,2,4,140
80,steen,Overgooien,7,3,overgooien,2,3,2,9,183
80,steen,Overgooien,7,3,overgooien,2,3,2,9,183
29,steen,overgooien,7,3,overgooien,2,3,2,1,134
46,steen,Paaltje,7,3,paaltje,2,1,2,3,136
22,steen,Pad,7,3,pad,1,1,1,9,199
78,steen,pad,7,3,pad,1,1,1,0,186
120,steen,pasta-hoeveelheidsmeter,7,3,pasta hoeveelheidsmeter,3,2,3,3,135
121,steen,Patronen Bouwen,7,3,patronen bouwen,2,3,3,1,111
120,steen,pennenhouder,7,3,pennenhouder,3,3,3,3,135
120,steen,pennenpot,7,3,pennenpot,3,3,3,3,135
100,steen,Piemol,7,3,piemol,0,0,0,0,169
100,steen,Piet,7,3,piet,0,0,0,0,169
18,steen,Pijn,7,3,pijn,0,0,0,3,137
65,steen,Pijn,7,3,pijn,0,0,0,3,155
7,steen,Pilaar,7,3,pilaar,1,1,2,2,161
90,steen,Pyramide,7,3,piramide,1,1,2,0,119
90,steen,Pyramide,7,3,piramide,1,1,2,0,119
58,steen,Een piramide van bouwen,7,3,piramide bouwen,1,1,2,3,178
22,steen,Een pizza oven,7,3,pizza oven,3,2,2,9,199
8,steen,Pizza oven,7,3,pizza oven,3,2,2,7,171
40,steen,"Iets op zijn plaats te houden, dmv zijn gewicht",7,3,plaats houden gewicht,2,2,NA,0,140
85,steen,Plaatsen,7,3,plaatsen,1,1,1,5,147
75,steen,Plantenbak maken,7,3,plantenbak,3,3,2,1,135
75,steen,Plantenbak maken,7,3,plantenbak,3,3,2,1,135
48,steen,Plantenbak,7,3,plantenbak,3,3,2,2,138
63,steen,Plantenbak,7,3,plantenbak,3,3,2,6,115
11,steen,Iets plat mee drukken,7,3,plat drukken,2,2,2,4,163
49,steen,plat slaan,7,3,plat slaan,2,2,2,8,130
89,steen,gebruiken als plaveisel of vloering,7,3,plaveisel bevloering,1,1,2,17,194
39,steen,Plek afdekken,7,3,plek afdekken,2,2,2,3,145
40,steen,Iets op zijn plek te houden,7,3,plek houden,2,2,2,0,140
106,steen,iets pletten,7,3,pletten,2,2,2,5,182
12,steen,Podium,7,3,podium,2,1,2,0,152
22,steen,Politie,7,3,politie,0,0,0,9,199
68,steen,Prakken,7,3,prakken,2,3,2,2,125
54,steen,Presenteren,7,3,presenteren,1,3,3,6,183
34,steen,presse papier,7,3,presse papier,3,2,2,6,151
47,steen,Press papier,7,3,presse papier,3,2,2,2,152
68,steen,Prikken,7,3,prikken,1,2,2,2,125
58,steen,Prullenbak,7,3,prullenbak,1,2,3,3,178
100,steen,Puf,7,3,puf,0,0,0,0,169
93,steen,Punt slijpen op hout,7,3,punt slijpen hout,4,3,3,5,186
128,steen,Put,7,3,put,1,2,2,4,130
12,steen,Put,7,3,put,1,2,2,0,152
94,steen,Put,7,3,put,1,2,2,3,146
68,steen,Put bouwen,7,3,put bouwen,1,2,2,2,125
22,steen,Een put van bouwen,7,3,put bouwen,1,2,2,9,199
83,steen,Raam,7,3,raam,0,1,2,3,148
118,steen,Raam,7,3,raam,0,1,2,0,157
91,steen,Je kan er een raam mee in,7,3,raam,1,1,2,1,139
58,steen,Door een raam gooien,7,3,raam gooien,1,1,1,3,178
58,steen,Door een raam gooien,7,3,raam gooien,1,1,1,3,178
51,steen,door het raam gooien,7,3,raam gooien,1,1,1,1,148
64,steen,Raam doorgooien,7,3,raam gooien,1,1,1,0,128
47,steen,Raam ingooien,7,3,raam ingooien,1,1,1,2,152
20,steen,Raam inslaan,7,3,raam inslaan,1,1,1,1,153
112,steen,raam inslaan,7,3,raam inslaan,1,1,1,5,136
10,steen,raam intikken,7,3,raam intikken,1,1,1,4,140
84,steen,Rand van tuin aanleggen,7,3,rand tuin aanleggen,2,1,2,2,145
65,steen,Random,7,3,random,0,0,0,3,155
110,steen,Rechthoek,7,3,rechthoek,0,0,3,3,176
65,steen,Rechthoek,7,3,rechthoek,0,0,3,3,155
12,steen,Regenboog,7,3,regenboog,0,0,3,0,152
36,steen,rivier (klei,7,3,rivier klei,0,0,3,7,159
129,steen,Het gebruiken als rode krijt,7,3,rode krijt,2,0,3,1,106
36,steen,rood,7,3,rood,0,0,0,7,159
78,steen,rood,7,3,rood,0,0,0,0,186
118,steen,Rood,7,3,rood,0,0,0,0,157
73,steen,rood,7,3,rood,0,0,0,4,156
98,steen,Rood,7,3,rood,0,0,0,4,202
65,steen,Rood/oranje,7,3,rood oranje,0,0,0,3,155
22,steen,Rood poster van maken,7,3,rood poster,3,0,3,9,199
96,steen,Rotzooi,7,3,rotzooi,0,0,1,3,192
100,steen,Rst,7,3,rst,0,0,0,0,169
30,steen,ruit in gooien,7,3,ruit gooien,1,1,1,0,131
84,steen,Door ruit heen gooien,7,3,ruit heen gooien,1,1,1,2,145
93,steen,Ruit ingooien,7,3,ruit ingooien,1,1,1,5,186
103,steen,Ruit ingooien,7,3,ruit ingooien,1,1,1,3,135
93,steen,Ruit ingooien,7,3,ruit ingooien,1,1,1,5,186
103,steen,Ruit ingooien,7,3,ruit ingooien,1,1,1,3,135
29,steen,ruit ingooien,7,3,ruit ingooien,1,1,1,1,134
132,steen,Ruit inslaan,7,3,ruit inslaan,1,1,1,3,164
73,steen,ruw,7,3,ruw,0,0,0,4,156
93,steen,Ruzie maken en iemand verwonden,7,3,ruzie verwonden,2,2,2,5,186
68,steen,S,7,3,s,0,0,0,2,125
18,steen,Schaafwond,7,3,schaafwond,0,0,0,3,137
73,steen,schaafwond,7,3,schaafwond,0,0,0,4,156
31,steen,Scheiding,7,3,scheiding,2,0,2,2,163
119,steen,scheiding,7,3,scheiding,2,2,2,2,130
31,steen,scheiding tussen twee huizen,7,3,scheiding tussen huizen,2,2,2,2,163
103,steen,In scherven breken om te overleven,7,3,scherven breken overleven,2,3,3,3,135
22,steen,Schilderen,7,3,schilderen,2,3,3,9,199
58,steen,Schilderen,7,3,schilderen,2,3,3,3,178
80,steen,Op schilderen,7,3,schilderen,2,3,3,9,183
84,steen,Op schilderen,7,3,schilderen,2,3,3,2,145
85,steen,Schilderen,7,3,schilderen,2,3,3,5,147
84,steen,Schilderen,7,3,schilderen,2,3,3,2,145
85,steen,Schilderen,7,3,schilderen,2,3,3,5,147
83,steen,Schilderen,7,3,schilderen,2,3,3,3,148
92,steen,schilderen,7,3,schilderen,2,3,3,4,160
86,steen,Schilderij op maken,7,3,schilderij,2,3,3,5,133
28,steen,schoenen,7,3,schoenen,3,4,4,11,191
10,steen,schoenenrek,7,3,schoenenrek,3,2,3,4,140
22,steen,Schoorsteen,7,3,schoorsteen,1,1,2,9,199
80,steen,Schrijven,7,3,schrijven,2,4,3,9,183
74,steen,Schrijven,7,3,schrijven,2,4,3,1,154
33,steen,schuren,7,3,schuren,3,3,3,7,160
31,steen,Schutting,7,3,schutting,1,1,2,2,163
31,steen,schutting,7,3,schutting,1,1,2,2,163
42,steen,Schuur,7,3,schuur,1,1,2,11,169
112,steen,schuur,7,3,schuur,1,1,2,5,136
89,steen,Gebruiken als schuurobject,7,3,schuurobject,3,2,3,17,194
76,steen,sfeervol,7,3,sfeervol,0,0,0,8,151
44,steen,Siervoorwerpen maken,7,3,siervoorwerpen,2,4,3,1,166
45,steen,sinterklaassurprise,7,3,sinterklaas surprise,2,3,3,8,157
100,steen,Sjans,7,3,sjans,0,0,0,0,169
124,steen,Slaan,7,3,slaan,1,2,2,5,139
50,steen,slaan,7,3,slaan,1,2,2,2,126
116,steen,Slaan,7,3,slaan,1,2,2,1,150
74,steen,Slijpen,7,3,slijpen,3,3,2,1,154
114,steen,Slijper,7,3,slijper,3,3,2,4,135
102,steen,Sloopkogel,7,3,sloopkogel,2,3,2,5,177
40,steen,Iets mee slopen,7,3,slopen,1,3,1,0,140
55,steen,Slopen,7,3,slopen,1,3,1,7,162
49,steen,slopen,7,3,slopen,1,3,1,8,130
74,steen,Slopen,7,3,slopen,1,3,1,1,154
40,steen,"Iets slopen, door te gooien",7,3,slopen gooien,1,3,NA,0,140
18,steen,Sloten,7,3,sloten,1,1,0,3,137
93,steen,Iets mee sluipen,7,3,sluipen,2,0,2,5,186
18,steen,Snel,7,3,snel,0,0,0,3,137
25,steen,Soort van schuurpapier,7,3,soort schuurpapier,3,2,3,4,174
14,steen,als speelgoed gebruiken,7,3,speelgoed,2,3,2,7,159
69,steen,Speelgoed,7,3,speelgoed,2,3,2,0,131
12,steen,Speelkuil,7,3,speelkuil,2,3,3,0,152
119,steen,spel,7,3,spel,2,3,2,2,130
10,steen,spelen,7,3,spelen,2,3,2,4,140
28,steen,spelen,7,3,spelen,2,3,2,11,191
55,steen,Spelen,7,3,spelen,2,3,2,7,162
74,steen,Spelen,7,3,spelen,2,3,2,1,154
124,steen,Spelen,7,3,spelen,2,3,2,5,139
132,steen,Mee spelen,7,3,spelen,2,3,2,3,164
119,steen,spelen,7,3,spelen,2,3,2,2,130
120,steen,spongebob,7,3,spongebob,0,0,3,3,135
120,steen,spongebob-broek,7,3,spongebob broek,1,0,4,3,135
103,steen,Sportelement opstellen (overheen springen o.i.d.),7,3,sportelement opstellen,3,3,3,3,135
80,steen,Mee sporten,7,3,sporten,3,3,2,9,183
76,steen,staal,7,3,staal,0,0,0,8,151
68,steen,Er op staan,7,3,staan,2,1,2,2,125
10,steen,op staan,7,3,staan,2,1,2,4,140
78,steen,staan,7,3,staan,2,1,2,0,186
98,steen,Staat,7,3,staat,0,1,0,4,202
102,steen,Stamper,7,3,stamper,3,3,3,5,177
7,steen,Standaard,7,3,standaard,2,2,2,2,161
10,steen,als standaard,7,3,standaard,2,2,2,4,140
102,steen,Standaard,7,3,standaard,2,2,2,5,177
14,steen,stapelen,7,3,stapelen,1,2,1,7,159
4,steen,Stapelen,7,3,stapelen,1,2,1,0,142
31,steen,Stapelen,7,3,stapelen,1,2,1,2,163
90,steen,Stapelen,7,3,stapelen,1,2,1,0,119
64,steen,Stapelen,7,3,stapelen,1,2,1,0,128
81,steen,stapelen,7,3,stapelen,1,2,1,10,134
92,steen,stapelen,7,3,stapelen,1,2,1,4,160
116,steen,Stapelen,7,3,stapelen,1,2,1,1,150
89,steen,Gebruiken als stapelobject,7,3,stapelobject,1,2,1,17,194
80,steen,Statief,7,3,statief,3,3,2,9,183
18,steen,Steen,7,3,steen,0,0,1,3,137
18,steen,Steen,7,3,steen,0,0,1,3,137
110,steen,Steen,7,3,steen,0,0,1,3,176
110,steen,Steen,7,3,steen,0,0,1,3,176
78,steen,steen,7,3,steen,0,0,1,0,186
111,steen,Steen,7,3,steen,0,0,1,3,143
60,steen,Steen,7,3,steen,0,0,1,5,191
73,steen,steen,7,3,steen,0,0,1,4,156
94,steen,Steen,7,3,steen,0,0,1,3,146
98,steen,Steen,7,3,steen,0,0,1,4,202
22,steen,Steenfabriek,7,3,steenfabriek,0,0,1,9,199
36,steen,steenfabriek,7,3,steenfabriek,0,0,1,7,159
23,steen,Als steengrill,7,3,steengrill,3,2,2,1,147
48,steen,Steenoven,7,3,steenoven,3,2,2,2,138
96,steen,Steenoven,7,3,steenoven,3,2,2,3,192
68,steen,Steken,7,3,steken,2,2,2,2,125
81,steen,stempelen,7,3,stempelen,3,2,3,10,134
42,steen,Stenen,7,3,stenen,0,0,1,11,169
96,steen,Stenen bakjes,7,3,stenen bakjes,3,3,2,3,192
28,steen,stenen voetbal,7,3,stenen voetbal,3,4,3,11,191
61,steen,Als steun gebruiken,7,3,steun,2,2,2,1,135
61,steen,Steun,7,3,steun,2,2,2,1,135
69,steen,Steun,7,3,steun,2,2,2,0,131
18,steen,Stevig,7,3,stevig,0,0,0,3,137
73,steen,stevig,7,3,stevig,0,0,0,4,156
58,steen,Stoel mee maken,7,3,stoel,3,2,2,3,178
75,steen,Stoel maken,7,3,stoel,3,2,2,1,135
110,steen,Stoel,7,3,stoel,2,2,2,3,176
83,steen,Stoel,7,3,stoel,2,2,2,3,148
95,steen,een stoel,7,3,stoel,2,2,2,3,153
24,steen,stoel,7,3,stoel,2,2,2,11,190
86,steen,Stoel,7,3,stoel,2,2,2,5,133
91,steen,Stoel van maken,7,3,stoel,3,2,2,1,139
114,steen,Stoelen,7,3,stoelen,2,2,2,4,135
42,steen,Stoep,7,3,stoep,1,1,1,11,169
42,steen,Stoep,7,3,stoep,1,1,1,11,169
84,steen,Stoep maken,7,3,stoep,1,1,1,2,145
128,steen,Stoep,7,3,stoep,1,1,1,4,130
83,steen,Stoep,7,3,stoep,1,1,1,3,148
118,steen,Stoep,7,3,stoep,1,1,1,0,157
98,steen,Stoep,7,3,stoep,1,1,1,4,202
102,steen,Stoepkrijt,7,3,stoepkrijt,2,3,3,5,177
29,steen,stoepkrijten,7,3,stoepkrijten,2,3,3,1,134
90,steen,Straat,7,3,straat,1,1,1,0,119
36,steen,straat,7,3,straat,1,1,1,7,159
90,steen,Straat,7,3,straat,1,1,1,0,119
29,steen,straat,7,3,straat,1,1,1,1,134
48,steen,Straat,7,3,straat,1,1,1,2,138
58,steen,Straat mee aanleggen,7,3,straat aanleggen,1,1,1,3,178
10,steen,straat mee betegelen,7,3,straat betegelen,1,1,1,4,140
51,steen,straat betegelen,7,3,straat betegelen,1,1,1,1,148
64,steen,Straat betegelen,7,3,straat betegelen,1,1,1,0,128
55,steen,Straat leggen,7,3,straat leggen,1,1,1,7,162
58,steen,Een straat mee leggen,7,3,straat leggen,1,1,1,3,178
68,steen,Straat leggen,7,3,straat leggen,1,1,1,2,125
75,steen,Straat leggen,7,3,straat leggen,1,1,1,1,135
67,steen,Straat leggen,7,3,straat leggen,1,1,1,3,128
75,steen,Straat tegelen,7,3,straat tegelen,1,1,1,1,135
34,steen,straatje leggen,7,3,straatje leggen,1,1,1,6,151
95,steen,straten leggen,7,3,straten leggen,1,1,1,3,153
80,steen,Stukjes hakken,7,3,stukjes hakken,1,3,1,9,183
69,steen,Symbool,7,3,symbool,0,4,3,0,131
58,steen,Tafel mee maken,7,3,tafel,3,2,2,3,178
128,steen,Tafel,7,3,tafel,2,2,2,4,130
69,steen,Tafel,7,3,tafel,2,2,2,0,131
83,steen,Tafel,7,3,tafel,2,2,2,3,148
95,steen,tafel,7,3,tafel,2,2,2,3,153
86,steen,Tafel,7,3,tafel,2,2,2,5,133
37,steen,Tafelpoot verhogen,7,3,tafelpoot verhogen,3,2,2,4,164
3,steen,tafeltje,7,3,tafeltje,2,2,2,2,159
24,steen,als tafeltje,7,3,tafeltje,2,2,2,11,190
94,steen,Technisch,7,3,technisch,0,0,0,3,146
42,steen,Tegel,7,3,tegel,1,0,1,11,169
58,steen,Twee tegen elkaar klappen en gebruiken als start sein,7,3,tegen elkaar klappen start sein,4,5,4,3,178
51,steen,tegenaan schoppen,7,3,tegenaan schoppen,2,3,1,1,148
61,steen,Iets tegenhouden,7,3,tegenhouden,2,2,2,1,135
61,steen,Iets tegenhouden,7,3,tegenhouden,2,2,2,1,135
68,steen,Er op tekenen,7,3,tekenen,2,3,3,2,125
71,steen,Op tekenen,7,3,tekenen,2,3,3,8,162
91,steen,Als Tennisracket gebruiken,7,3,tennisracket,4,4,4,1,139
54,steen,Tentoonstellen Amfi of BPH,7,3,tentoonstellen amfi bph,2,4,3,6,183
28,steen,thuis gewichtheffen,7,3,thuis gewichtheffen,3,3,2,11,191
132,steen,Tillen,7,3,tillen,2,1,2,3,164
29,steen,timmeren,7,3,timmeren,3,2,2,1,134
22,steen,Toren van maken,7,3,toren,1,2,2,9,199
132,steen,Toren maken,7,3,toren,1,2,2,3,164
71,steen,Toren bouwen,7,3,toren bouwen,1,2,2,8,162
75,steen,Toren bouwen,7,3,toren bouwen,1,2,2,1,135
28,steen,toren bouwen,7,3,toren bouwen,1,2,2,11,191
71,steen,Toren bouwen,7,3,toren bouwen,1,2,2,8,162
75,steen,Toren bouwen,7,3,toren bouwen,1,2,2,1,135
74,steen,Trainen,7,3,trainen,3,3,2,1,154
124,steen,Trainen,7,3,trainen,3,3,2,5,139
93,steen,Trainen als gewicht,7,3,trainen gewicht,3,3,2,5,186
93,steen,Trainen voor spierballen,7,3,trainen spierballen,3,3,2,5,186
103,steen,Trap maken,7,3,trap,1,3,2,3,135
103,steen,Trap opstellen,7,3,trap opstellen,1,3,2,3,135
90,steen,Trui,7,3,trui,1,4,4,0,119
85,steen,Tuin,7,3,tuin,1,1,2,5,147
123,steen,voor in je tuin,7,3,tuin,1,1,2,1,176
20,steen,Tuin aanleggen,7,3,tuin aanleggen,1,1,2,1,153
114,steen,Tuinbeeldjes,7,3,tuinbeeldjes,2,3,3,4,135
15,steen,tuinmeubel,7,3,tuinmeubel,2,2,3,2,170
20,steen,Tunnel,7,3,tunnel,1,1,2,1,153
