"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
1449,"brick","als speelbal ",6,3,"speelbal",3,3
1662,"brick","speelbal",6,3,"speelbal",3,3
1360,"brick","Speelgoed",6,3,"speelgoed",3,3
1419,"brick","speelgoed",6,3,"speelgoed",3,3
1465,"brick","speelgoed",6,3,"speelgoed",3,3
1509,"brick","gebruiken als speelgoed",6,3,"speelgoed",3,3
1542,"brick","speelgoed",6,3,"speelgoed",3,3
1550,"brick","speelgoed",6,3,"speelgoed",3,3
1648,"brick","speelgoed",6,3,"speelgoed",3,3
1656,"brick","speelgoed",6,3,"speelgoed",3,3
1662,"brick","speelgoed",6,3,"speelgoed",3,3
1847,"brick","speelgoed",6,3,"speelgoed",3,3
1689,"brick","speelgoed om mee te bouwen",6,3,"speelgoed bouwen",2,3
1679,"brick","als een speelgoed item voor kinderen",6,3,"speelgoed item kinderen",3,3
1904,"brick","speeltje voor kinderen",6,3,"speeltje kinderen",3,3
1480,"brick","speelvoorwerp kinderen",6,3,"speelvoorwerp kinderen",3,3
1361,"brick","spel",6,3,"spel",3,3
1871,"brick","spel",6,3,"spel",3,3
1856,"brick","spel bedenken waarmee je een baksteen zo ver mogelijk moet gooien",6,3,"spel bedenken waarmee baksteen ver mogelijk gooien",3,3
1503,"brick","Spel mee spelen",6,3,"spel spelen",3,3
1881,"brick","spel spelen",6,3,"spel spelen",3,3
1322,"brick","spelen",6,3,"spelen",3,3
1471,"brick","spelen",6,3,"spelen",3,3
1485,"brick","je kunt er mee spelen",6,3,"spelen",3,3
1531,"brick","mee spelen",6,3,"spelen",3,3
1659,"brick","spelen",6,3,"spelen",3,3
1314,"brick","spelen voor kinderen",6,3,"spelen kinderen",3,3
1309,"brick","spellen",6,3,"spellen",3,3
1410,"brick","spelletje mee doen",6,3,"spelletje",3,3
1785,"brick","om je spieren mee te trainen",6,3,"spieren trainen",3,3
1507,"brick","om een spijker ergens in te slaan",6,3,"spijker ergens slaan",4,3
1490,"brick","een spin doodslaan",6,3,"spin doodslaan",3,2
1590,"brick","spinnen",6,3,"spinnen",3,0
1695,"brick","sporthulpmiddel",6,3,"sport hulpmiddel",3,3
1707,"brick","sportattribuut",6,3,"sportattribuut",3,3
1823,"brick","om mee te sporten",6,3,"sporten",3,3
1553,"brick","sportmateriaal",6,3,"sportmateriaal",3,3
1422,"brick","Spreekwoord",6,3,"spreekwoord",0,0
1547,"brick","om op te springen",6,3,"springen",3,2
1422,"brick","Staal",6,3,"staal",0,0
1590,"brick","op staan",6,3,"staan",2,2
1731,"brick","Op staan",6,3,"staan",2,2
1752,"brick","op staan",6,3,"staan",2,2
1772,"brick","om op te staan",6,3,"staan",2,2
1531,"brick","op staan om ergens bij te kunnen",6,3,"staan ergens",2,2
1284,"brick","op staan op iets wat te hoog ligt te pakken",6,3,"staan hoog ligt pakken",2,2
1851,"brick","staandehouden kast",6,3,"staande houden kast",3,2
1407,"brick","gebruiken om iets stabieler temaken",6,3,"stabieler",3,2
1354,"brick","stabilisator",6,3,"stabilisator",3,2
1881,"brick","stad",6,3,"stad",0,1
1894,"brick","stamper",6,3,"stamper",3,2
1482,"brick","standaard",6,3,"standaard",3,2
1499,"brick","standaard om iets op te zetten",6,3,"standaard zetten",3,2
1509,"brick","stanbeeld",6,3,"standbeeld",3,2
1654,"brick","standbeeld",6,3,"standbeeld",3,2
1667,"brick","standbeeld",6,3,"standbeeld",3,2
1804,"brick","standbeeld",6,3,"standbeeld",3,2
1847,"brick","standbeeld",6,3,"standbeeld",3,2
1308,"brick","op een stapel papieren leggen zodat die niet wegwaaien",6,3,"stapel papieren leggen zodat niet wegwaaien",2,2
1282,"brick","stapel papieren platmaken",6,3,"stapel papieren platmaken",2,2
1282,"brick","stapelen",6,3,"stapelen",1,1
1309,"brick","stapelen",6,3,"stapelen",1,1
1340,"brick","stapelen",6,3,"stapelen",1,1
1396,"brick","stapelen",6,3,"stapelen",1,1
1449,"brick","stapelen",6,3,"stapelen",1,1
1485,"brick","je kan stapelen",6,3,"stapelen",1,1
1492,"brick","stapelen",6,3,"stapelen",1,1
1510,"brick","stapelen",6,3,"stapelen",1,1
1517,"brick","stapelen",6,3,"stapelen",1,1
1704,"brick","stapelen",6,3,"stapelen",1,1
1884,"brick","stapelen",6,3,"stapelen",1,1
1459,"brick","Stapelen en op rijen leggen om een trap te vormen",6,3,"stapelen rijen leggen trap vormen",1,2
1459,"brick","Stapelen en in rijen plaatsen om een zitting te maken",6,3,"stapelen rijen plaatsen zitting",2,2
1422,"brick","Steen",6,3,"steen",0,1
1711,"brick","steen",6,3,"steen",0,1
1755,"brick","steen",6,3,"steen",0,1
1779,"brick","steen",6,3,"steen",0,1
1831,"brick","steen",6,3,"steen",0,1
1553,"brick","steen om huis mee te bouwen",6,3,"steen huis bouwen",1,1
1284,"brick","het steen gebruiken om mee te krassen/tekenen",6,3,"steen krassen tekenen",3,3
1755,"brick","steen is sterk",6,3,"steen sterk",0,0
1285,"brick","steen werpen",6,3,"steen werpen",3,2
1591,"brick","steen werpen",6,3,"steen werpen",3,2
1868,"brick","steengrillen",6,3,"steengrillen",3,2
1395,"brick","steenoven",6,3,"steenoven",3,2
1779,"brick","steentjes gooien in het water",6,3,"steentjes gooien water",3,2
1635,"brick","stelletjes",6,3,"stelletjes",0,0
1871,"brick","stelten lopen",6,3,"stelten lopen",3,4
1355,"brick","gebruiken als stempel",6,3,"stempel",4,4
1454,"brick","gebruiken als stempel",6,3,"stempel",4,4
1398,"brick","stenen",6,3,"stenen",0,1
1889,"brick","stenen",6,3,"stenen",0,1
1412,"brick","Stenen oven van maken en er mee bakken",6,3,"stenen oven bakken",3,2
1566,"brick","je kunt er met andere stenen op schrijven",6,3,"stenen schrijven",4,3
1755,"brick","sterk",6,3,"sterk",0,0
1360,"brick","Steun",6,3,"steun",3,2
1636,"brick","steun voor iets",6,3,"steun",3,2
1874,"brick","steun",6,3,"steun",3,2
1446,"brick","steunmiddel",6,3,"steunmiddel",3,2
1327,"brick","steuntje",6,3,"steuntje",3,2
1422,"brick","Stevig",6,3,"stevig",0,0
1464,"brick","stevig",6,3,"stevig",0,0
1316,"brick","stoel",6,3,"stoel",3,2
1327,"brick","stoel",6,3,"stoel",3,2
1326,"brick","stoel",6,3,"stoel",3,2
1331,"brick","stoel",6,3,"stoel",3,2
1339,"brick","stoel",6,3,"stoel",3,2
1366,"brick","als stoel",6,3,"stoel",3,2
1367,"brick","stoel",6,3,"stoel",3,2
1434,"brick","stoel",6,3,"stoel",3,2
1440,"brick","stoel",6,3,"stoel",3,2
1465,"brick"," stoel",6,3,"stoel",3,2
1497,"brick","een stoel maken ",6,3,"stoel",3,2
1508,"brick","stoel",6,3,"stoel",3,2
1509,"brick","stoel",6,3,"stoel",3,2
1511,"brick","stoel mee maken",6,3,"stoel",3,2
1514,"brick","stoel",6,3,"stoel",3,2
1534,"brick","stoel",6,3,"stoel",3,2
1653,"brick","stoel",6,3,"stoel",3,2
1718,"brick","stoel",6,3,"stoel",3,2
1724,"brick","stoel",6,3,"stoel",3,2
1743,"brick","stoel",6,3,"stoel",3,2
1763,"brick","stoel",6,3,"stoel",3,2
1784,"brick","stoel",6,3,"stoel",3,2
1788,"brick","stoel",6,3,"stoel",3,2
1823,"brick","stoel",6,3,"stoel",3,2
1844,"brick","stoel",6,3,"stoel",3,2
1872,"brick","stoel",6,3,"stoel",3,2
1896,"brick","stoel",6,3,"stoel",3,2
1736,"brick","stoel bouwen",6,3,"stoel bouwen",3,2
1465,"brick","stoelpoot",6,3,"stoelpoot",3,2
1331,"brick","stoep",6,3,"stoep",3,1
1490,"brick","stoep",6,3,"stoep",3,1
1510,"brick","stoep",6,3,"stoep",3,1
1544,"brick","stoep",6,3,"stoep",3,1
1626,"brick","stoep",6,3,"stoep",3,1
1631,"brick","stoep",6,3,"stoep",3,1
1701,"brick","stoep",6,3,"stoep",3,1
1821,"brick","stoep",6,3,"stoep",3,1
1752,"brick","mee stoepkrijten",6,3,"stoep krijten",4,3
1373,"brick","gebruiken als stoekrijt",6,3,"stoepkrijt",4,3
1632,"brick","stoepkrijt",6,3,"stoepkrijt",4,3
1723,"brick","als stoepkrijt",6,3,"stoepkrijt",4,3
1763,"brick","stoepkrijt",6,3,"stoepkrijt",4,3
1898,"brick","stoepkrijt",6,3,"stoepkrijt",4,3
1723,"brick","stoeptegel",6,3,"stoeptegel",1,1
1729,"brick","stok",6,3,"stok",3,0
1281,"brick"," straat",6,3,"straat",1,1
1281,"brick","straat",6,3,"straat",1,1
1296,"brick","straat",6,3,"straat",1,1
1301,"brick","straat mee maken",6,3,"straat",1,1
1312,"brick","straat",6,3,"straat",1,1
1339,"brick","straat",6,3,"straat",1,1
1346,"brick"," straat",6,3,"straat",1,1
1346,"brick","straat",6,3,"straat",1,1
1419,"brick","straat",6,3,"straat",1,1
1461,"brick","straat maken",6,3,"straat",1,1
1468,"brick","straat",6,3,"straat",1,1
1490,"brick","straat",6,3,"straat",1,1
1494,"brick","straat",6,3,"straat",1,1
1635,"brick","straat",6,3,"straat",1,1
1693,"brick","Straat maken",6,3,"straat",1,1
1721,"brick","straatmaken",6,3,"straat",1,1
1804,"brick","straat",6,3,"straat",1,1
1844,"brick","straat",6,3,"straat",1,1
1851,"brick","straat",6,3,"straat",1,1
1881,"brick","straat",6,3,"straat",1,1
1465,"brick","straat mee te blokkeren",6,3,"straat blokkeren",2,2
1419,"brick","straat materiaal",6,3,"straat materiaal",1,1
1740,"brick","straattegel",6,3,"straattegel",1,1
1361,"brick"," straten",6,3,"straten",1,1
1552,"brick","stratenmaken",6,3,"straten",1,1
1306,"brick","straten leggen",6,3,"straten leggen",1,1
1536,"brick","Straten leggen",6,3,"straten leggen",1,1
1547,"brick","straten leggen",6,3,"straten leggen",1,1
1635,"brick","stratenmaker",6,3,"stratenmaker",1,1
1898,"brick","struikelblok",6,3,"struikelblok",2,2
1735,"brick","struikelen",6,3,"struikelen",2,2
1430,"brick","Om iets mee stuk te gooien",6,3,"stuk gooien",2,2
1569,"brick","een stuk stof mee scheuren",6,3,"stuk stof scheuren",4,2
1824,"brick","Supreme opzetten en voor 100 euro verkopen",6,3,"Supreme opzetten euro verkopen",4,2
1296,"brick","tafel",6,3,"tafel",3,2
1313,"brick","tafel maken",6,3,"tafel",3,2
1312,"brick","tafel",6,3,"tafel",3,2
1314,"brick","tafel",6,3,"tafel",3,2
1326,"brick","tafel",6,3,"tafel",3,2
1331,"brick","tafel",6,3,"tafel",3,2
1340,"brick","tafel",6,3,"tafel",3,2
1366,"brick","als tafel",6,3,"tafel",3,2
1367,"brick","tafel",6,3,"tafel",3,2
1435,"brick","Tafel",6,3,"tafel",3,2
1440,"brick","tafel",6,3,"tafel",3,2
1446,"brick","tafel",6,3,"tafel",3,2
1449,"brick","als tafel",6,3,"tafel",3,2
1465,"brick","tafel",6,3,"tafel",3,2
1465,"brick"," tafel ",6,3,"tafel",3,2
1474,"brick","tafel",6,3,"tafel",3,2
1484,"brick","tafel",6,3,"tafel",3,2
1496,"brick","als tafel gebruiken",6,3,"tafel",3,2
1509,"brick","tafel",6,3,"tafel",3,2
1540,"brick","tafel",6,3,"tafel",3,2
1544,"brick","tafel",6,3,"tafel",3,2
1566,"brick","tafel",6,3,"tafel",3,2
1620,"brick","als tafel gebruiken",6,3,"tafel",3,2
1654,"brick","tafel",6,3,"tafel",3,2
1653,"brick","tafel",6,3,"tafel",3,2
1656,"brick","tafel",6,3,"tafel",3,2
1712,"brick","tafel",6,3,"tafel",3,2
1743,"brick","tafel",6,3,"tafel",3,2
1784,"brick","tafel",6,3,"tafel",3,2
1788,"brick","tafel",6,3,"tafel",3,2
1844,"brick","tafel",6,3,"tafel",3,2
1850,"brick","tafel",6,3,"tafel",3,2
1858,"brick","tafel maken",6,3,"tafel",3,2
1872,"brick","tafel",6,3,"tafel",3,2
1569,"brick","een tafel ervan maken",6,3,"tafel ervan",3,2
1858,"brick","om een tafel met 1 kortere poot recht te laten staan",6,3,"tafel kortere poot recht laten staan",3,2
1507,"brick","om een tafel te laten stoppen met wiebelen",6,3,"tafel laten stoppen wiebelen",3,2
1542,"brick","tafel ondersteunen",6,3,"tafel ondersteunen",3,2
1373,"brick","tavel poot",6,3,"tafel poot",3,2
1484,"brick","tafel recht houden",6,3,"tafel recht houden",3,2
1355,"brick","gebruiken als tafel in de tuin",6,3,"tafel tuin",3,2
1536,"brick","Tafelkleedstilhouder",6,3,"tafelkleed stil houden",3,2
1748,"brick","tafelondersteuner",6,3,"tafelondersteuner",3,2
1300,"brick","tafelpoot",6,3,"tafelpoot",3,2
1472,"brick","tafelpoot",6,3,"tafelpoot",3,2
1514,"brick","tafelpoot",6,3,"tafelpoot",3,2
1520,"brick","tafelpoot",6,3,"tafelpoot",3,2
1896,"brick","tafelpoot",6,3,"tafelpoot",3,2
1335,"brick","tafelpootvervanger",6,3,"tafelpoot vervangen",3,2
1297,"brick","gebruiken als tafeltje",6,3,"tafeltje",3,2
1503,"brick","Als tafeltje gebruiken",6,3,"tafeltje",3,2
1718,"brick","tafeltje",6,3,"tafeltje",3,2
1855,"brick","tafeltje",6,3,"tafeltje",3,2
1636,"brick","tafeltje om dingen op te leggen",6,3,"tafeltje dingen leggen",3,2
1524,"brick","tas mee vullen om zwaar van boeken te laten lijken",6,3,"tas vullen zwaar boeken laten lijken",3,3
1563,"brick","tas mee vullen om zwaar te laten lijken",6,3,"tas vullen zwaar laten lijken",3,3
1412,"brick","een tas zwaarder maken",6,3,"tas zwaarder",3,3
1336,"brick","teen steen bak bakt baken basten kasten sake kat as tas nest net na task tak bent best",6,3,"teen steen bak bakt baken basten kasten sake kat as tas nest net task tak bent best",0,0
1367,"brick","tegel/vloer",6,3,"tegel vloer",1,1
1825,"brick","tegen iets aangooien",6,3,"tegen aangooien",2,2
1755,"brick","tegen tsunamis kan baksteen wel",6,3,"tegen tsunami baksteen wel",0,0
1461,"brick","gebruiken als tegengewicht",6,3,"tegengewicht",2,2
1657,"brick","tegengewicht",6,3,"tegengewicht",2,2
1282,"brick","iets tegenhouden",6,3,"tegenhouden",2,2
1327,"brick","er op tekenen",6,3,"tekenen",3,3
1417,"brick","om op te tekenen",6,3,"tekenen",4,3
1536,"brick","Tekenen",6,3,"tekenen",4,3
1824,"brick","Op tekenen",6,3,"tekenen",4,3
1831,"brick","tekenen",6,3,"tekenen",4,3
1828,"brick","op tekenen met krijt ",6,3,"tekenen krijt",4,3
1511,"brick","op tekenen met stoepkrijt",6,3,"tekenen stoepkrijt",4,3
1732,"brick","telgerei",6,3,"tel gerei",4,4
1519,"brick","telefoon tegen hangen",6,3,"telefoon tegen hangen",4,4
1427,"brick","tennisracket",6,3,"tennisracket",5,4
1461,"brick","gebruiken ter decoratie",6,3,"ter decoratie",3,3
1419,"brick","ter ondersteuning van een braadspit bij een barbucue",6,3,"ter ondersteuning braadspit barbecue",3,2
1891,"brick","ter ondersteuing van andere spullen/dingen",6,3,"ter ondersteuning spullen dingen",2,2
1281,"brick","terras",6,3,"terras",1,1
1552,"brick","terras",6,3,"terras",1,1
1512,"brick","theater",6,3,"theater",1,1
1635,"brick","thuis ",6,3,"thuis",1,1
1335,"brick","tijdschrifthouder",6,3,"tijdschrifthouder",3,2
1881,"brick","timmerman",6,3,"timmerman",0,0
1282,"brick","als tochtstopper neerleggen",6,3,"tochtstopper neerleggen",3,2
1693,"brick","Naar iemad\nd toe gooien",6,3,"toe gooien",2,2
1419,"brick","toeggangsweg",6,3,"toegangsweg",1,1
1471,"brick","als toiletpapier gebruiken",6,3,"toiletpapier",5,5
1285,"brick","toren maken",6,3,"toren",1,1
1432,"brick","torej",6,3,"toren",1,1
1510,"brick","toren maken",6,3,"toren",1,1
1545,"brick"," toren",6,3,"toren",1,1
1550,"brick","toren",6,3,"toren",1,1
1606,"brick","toren",6,3,"toren",1,1
1667,"brick","toren",6,3,"toren",1,1
1678,"brick","toren maken",6,3,"toren",1,1
1806,"brick","toren",6,3,"toren",1,1
1530,"brick","een toren bouwen",6,3,"toren bouwen",1,1
1547,"brick","toren bouwen",6,3,"toren bouwen",1,1
1620,"brick","een toren bouwen",6,3,"toren bouwen",1,1
1433,"brick","aan een touwtje mee rondslingeren",6,3,"touwtje rondslingeren",4,3
1284,"brick","gebruiken om mee te trainen",6,3,"trainen",3,3
1514,"brick","trainen met gewichten",6,3,"trainen gewichten",3,3
1313,"brick","trainingen en gewicht heffen",6,3,"trainingen gewicht heffen",3,3
1315,"brick","trap",6,3,"trap",1,1
1392,"brick","trap",6,3,"trap",1,1
1398,"brick","trap",6,3,"trap",1,1
1405,"brick","als trap ",6,3,"trap",1,1
1461,"brick","trap maken",6,3,"trap",1,1
1474,"brick","trap",6,3,"trap",1,1
1497,"brick","een trap maken ",6,3,"trap",1,1
1508,"brick","trap",6,3,"trap",1,1
1524,"brick","trap mee maken",6,3,"trap",1,1
1667,"brick","trap",6,3,"trap",1,1
1847,"brick","trap",6,3,"trap",1,1
1907,"brick","trap maken",6,3,"trap",1,1
1467,"brick","trap bouwen",6,3,"trap bouwen",1,1
1398,"brick","trappenhuis",6,3,"trappenhuis",1,1
1569,"brick","als trappetje gebruiken",6,3,"trappetje",1,1
1627,"brick","om tribune in huis te maken",6,3,"tribune huis",1,2
1419,"brick","troitoir",6,3,"trottoir",1,1
1296,"brick","tuin",6,3,"tuin",2,1
1626,"brick","tuin",6,3,"tuin",2,1
1552,"brick","tuinaanleg",6,3,"tuinaanleg",2,1
1635,"brick","tuinen",6,3,"tuinen",2,1
1510,"brick","tuinhuis",6,3,"tuinhuis",1,1
1544,"brick","tuinhuis",6,3,"tuinhuis",1,1
1606,"brick","tuinhuis",6,3,"tuinhuis",1,1
1626,"brick","tuinhuis",6,3,"tuinhuis",1,1
1850,"brick","tuinhuisje bouwen met bakstenen",6,3,"tuinhuisje bouwen bakstenen",1,1
1701,"brick","tuinrand",6,3,"tuinrand",2,2
1828,"brick","tussen de deur leggen als je de deur niet dicht wil doen ",6,3,"tussen deur leggen deur niet dicht",2,2
1340,"brick","iets tussen vastzetten",6,3,"tussen vastzetten",2,2
1434,"brick","tussenstuk voor een deur",6,3,"tussenstuk deur",2,2
1462,"brick","iets mee uitbeelden",6,3,"uitbeelden",3,3
1625,"brick","iets uithakken ",6,3,"uithakken",3,3
1680,"brick","uithollen en als bakje gebruiken",6,3,"uithollen bakje",4,3
1468,"brick","uitkijkpunt",6,3,"uitkijkpunt",3,4
1433,"brick","uitschelden",6,3,"uitschelden",3,4
1327,"brick","vaas",6,3,"vaas",4,3
1490,"brick","vandalisme",6,3,"vandalisme",1,2
1552,"brick","vandalisme",6,3,"vandalisme",1,2
1471,"brick","vangen",6,3,"vangen",3,2
1446,"brick","om iets vast te zetten",6,3,"vast zetten",2,2
1412,"brick","Iets vast zetten op de grond tegen waaien",6,3,"vast zetten grond tegen waaien",2,2
1799,"brick","vasthouden van hoeken van een tent",6,3,"vasthouden hoeken tent",2,4
1841,"brick","Vechtwapen",6,3,"vechtwapen",1,2
1354,"brick","veil",6,3,"veil",4,3
1422,"brick","Veilig",6,3,"veilig",0,0
1635,"brick","veilig ",6,3,"veilig",0,0
1355,"brick"," gebruiken voor een vensterbank",6,3,"vensterbank",3,2
1735,"brick","verbrijzelen",6,3,"verbrijzelen",3,2
1563,"brick","verbrokkelen en gebruiken in tafel",6,3,"verbrokkelen tafel",3,2
1524,"brick","verbrokkelen en verwerken in tafel ",6,3,"verbrokkelen verwerken tafel",3,2
1514,"brick","verdediging",6,3,"verdediging",3,2
1652,"brick","verdedigingswapen",6,3,"verdedigingswapen",2,2
1512,"brick","verheten om te koken",6,3,"verhitten koken",3,3
1337,"brick","iets verhogen",6,3,"verhogen",2,2
1457,"brick","Verhogen",6,3,"verhogen",2,2
1293,"brick","verhoging",6,3,"verhoging",2,2
1354,"brick","verhoging",6,3,"verhoging",2,2
1358,"brick","verhoging",6,3,"verhoging",2,2
1388,"brick"," gebruiken als verhoging",6,3,"verhoging",2,2
1434,"brick","verhoging",6,3,"verhoging",2,2
1465,"brick","verhoging voor iets",6,3,"verhoging",2,2
1499,"brick","verhoging",6,3,"verhoging",2,2
1591,"brick","verhoging",6,3,"verhoging",2,2
1618,"brick","als verhoging voor iets",6,3,"verhoging",2,2
1662,"brick","verhoging",6,3,"verhoging",2,2
1677,"brick","voor een verhoging",6,3,"verhoging",2,2
1729,"brick","verhoging",6,3,"verhoging",2,2
1762,"brick","verhoging",6,3,"verhoging",2,2
1847,"brick","verhoging",6,3,"verhoging",2,2
1879,"brick","als verhoging gebruiken",6,3,"verhoging",2,2
1894,"brick","verhoging",6,3,"verhoging",2,2
1907,"brick","verhoging",6,3,"verhoging",2,2
1785,"brick","verhoging om bij dingen te kunnen",6,3,"verhoging dingen",2,2
1497,"brick","als verhoging gebruiken als je ergens niet bij kan ",6,3,"verhoging ergens niet",2,2
1468,"brick","verhoging voor laptop",6,3,"verhoging laptop",3,2
1507,"brick","als verhoging om op te staan",6,3,"verhoging staan",2,2
1881,"brick","verhuizen",6,3,"verhuizen",0,1
1469,"brick","verkopen",6,3,"verkopen",3,2
1471,"brick","verkopen",6,3,"verkopen",3,2
1735,"brick","verkopen",6,3,"verkopen",3,2
1842,"brick","verkopen",6,3,"verkopen",3,2
1590,"brick","verkruimelen",6,3,"verkruimelen",3,2
1680,"brick","verkruimelen en als keizelstenen gebruiken",6,3,"verkruimelen kiezelstenen",3,2
1635,"brick","verliefd",6,3,"verliefd",0,0
1503,"brick"," mee te vermalen",6,3,"vermalen",3,2
1509,"brick","vermalen",6,3,"vermalen",3,2
1668,"brick","gebruiken van het vermalen van kruiden",6,3,"vermalen kruiden",3,2
1337,"brick"," iemand vermoorden",6,3,"vermoorden",2,2
1704,"brick","vermoorden",6,3,"vermoorden",2,2
1717,"brick","iemand vermoorden",6,3,"vermoorden",2,2
1717,"brick","iets vernielen",6,3,"vernielen",2,2
1874,"brick","verpletten",6,3,"verpletten",3,2
1752,"brick","verpulveren",6,3,"verpulveren",3,2
1874,"brick","verpulveren",6,3,"verpulveren",3,2
1278,"brick","verpulveren en alternatieve cocaine",6,3,"verpulveren alternatieve cocaÃ¯ne",4,4
1563,"brick","verpulveren en stof gebruiken als kleurstof",6,3,"verpulveren stof kleurstof",4,3
1863,"brick","verpulveren en dan verf van maken",6,3,"verpulveren verf",4,3
1763,"brick","verrekijker",6,3,"verrekijker",5,5
1368,"brick","om te versieren",6,3,"versieren",3,3
1636,"brick","versieren en het woord een beeldje voor je woonkamer",6,3,"versieren woord beeldje woonkamer",3,3
1293,"brick","versiering",6,3,"versiering",3,3
1335,"brick","versiering",6,3,"versiering",3,3
1424,"brick","versiering",6,3,"versiering",3,3
1458,"brick","versiering",6,3,"versiering",3,3
1484,"brick","VERSIERING",6,3,"versiering",3,3
1662,"brick","versiering",6,3,"versiering",3,3
1718,"brick","versiering",6,3,"versiering",3,3
1723,"brick","als versiering",6,3,"versiering",3,3
1751,"brick","als versiering",6,3,"versiering",3,3
1842,"brick","versiering",6,3,"versiering",3,3
1716,"brick","versiering in industriele setting",6,3,"versiering industriÃ«le setting",3,3
1665,"brick","als versiering in een kamer",6,3,"versiering kamer",3,3
1531,"brick","iets versperren",6,3,"versperren",2,2
1484,"brick","verstevigen",6,3,"verstevigen",2,2
1468,"brick","versteviging",6,3,"versteviging",2,2
1511,"brick","vervanger als stoeptegel",6,3,"vervanger stoeptegel",1,1
1755,"brick","vervelend veel gewerkt aan baksteen in amsterdam",6,3,"vervelend gewerkt baksteen Amsterdam",1,0
1344,"brick","verven ",6,3,"verven",4,3
1722,"brick","verven",6,3,"verven",4,3
1752,"brick","op verven",6,3,"verven",4,3
1497,"brick","verven als versiering ",6,3,"verven versiering",4,3
1308,"brick","om iemand mee te verwoden",6,3,"verwonden",2,2
1537,"brick","iemand verwonden",6,3,"verwonden",2,2
1569,"brick","iemand mee verwonden",6,3,"verwonden",2,2
1845,"brick","iemand mee verwonden",6,3,"verwonden",2,2
1740,"brick","verzamelobject",6,3,"verzamelobject",3,3
1373,"brick","verzwaarder",6,3,"verzwaren",2,2
1457,"brick","Verzwaren",6,3,"verzwaren",2,2
1632,"brick","verzwaren",6,3,"verzwaren",2,2
1730,"brick","iets om iets mee te verzwaren",6,3,"verzwaren",2,2
1777,"brick","verzwaarder",6,3,"verzwaren",2,2
1898,"brick","iets verzwaren",6,3,"verzwaren",2,2
1422,"brick","Vierkant",6,3,"vierkant",0,0
1468,"brick","vijzel",6,3,"vijzel",3,3
1734,"brick","vijzel",6,3,"vijzel",3,3
1873,"brick","villa",6,3,"villa",1,1
1480,"brick","viltje",6,3,"viltje",3,3
1665,"brick","vliegenmepper",6,3,"vliegenmepper",4,4
1788,"brick","vleigtuigje",6,3,"vliegtuigje",4,4
1398,"brick","vliegveld",6,3,"vliegveld",0,1
1281,"brick","vloer",6,3,"vloer",1,1
1326,"brick","vloer",6,3,"vloer",1,1
1398,"brick","vloer",6,3,"vloer",1,1
1441,"brick","een vloer van maken ",6,3,"vloer",1,1
1517,"brick","vloer",6,3,"vloer",1,1
1632,"brick","vloer",6,3,"vloer",1,1
1830,"brick","vloer maken",6,3,"vloer",1,1
1869,"brick","vloer",6,3,"vloer",1,1
1879,"brick","vloer",6,3,"vloer",1,1
1358,"brick","vloer bedekken",6,3,"vloer bedekken",1,1
1620,"brick","een vloeg leggen",6,3,"vloer leggen",1,1
1772,"brick","vloer mee te leggen",6,3,"vloer leggen",1,1
1544,"brick","vloeren",6,3,"vloeren",1,1
1679,"brick","als een voedselstamper",6,3,"voedselstamper",3,3
1799,"brick","voegen",6,3,"voegen",1,1
1309,"brick","voelen",6,3,"voelen",2,1
1892,"brick","voor je voet bij gitaarspelen",6,3,"voet gitaarspelen",2,2
1427,"brick","voetbal",6,3,"voetbal",3,4
1763,"brick","voetbal",6,3,"voetbal",3,4
1627,"brick","om een voetbaldoel mee af te bakenen",6,3,"voetbaldoel af bakenen",2,4
1471,"brick","voetballen",6,3,"voetballen",3,4
1659,"brick","voetballen",6,3,"voetballen",3,4
1875,"brick","voeballen",6,3,"voetballen",3,4
1816,"brick","aan je voeten binden bij oesters duiken zodat je sneller zinkt",6,3,"voeten binden oesters duiken zodat sneller zinkt",3,3
1824,"brick","Aan je voeten binnen voor een spel",6,3,"voeten binnen spel",3,3
1845,"brick","gebruiken om je voeten op te leggen",6,3,"voeten leggen",2,2
1425,"brick","voetenbank",6,3,"voetenbank",2,2
1449,"brick","als voetenbankje ",6,3,"voetenbankje",2,2
1702,"brick","voetenbankje",6,3,"voetenbankje",2,2
1855,"brick","voetenbankje",6,3,"voetenbankje",2,2
1314,"brick","voetensteun",6,3,"voetensteun",2,2
1358,"brick","voetensteun",6,3,"voetensteun",2,2
1339,"brick","voetenveger",6,3,"voetenveger",3,3
1405,"brick","voetsteun",6,3,"voetsteun",2,2
1657,"brick","voetstuk",6,3,"voetstuk",2,2
1398,"brick","vogels",6,3,"vogels",0,0
1375,"brick","een voordeursleutel onder verbergen",6,3,"voordeursleutel onder verbergen",2,3
1341,"brick","om een voorwerp die scheef staat recht te zetten",6,3,"voorwerp scheef staat recht zetten",2,2
1408,"brick","voorwerp om mee te slaan",6,3,"voorwerp slaan",2,2
1408,"brick","voorwerp om iets mee stuk te maken",6,3,"voorwerp stuk",2,2
1689,"brick","voorwerp om je mee te verdedigen",6,3,"voorwerp verdedigen",2,2
1553,"brick","voorwerp zodat papier niet wegwaait",6,3,"voorwerp zodat papier niet wegwaait",2,2
1521,"brick","voorwerpen uit maken",6,3,"voorwerpen",3,2
1459,"brick","Andere voorwerpen breken",6,3,"voorwerpen breken",2,2
