"ID","prompt","response","set","lab","order","rater1","rater2","rater3","rater4","pre_pos","grp20","grp60","grp80","sd_raters","max_min_raters","n_judges"
109581082,"tijolo","Fazer churrasqueira",20,12,9,NA,NA,NA,NA,1,1,31,35,NA,NA,0
109581082,"tijolo","Fazer fogão a lenha",20,12,10,NA,NA,NA,NA,1,20,56,70,NA,NA,0
109581082,"tijolo","Fazer fornalha",20,12,11,NA,NA,NA,NA,1,20,56,70,NA,NA,0
109581082,"tijolo","Fazer arquibancada",20,12,12,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109581082,"tijolo","Fazer banco",20,12,13,NA,NA,NA,NA,1,12,24,26,NA,NA,0
109581082,"tijolo","Fazer prateleira",20,12,14,NA,NA,NA,NA,1,8,17,19,NA,NA,0
109581082,"tijolo","Fazer banqueta",20,12,15,NA,NA,NA,NA,1,1,35,40,NA,NA,0
109581082,"tijolo","Fazer cerca",20,12,16,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109581082,"tijolo","Fazer estátua",20,12,17,NA,NA,NA,NA,1,1,51,62,NA,NA,0
109581082,"tijolo","Fazer outra coisa",20,12,18,NA,NA,NA,NA,1,6,13,14,NA,NA,0
109581082,"tijolo","Comer tijolo",20,12,19,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109580875,"caixa de papelão","Guardar coisas velhas",20,12,1,NA,NA,NA,NA,1,6,12,12,NA,NA,0
109580875,"caixa de papelão","Guardar brinquedos ou coisas",20,12,2,NA,NA,NA,NA,1,4,8,8,NA,NA,0
109580875,"caixa de papelão","Guardar pequenos brincos",20,12,3,1,3,NA,2,1,1,7,7,1,2,2
109580875,"caixa de papelão","Guardar trabalho",20,12,4,NA,NA,NA,NA,1,6,12,17,NA,NA,0
109580875,"caixa de papelão","Guardar filmes e dvd's",20,12,5,1,3,NA,1,1,1,7,7,1.1547005383792515,2,2
109580875,"caixa de papelão","Guardar produtos de limpeza",20,12,6,NA,NA,NA,NA,1,1,34,77,NA,NA,0
109580875,"caixa de papelão","Guardar alimentos",20,12,7,1,3,NA,1,1,1,7,7,1.1547005383792515,2,2
109580875,"caixa de papelão","Guardar materiais de escola",20,12,8,NA,NA,NA,NA,1,1,34,77,NA,NA,0
109580875,"caixa de papelão","Guardar sapatos",20,12,9,NA,NA,NA,NA,1,6,43,52,NA,NA,0
109580875,"caixa de papelão","Escorregar no barranco",20,12,10,NA,NA,NA,NA,1,1,47,57,NA,NA,0
109580875,"caixa de papelão","Usar para jogar lixo",20,12,11,NA,NA,NA,NA,1,1,34,39,NA,NA,0
109580875,"caixa de papelão","Usar para fazer churrasco e jogar no chão",20,12,12,NA,NA,NA,NA,1,1,44,53,NA,NA,0
109580875,"caixa de papelão","Guardar livros",20,12,13,NA,NA,NA,NA,1,1,42,50,NA,NA,0
109580875,"tijolo","Churrasqueira",20,12,1,NA,NA,NA,NA,1,1,31,35,NA,NA,0
109580875,"tijolo","Forno a lenha",20,12,2,NA,NA,NA,NA,1,20,56,70,NA,NA,0
109580875,"tijolo","Usar como giz",20,12,3,NA,NA,NA,NA,1,1,41,49,NA,NA,0
109580875,"tijolo","Laleira",20,12,4,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109580875,"tijolo","Fogueira",20,12,5,NA,NA,NA,NA,1,1,31,35,NA,NA,0
109580875,"tijolo","Comer tijolo",20,12,6,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108650587,"caixa de papelão","Casa para animais",20,12,1,1,4,NA,4,1,1,7,7,1.7320508075688772,3,2
108650587,"caixa de papelão","Báu",20,12,2,NA,NA,NA,NA,1,7,16,18,NA,NA,0
108650587,"caixa de papelão","Casa para a barbie",20,12,3,NA,NA,NA,NA,1,2,5,30,NA,NA,0
108650587,"caixa de papelão","Guardar as coisas",20,12,4,NA,NA,NA,NA,1,6,12,12,NA,NA,0
108650587,"caixa de papelão","Fazer vasos para as plantas",20,12,5,NA,NA,NA,NA,1,10,22,24,NA,NA,0
108650587,"caixa de papelão","Levar compras",20,12,6,NA,NA,NA,NA,1,1,40,47,NA,NA,0
108650587,"caixa de papelão","Fazer um lixinho",20,12,7,NA,NA,NA,NA,1,10,22,24,NA,NA,0
108650587,"caixa de papelão","Escorregar na grama",20,12,8,2,4,4,4,1,1,3,3,1,2,2
108650587,"tijolo","Casas",20,12,1,NA,NA,NA,NA,1,9,21,23,NA,NA,0
108650587,"tijolo","Muros",20,12,2,NA,NA,NA,NA,1,15,32,37,NA,NA,0
108650587,"tijolo","Parede",20,12,3,NA,NA,NA,NA,1,14,28,32,NA,NA,0
108650587,"tijolo","Mesa",20,12,4,NA,NA,NA,NA,1,8,17,19,NA,NA,0
108650587,"tijolo","Fogão a lenha",20,12,5,NA,NA,NA,NA,1,20,56,70,NA,NA,0
108650587,"tijolo","Loja",20,12,6,NA,NA,NA,NA,1,1,45,54,NA,NA,0
108650587,"tijolo","Escolas",20,12,7,NA,NA,NA,NA,1,1,26,29,NA,NA,0
108650587,"tijolo","Cadeira",20,12,8,NA,NA,NA,NA,1,13,25,27,NA,NA,0
108650587,"tijolo","Churrasqueira",20,12,9,NA,NA,NA,NA,1,1,31,35,NA,NA,0
108650587,"tijolo","Bancada",20,12,10,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107977904,"caixa de papelão","Carrinho de papelão",20,12,1,1,3,3,3,1,3,6,6,1,2,2
107977904,"caixa de papelão","Descer o barranco com a caixa de papelão",20,12,2,NA,NA,NA,NA,1,1,47,57,NA,NA,0
107977904,"caixa de papelão","Fazer casinha para brincar com animais",20,12,3,NA,NA,NA,NA,1,1,57,71,NA,NA,0
107977904,"caixa de papelão","Fazer fantasia com caixa de papelão",20,12,4,NA,NA,NA,NA,1,12,24,48,NA,NA,0
107977904,"tijolo","Boliche de tijolos",20,12,1,NA,NA,NA,NA,1,1,7,51,NA,NA,0
107977904,"tijolo","Sofá de tijolos",20,12,2,NA,NA,NA,NA,1,13,25,27,NA,NA,0
107977904,"tijolo","Pratileira de tijolos",20,12,3,NA,NA,NA,NA,1,17,36,42,NA,NA,0
107977904,"tijolo","Churrasqueira de tijolos",20,12,4,NA,NA,NA,NA,1,17,36,42,NA,NA,0
107977904,"tijolo","Casa de tijolos",20,12,5,NA,NA,NA,NA,1,17,36,42,NA,NA,0
107977904,"tijolo","Mesa de tijolos",20,12,6,NA,NA,NA,NA,1,17,36,42,NA,NA,0
107438736,"caixa de papelão","Um forte",20,12,1,4,4,NA,4,1,1,7,7,0,0,2
107438736,"caixa de papelão","Escorrega",20,12,2,NA,NA,NA,NA,1,1,9,9,NA,NA,0
107438736,"caixa de papelão","Uma casinha",20,12,3,NA,NA,NA,NA,1,19,53,65,NA,NA,0
107438736,"tijolo","Casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
107438736,"tijolo","Prédio",20,12,2,NA,NA,NA,NA,1,11,23,25,NA,NA,0
107438736,"tijolo","Hotel",20,12,3,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107438736,"tijolo","Escola",20,12,4,NA,NA,NA,NA,1,1,26,29,NA,NA,0
107438736,"tijolo","Hospital",20,12,5,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107438736,"tijolo","Mercado",20,12,6,NA,NA,NA,NA,1,1,7,28,NA,NA,0
107438736,"tijolo","Biblioteca",20,12,7,NA,NA,NA,NA,1,1,7,68,NA,NA,0
107438736,"tijolo","Sorveteria",20,12,8,NA,NA,NA,NA,1,1,27,31,NA,NA,0
107438736,"tijolo","Churrascaria",20,12,9,NA,NA,NA,NA,1,1,27,31,NA,NA,0
107438736,"tijolo","Quadra",20,12,10,NA,NA,NA,NA,1,1,30,34,NA,NA,0
107438736,"tijolo","Horta",20,12,11,NA,NA,NA,NA,1,1,7,7,NA,NA,0
107438736,"tijolo","Farmácia",20,12,12,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109264609,"caixa de papelão","Carrinho de papelão",20,12,1,1,3,3,3,1,3,6,6,1,2,2
109264609,"caixa de papelão","Carrinho para animais",20,12,2,1,3,NA,3,1,1,7,7,1.1547005383792517,2,2
109264609,"caixa de papelão","Cartaz",20,12,3,1,5,NA,5,1,1,7,7,2.309401076758503,4,2
109264609,"caixa de papelão","Esconderijo",20,12,4,NA,NA,NA,NA,1,1,48,59,NA,NA,0
109264609,"caixa de papelão","Gol",20,12,5,NA,NA,NA,NA,1,1,7,58,NA,NA,0
109264609,"caixa de papelão","Para guardar sapatos",20,12,6,NA,NA,NA,NA,1,6,43,52,NA,NA,0
109264609,"caixa de papelão","Guardar mudanças",20,12,7,NA,NA,NA,NA,1,6,12,17,NA,NA,0
109264609,"caixa de papelão","Caixa de sabonete",20,12,8,NA,NA,NA,NA,1,12,24,48,NA,NA,0
109264609,"caixa de papelão","Caixa para guardar brinquedos",20,12,9,NA,NA,NA,NA,1,4,8,8,NA,NA,0
109264609,"caixa de papelão","Caixa de remédio",20,12,10,1,3,NA,1,1,1,7,7,1.1547005383792515,2,2
109264609,"caixa de papelão","Guarda lápis",20,12,11,NA,NA,NA,NA,1,1,41,49,NA,NA,0
109264609,"tijolo","Casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
109264609,"tijolo","Banquinho",20,12,2,NA,NA,NA,NA,1,1,18,20,NA,NA,0
109264609,"tijolo","Churrasqueira",20,12,3,NA,NA,NA,NA,1,1,31,35,NA,NA,0
109264609,"tijolo","Casinha de bonecas de tijlojo",20,12,4,NA,NA,NA,NA,1,19,53,65,NA,NA,0
109264609,"tijolo","Escrever no tijolo com carvão",20,12,5,NA,NA,NA,NA,1,17,36,42,NA,NA,0
109264609,"tijolo","Parede",20,12,6,NA,NA,NA,NA,1,14,28,32,NA,NA,0
109264609,"tijolo","Muro",20,12,7,NA,NA,NA,NA,1,18,38,45,NA,NA,0
109264609,"tijolo","Vaso de planta",20,12,8,NA,NA,NA,NA,1,1,52,64,NA,NA,0
109264609,"tijolo","Mesa",20,12,9,NA,NA,NA,NA,1,8,17,19,NA,NA,0
109264609,"tijolo","Forma de unicórnio",20,12,10,NA,NA,NA,NA,1,1,35,40,NA,NA,0
109264609,"tijolo","Janela de tijolo",20,12,11,NA,NA,NA,NA,1,18,38,45,NA,NA,0
109264609,"tijolo","Caixa de água",20,12,12,NA,NA,NA,NA,1,12,24,26,NA,NA,0
105048597,"caixa de papelão","Aviãozinho",20,12,1,NA,NA,NA,NA,1,1,18,20,NA,NA,0
105048597,"caixa de papelão","Tv de mentira",20,12,2,NA,NA,NA,NA,1,1,48,59,NA,NA,0
105048597,"caixa de papelão","Capacete",20,12,3,NA,NA,NA,NA,1,1,7,41,NA,NA,0
105048597,"caixa de papelão","Jardim",20,12,4,2,4,NA,2,1,1,7,7,1.1547005383792517,2,2
105048597,"caixa de papelão","Guarda roupa",20,12,5,NA,NA,NA,NA,1,1,49,60,NA,NA,0
105048597,"caixa de papelão","Guarda brinquedo",20,12,6,NA,NA,NA,NA,1,1,49,60,NA,NA,0
105048597,"caixa de papelão","Celular de mentira",20,12,7,NA,NA,NA,NA,1,1,48,59,NA,NA,0
105048597,"caixa de papelão","Capinha para celular",20,12,8,1,3,3,2,1,1,1,1,0.9574271077563381,2,2
105048597,"caixa de papelão","Apoiador",20,12,9,NA,NA,NA,NA,1,1,9,9,NA,NA,0
105048597,"caixa de papelão","Carrinho",20,12,10,1,3,3,3,1,3,6,6,1,2,2
105048597,"caixa de papelão","Pensonagens",20,12,11,2,3,NA,3,1,1,7,7,0.5773502691896263,1,2
105048597,"caixa de papelão","Cartaz",20,12,12,1,5,NA,5,1,1,7,7,2.309401076758503,4,2
105048597,"caixa de papelão","Amarelinha",20,12,13,3,4,NA,4,1,1,7,7,0.5773502691896247,1,2
105048597,"caixa de papelão","Tatame",20,12,14,NA,NA,NA,NA,1,1,35,40,NA,NA,0
105048597,"caixa de papelão","Livraria",20,12,15,NA,NA,NA,NA,1,1,27,31,NA,NA,0
105048597,"caixa de papelão","Cadeira",20,12,16,NA,NA,NA,NA,1,13,25,27,NA,NA,0
105048597,"caixa de papelão","Desenho",20,12,17,NA,NA,NA,NA,1,1,46,56,NA,NA,0
105048597,"tijolo","Vaso",20,12,1,NA,NA,NA,NA,1,1,52,64,NA,NA,0
105048597,"tijolo","Pre´dio",20,12,2,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105048597,"tijolo","Laleira",20,12,3,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105048597,"tijolo","Churrasqueira",20,12,4,NA,NA,NA,NA,1,1,31,35,NA,NA,0
105048597,"tijolo","Cadeira",20,12,5,NA,NA,NA,NA,1,13,25,27,NA,NA,0
105048597,"tijolo","Casinha",20,12,6,NA,NA,NA,NA,1,19,53,65,NA,NA,0
105048597,"tijolo","Casinha de cachorro",20,12,7,NA,NA,NA,NA,1,5,10,66,NA,NA,0
105048597,"tijolo","Carteira",20,12,8,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105048597,"tijolo","Escola",20,12,9,NA,NA,NA,NA,1,1,26,29,NA,NA,0
105048597,"tijolo","Lojas",20,12,10,NA,NA,NA,NA,1,1,45,54,NA,NA,0
105048597,"tijolo","Shopping",20,12,11,NA,NA,NA,NA,1,1,45,54,NA,NA,0
105048597,"tijolo","Cadeira",20,12,12,NA,NA,NA,NA,1,13,25,27,NA,NA,0
105048597,"tijolo","Casa para gatos",20,12,13,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105048597,"tijolo","Giz",20,12,14,NA,NA,NA,NA,1,1,41,49,NA,NA,0
105048597,"tijolo","Muro",20,12,15,NA,NA,NA,NA,1,18,38,45,NA,NA,0
105048597,"tijolo","Arma",20,12,16,NA,NA,NA,NA,1,1,54,67,NA,NA,0
105048597,"tijolo","Escultura",20,12,17,NA,NA,NA,NA,1,1,7,68,NA,NA,0
105048597,"tijolo","Apoio",20,12,18,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105048597,"tijolo","Quadro",20,12,19,NA,NA,NA,NA,1,1,46,56,NA,NA,0
105048597,"tijolo","Escada",20,12,20,NA,NA,NA,NA,1,1,29,33,NA,NA,0
105048597,"tijolo","Piso",20,12,21,NA,NA,NA,NA,1,14,28,32,NA,NA,0
105048597,"tijolo","Porta",20,12,22,NA,NA,NA,NA,1,1,50,61,NA,NA,0
105048597,"tijolo","Pia",20,12,23,NA,NA,NA,NA,1,1,39,46,NA,NA,0
105048597,"tijolo","Estante",20,12,24,NA,NA,NA,NA,1,8,17,19,NA,NA,0
105048597,"tijolo","Cadeirinha",20,12,25,NA,NA,NA,NA,1,3,6,6,NA,NA,0
105273885,"caixa de papelão","Casinha da barbie",20,12,1,NA,NA,NA,NA,1,19,53,65,NA,NA,0
105273885,"caixa de papelão","Casinha de cachorro",20,12,2,NA,NA,NA,NA,1,5,10,66,NA,NA,0
105273885,"caixa de papelão","Pode ser usada em mudanças",20,12,3,NA,NA,NA,NA,1,1,7,13,NA,NA,0
105273885,"caixa de papelão","Fazer brinquedos infantis",20,12,4,NA,NA,NA,NA,1,4,8,8,NA,NA,0
105273885,"caixa de papelão","Escorregar no barranco",20,12,5,NA,NA,NA,NA,1,1,47,57,NA,NA,0
105273885,"caixa de papelão","Colocar coisas como roupa",20,12,6,NA,NA,NA,NA,1,6,13,14,NA,NA,0
105273885,"caixa de papelão","Guardar sapatos",20,12,7,NA,NA,NA,NA,1,6,43,52,NA,NA,0
105273885,"caixa de papelão","Carregar alimentos",20,12,8,NA,NA,NA,NA,1,1,7,36,NA,NA,0
105273885,"caixa de papelão","Reciclar",20,12,9,NA,NA,NA,NA,1,1,11,11,NA,NA,0
105273885,"caixa de papelão","Fazer carrinho (eu já fiz)",20,12,10,NA,NA,NA,NA,1,10,22,24,NA,NA,0
105273885,"tijolo","Construir um forte para brincar de guerrinha",20,12,1,NA,NA,NA,NA,1,1,35,40,NA,NA,0
105273885,"tijolo","Usar como giz para rabiscar o chão",20,12,2,NA,NA,NA,NA,1,1,44,53,NA,NA,0
105273885,"tijolo","Churrasqueira",20,12,3,NA,NA,NA,NA,1,1,31,35,NA,NA,0
105273885,"tijolo","Construir casas",20,12,4,NA,NA,NA,NA,1,9,21,23,NA,NA,0
105273885,"tijolo","Na maioria das vezes a grávida come",20,12,5,NA,NA,NA,NA,1,1,14,15,NA,NA,0
105845124,"caixa de papelão","Xbox 360",20,12,1,3,3,NA,2,1,1,7,7,0.5773502691896263,1,2
105845124,"caixa de papelão","Lixo",20,12,2,NA,NA,NA,NA,1,1,34,39,NA,NA,0
105845124,"caixa de papelão","Pra vender",20,12,3,1,5,NA,4,1,1,7,7,2.0816659994661326,4,2
105845124,"caixa de papelão","Carregar muito",20,12,4,NA,NA,NA,NA,1,1,7,36,NA,NA,0
105845124,"caixa de papelão","Carreagar CPU",20,12,5,1,3,NA,1,1,1,7,7,1.1547005383792515,2,2
105845124,"caixa de papelão","Carregar máquina de lavar",20,12,6,1,3,NA,1,1,1,7,7,1.1547005383792515,2,2
105845124,"caixa de papelão","Se esconder dentro",20,12,7,NA,NA,NA,NA,1,1,7,43,NA,NA,0
105845124,"caixa de papelão","Fazer fogo",20,12,8,NA,NA,NA,NA,1,1,54,67,NA,NA,0
105845124,"caixa de papelão","Carregar anel",20,12,9,1,3,NA,1,1,1,7,7,1.1547005383792515,2,2
105845124,"caixa de papelão","Para empacotar coisas",20,12,10,NA,NA,NA,NA,1,1,15,16,NA,NA,0
105845124,"caixa de papelão","Carregar celular",20,12,11,NA,NA,NA,NA,1,1,7,36,NA,NA,0
105845124,"caixa de papelão","Carregar partes de armário",20,12,12,NA,NA,NA,NA,1,1,7,36,NA,NA,0
105845124,"caixa de papelão","Colocar no reciclável",20,12,13,NA,NA,NA,NA,1,1,40,47,NA,NA,0
105845124,"caixa de papelão","Cesta básica",20,12,14,1,3,NA,1,1,1,7,7,1.1547005383792515,2,2
105845124,"tijolo","Fazer um prédio",20,12,1,NA,NA,NA,NA,1,10,22,24,NA,NA,0
105845124,"tijolo","Fazer uma casa",20,12,2,NA,NA,NA,NA,1,2,5,5,NA,NA,0
105845124,"tijolo","Fazer uma parede",20,12,3,NA,NA,NA,NA,1,10,22,24,NA,NA,0
105845124,"tijolo","Comer",20,12,4,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105845124,"tijolo","Fazer mini churrasqueira",20,12,5,NA,NA,NA,NA,1,1,31,35,NA,NA,0
105845124,"tijolo","Forno de pizza",20,12,6,NA,NA,NA,NA,1,1,7,76,NA,NA,0
105845124,"tijolo","Fazer motel",20,12,7,NA,NA,NA,NA,1,10,22,24,NA,NA,0
105845124,"tijolo","Fazer hotel",20,12,8,NA,NA,NA,NA,1,1,7,7,NA,NA,0
105845124,"tijolo","Fazer foça",20,12,9,NA,NA,NA,NA,1,7,16,18,NA,NA,0
106299254,"caixa de papelão","Dá pra fazer um carro de caixa",20,12,1,NA,NA,NA,NA,1,16,33,38,NA,NA,0
106299254,"caixa de papelão","Para se esconder",20,12,2,NA,NA,NA,NA,1,1,48,59,NA,NA,0
106299254,"caixa de papelão","Descer o barranco",20,12,3,NA,NA,NA,NA,1,1,47,57,NA,NA,0
106299254,"caixa de papelão","Guardar coisas",20,12,4,NA,NA,NA,NA,1,6,12,12,NA,NA,0
106299254,"caixa de papelão","Pra fazer papel",20,12,5,1,5,NA,5,1,1,7,7,2.309401076758503,4,2
106299254,"caixa de papelão","Para fazer casa pequena",20,12,6,NA,NA,NA,NA,1,1,7,51,NA,NA,0
106299254,"caixa de papelão","Caminhão sem fio",20,12,7,1,3,NA,3,1,1,7,7,1.1547005383792517,2,2
106299254,"caixa de papelão","Dá para fazer uma rampa de skate",20,12,8,NA,NA,NA,NA,1,1,29,33,NA,NA,0
106299254,"caixa de papelão","A hélice de ventilador",20,12,9,2,5,NA,4,1,1,7,7,1.5275252316519463,3,2
106299254,"caixa de papelão","Um círculo",20,12,10,NA,NA,NA,NA,1,1,7,78,NA,NA,0
106299254,"caixa de papelão","Um triângulo",20,12,11,NA,NA,NA,NA,1,1,7,78,NA,NA,0
106299254,"caixa de papelão","Desenhar nela",20,12,12,NA,NA,NA,NA,1,1,15,16,NA,NA,0
106299254,"caixa de papelão","Fazer uma arminha de brinquedo",20,12,13,NA,NA,NA,NA,1,7,16,18,NA,NA,0
106299254,"tijolo","Uma casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
106299254,"tijolo","Uma arma",20,12,2,NA,NA,NA,NA,1,1,54,67,NA,NA,0
106299254,"tijolo","Uma pedra",20,12,3,NA,NA,NA,NA,1,1,7,7,NA,NA,0
106299254,"tijolo","Um muro",20,12,4,NA,NA,NA,NA,1,18,38,45,NA,NA,0
106299254,"tijolo","Para matar uma pessoa",20,12,5,NA,NA,NA,NA,1,1,7,7,NA,NA,0
106299254,"tijolo","Para quebrar um vidro",20,12,6,NA,NA,NA,NA,1,1,7,79,NA,NA,0
106299254,"tijolo","Para fazer terrorismo",20,12,7,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108650084,"caixa de papelão","Fazer casinha da barbie",20,12,1,NA,NA,NA,NA,1,10,22,24,NA,NA,0
108650084,"caixa de papelão","Fazer uma placa de avisos",20,12,2,1,5,NA,5,1,1,7,7,2.309401076758503,4,2
108650084,"caixa de papelão","Fazer um carrinho de papelão",20,12,3,1,3,3,3,1,3,6,6,1,2,2
108650084,"caixa de papelão","Fazer um porta celular",20,12,4,1,4,2,4,1,1,1,1,1.5,3,2
108650084,"caixa de papelão","Fazer prateleira",20,12,5,NA,NA,NA,NA,1,8,17,19,NA,NA,0
108650084,"caixa de papelão","Brincar de caderno",20,12,6,NA,NA,NA,NA,1,1,57,71,NA,NA,0
108650084,"caixa de papelão","Porta retrato",20,12,7,NA,NA,NA,NA,1,1,46,56,NA,NA,0
108650084,"caixa de papelão","Fazer uma trollagem",20,12,8,NA,NA,NA,NA,1,7,16,18,NA,NA,0
108650084,"caixa de papelão","Presente dentro dela",20,12,9,NA,NA,NA,NA,1,1,7,43,NA,NA,0
108650084,"caixa de papelão","Fazer de conta que é televisão",20,12,10,NA,NA,NA,NA,1,1,19,21,NA,NA,0
108650084,"caixa de papelão","Fazer de conta que é mesa",20,12,11,NA,NA,NA,NA,1,8,17,19,NA,NA,0
108650084,"caixa de papelão","Cadeira",20,12,12,NA,NA,NA,NA,1,13,25,27,NA,NA,0
108650084,"tijolo","Construir coisas em jogos",20,12,1,NA,NA,NA,NA,1,6,13,14,NA,NA,0
108650084,"tijolo","Fazer levantamento de peso",20,12,2,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108650084,"tijolo","Fazer de banco",20,12,3,NA,NA,NA,NA,1,12,24,26,NA,NA,0
108650084,"tijolo","Quebrar um pedaço e escreve",20,12,4,NA,NA,NA,NA,1,1,7,79,NA,NA,0
108650084,"tijolo","Pegar um pedaço quebrado e desenhar no chão",20,12,5,NA,NA,NA,NA,1,1,15,16,NA,NA,0
108650084,"tijolo","Fazer de janela",20,12,6,NA,NA,NA,NA,1,18,38,45,NA,NA,0
108650084,"tijolo","Prateleira de vasos de flores",20,12,7,NA,NA,NA,NA,1,1,52,64,NA,NA,0
112784662,"caixa de papelão","Osso",20,12,1,1,2,NA,2,1,1,7,7,0.5773502691896255,1,2
112784662,"caixa de papelão","Armarinho",20,12,5,NA,NA,NA,NA,1,1,35,40,NA,NA,0
112784662,"caixa de papelão","Guardar coisa",20,12,6,NA,NA,NA,NA,1,6,12,12,NA,NA,0
112784662,"caixa de papelão","Carregar celular",20,12,7,NA,NA,NA,NA,1,1,7,36,NA,NA,0
112784662,"caixa de papelão","Carregar",20,12,8,NA,NA,NA,NA,1,1,7,36,NA,NA,0
112784662,"caixa de papelão","Carregar notebook",20,12,9,NA,NA,NA,NA,1,1,7,36,NA,NA,0
112784662,"caixa de papelão","Carregar CPU de PC",20,12,10,1,2,NA,1,1,1,7,7,0.5773502691896258,1,2
112784662,"caixa de papelão","Carregar compras",20,12,11,NA,NA,NA,NA,1,1,40,47,NA,NA,0
112784662,"caixa de papelão","Carregar papel",20,12,12,1,2,NA,1,1,1,7,7,0.5773502691896258,1,2
112784662,"caixa de papelão","Carregar lixo",20,12,13,NA,NA,NA,NA,1,1,7,36,NA,NA,0
112784662,"caixa de papelão","Guardar cuecas",20,12,21,NA,NA,NA,NA,1,6,43,52,NA,NA,0
112784662,"caixa de papelão","Guardar calças",20,12,22,NA,NA,NA,NA,1,6,43,52,NA,NA,0
112784662,"caixa de papelão","Guardar bermudas",20,12,23,NA,NA,NA,NA,1,6,43,52,NA,NA,0
112784662,"tijolo","Fazer",20,12,1,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer",20,12,2,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer",20,12,3,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer um carro",20,12,4,NA,NA,NA,NA,1,16,33,38,NA,NA,0
112784662,"tijolo","Fazer",20,12,5,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer uma escola",20,12,6,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer uma",20,12,7,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer uma fornalha",20,12,8,NA,NA,NA,NA,1,20,56,70,NA,NA,0
112784662,"tijolo","Fazer uma churrasqueira",20,12,9,NA,NA,NA,NA,1,1,31,35,NA,NA,0
112784662,"tijolo","Fazer uma piscina",20,12,10,NA,NA,NA,NA,1,1,30,34,NA,NA,0
112784662,"tijolo","Fazer um hotel",20,12,11,NA,NA,NA,NA,1,1,7,7,NA,NA,0
112784662,"tijolo","Fazer",20,12,12,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer uma fortaleza",20,12,13,NA,NA,NA,NA,1,1,7,7,NA,NA,0
112784662,"tijolo","Fazer",20,12,14,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer uma praça",20,12,15,NA,NA,NA,NA,1,1,7,7,NA,NA,0
112784662,"tijolo","Fazer um parque",20,12,16,NA,NA,NA,NA,1,1,7,7,NA,NA,0
112784662,"tijolo","Fazer",20,12,17,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer",20,12,18,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer",20,12,19,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer",20,12,20,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer",20,12,21,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer",20,12,22,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer",20,12,23,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer uma lousa",20,12,24,NA,NA,NA,NA,1,10,22,24,NA,NA,0
112784662,"tijolo","Fazer uma cama",20,12,25,NA,NA,NA,NA,1,10,22,24,NA,NA,0
108364990,"caixa de papelão","Escorregador de grama",20,12,1,2,4,4,4,1,1,3,3,1,2,2
108364990,"caixa de papelão","Cabana",20,12,2,NA,NA,NA,NA,1,19,53,65,NA,NA,0
108364990,"caixa de papelão","Colchão",20,12,3,NA,NA,NA,NA,1,1,20,22,NA,NA,0
108364990,"caixa de papelão","Escrever tabuada",20,12,4,NA,NA,NA,NA,1,1,42,50,NA,NA,0
108364990,"caixa de papelão","Tabela",20,12,5,1,5,NA,4,1,1,7,7,2.0816659994661326,4,2
108364990,"caixa de papelão","Guarda chuva",20,12,6,NA,NA,NA,NA,1,1,49,60,NA,NA,0
