ID,prompt,response,order,rating,openness,visual_arts,music,dance,architecture,writing,humor,inventions,Scientific discovery,theater_film,culinary_arts,CAQTotal
140,علب الصفيح,يوضع بها الأشياء التي لا يوجد لها مكان,3,1,37,0,0,0,0,0,3,0,0,6,1,10
140,علب الصفيح,النحت عليها,4,2,37,0,0,0,0,0,3,0,0,6,1,10
140,علب الصفيح,وضع الأكل والمياة للحيوانات التي توجد في الشوارع,5,1,37,0,0,0,0,0,3,0,0,6,1,10
140,علب الصفيح,وضع المواد الضارة بها,6,3,37,0,0,0,0,0,3,0,0,6,1,10
141,علب الصفيح,حصالة,1,1,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,صنع منضدة,2,2,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,إستخدامها في بعض الألعاب لتصدر الأصوات,3,1,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,ألة موسيقي,4,3,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,تجميع الألعاب الصغيرة,5,1,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,تخزين الأشياء القديمة,6,1,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,وضع الأطعمة الباقية,7,1,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,إستخدامها لوض الأكل والشرب لبعض الحيوانات,8,1,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,الزينة,9,1,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,مصدر للصوت العالي,10,4,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,في التجارب العلمية التي تتطلب جسم موصل للكهرباء,11,5,40,3,54,0,0,0,0,0,0,0,1,58
141,علب الصفيح,مقلمة أقلام أو أدوات الرسم أو التجميل,12,1,40,3,54,0,0,0,0,0,0,0,1,58
143,علب الصفيح,عمل بار حديد للعب به,1,3,41,0,0,0,0,0,1,1,0,0,0,2
143,علب الصفيح,مقلمة أقلام,2,1,41,0,0,0,0,0,1,1,0,0,0,2
143,علب الصفيح,إناء للزراعة,3,1,41,0,0,0,0,0,1,1,0,0,0,2
143,علب الصفيح,صندوق للقمامة,4,1,41,0,0,0,0,0,1,1,0,0,0,2
143,علب الصفيح,أشكال هندسية,5,5,41,0,0,0,0,0,1,1,0,0,0,2
143,علب الصفيح,تستخدم في ري الزرع,6,1,41,0,0,0,0,0,1,1,0,0,0,2
143,علب الصفيح,حصالة,7,1,41,0,0,0,0,0,1,1,0,0,0,2
144,علب الصفيح,إستخدامها في صناعات الروبوت,1,3,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,إبتكار الأجهزة الحديثة,2,2,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,مصدر دخل لبعض الناس,3,2,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,إستخدامها في صناعة السيارات,4,1,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,تعبئة المواد الغذائية,5,1,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,الزينة,6,1,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,صناعة المحركات,7,1,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,صناعة الطائرات,8,1,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,إستخدامها في مجال الفنون,9,1,34,6,0,0,0,1,1,0,0,0,1,9
144,علب الصفيح,تحويلها لأدوات منزلية حديثة,10,1,34,6,0,0,0,1,1,0,0,0,1,9
145,علب الصفيح,حصالة,1,1,33,3,0,0,0,0,1,0,7,0,1,12
145,علب الصفيح,وضع الورق بها,2,1,33,3,0,0,0,0,1,0,7,0,1,12
145,علب الصفيح,مقلمة أقلام,3,1,33,3,0,0,0,0,1,0,7,0,1,12
145,علب الصفيح,حافظة إكسسوارات وأدوات تجميل,4,1,33,3,0,0,0,0,1,0,7,0,1,12
145,علب الصفيح,الزينة,5,1,33,3,0,0,0,0,1,0,7,0,1,12
146,علب الصفيح,تعبئة المواد الغذائية,1,1,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,تستخدم في أغراض المطبخ,2,1,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,حفظ الأشياء الصغيرة,3,1,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,تستخدم في محلات بيع مستلزمات خياطة الملابس,4,1,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,عمل مجسمات,5,1,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,يستخدمها الأطفال في اللعب,6,1,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,سلة قمامة,7,1,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,مقاعد للمارة,8,2,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,الزينة,9,1,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,الرسم عليها,10,2,40,0,0,0,0,0,0,0,0,0,1,1
146,علب الصفيح,أسطح للحماية من الشمس,11,2,40,0,0,0,0,0,0,0,0,0,1,1
147,علب الصفيح,منظم للأقلام والأدوات الدراسية,1,1,42,0,1,0,0,0,1,1,0,0,1,4
147,علب الصفيح,ديكور,2,2,42,0,1,0,0,0,1,1,0,0,1,4
147,علب الصفيح,إستخدامها في أدوات المطبخ,3,1,42,0,1,0,0,0,1,1,0,0,1,4
147,علب الصفيح,تجميع مكعبات الأطفال فيها,4,1,42,0,1,0,0,0,1,1,0,0,1,4
147,علب الصفيح,الزينة,5,1,42,0,1,0,0,0,1,1,0,0,1,4
147,علب الصفيح,حافظة إكسسوارات,6,1,42,0,1,0,0,0,1,1,0,0,1,4
147,علب الصفيح,حافظة للأشياء الصغيرة,7,1,42,0,1,0,0,0,1,1,0,0,1,4
148,علب الصفيح,وضع فيها الخيط والإبر,1,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,مقلمة أقلام,2,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,وضع بها الأوراق المهمة,3,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,وضع بها الإكسسوارات,4,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,وضع بها مستحضرات التجميل,5,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,حفظ المخبوزات,6,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,حصالة,7,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,إناء للزراعة,8,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,يوضع فيها الدبابيس,9,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,يوضع فيها منتجات العناية بالبشرة,10,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,يوضع فيها أدوات النظافة الشخصية,11,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,سلة مهملات,12,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,إستخدامها كإناء يوضع فيه المياة  للتنظيف,13,1,20,0,0,0,0,0,0,0,0,0,0,0
148,علب الصفيح,وضع فيها القمامة,14,1,20,0,0,0,0,0,0,0,0,0,0,0
149,علب الصفيح,إعادة تدوير,1,1,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,إستخدامها في أغراض المطبخ,2,1,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,إناء للزراعة,3,1,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,مقلمة للأقلام,4,1,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,زهرية توضع داخل الفصل,5,1,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,زراعة بذور تستخدم  للتجربة في المعمل,6,2,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,تخزين الماء,7,1,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,تدخل في صناعة المصابيح,8,1,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,تخزين الطعام,9,1,40,0,3,0,0,3,0,0,10,5,1,22
149,علب الصفيح,أشكال يدوية,10,1,40,0,3,0,0,3,0,0,10,5,1,22
151,علب الصفيح,إناء للزراعة,1,1,41,0,0,0,0,1,1,0,0,0,1,3
151,علب الصفيح,الزينة,2,1,41,0,0,0,0,1,1,0,0,0,1,3
151,علب الصفيح,حصالة,3,1,41,0,0,0,0,1,1,0,0,0,1,3
151,علب الصفيح,إعادة تدوير,4,2,41,0,0,0,0,1,1,0,0,0,1,3
151,علب الصفيح,وضع الأسمنت بها وعمل الأوزان,5,1,41,0,0,0,0,1,1,0,0,0,1,3
151,علب الصفيح,صندوق قمامة,6,1,41,0,0,0,0,1,1,0,0,0,1,3
151,علب الصفيح,وضع بعض الأغراض الشخصية,7,2,41,0,0,0,0,1,1,0,0,0,1,3
151,علب الصفيح,إستخدامها في سقف الأسطح,8,1,41,0,0,0,0,1,1,0,0,0,1,3
151,علب الصفيح,كرسي أو أثاث,9,1,41,0,0,0,0,1,1,0,0,0,1,3
152,علب الصفيح,إعادة تدوير,1,1,40,0,0,0,0,1,1,0,0,0,0,2
152,علب الصفيح,منظم أقلام,2,2,40,0,0,0,0,1,1,0,0,0,0,2
152,علب الصفيح,الزينة,3,3,40,0,0,0,0,1,1,0,0,0,0,2
152,علب الصفيح,عمل مكعبات للأطفال,4,1,40,0,0,0,0,1,1,0,0,0,0,2
152,علب الصفيح,ديكور المنزل,5,1,40,0,0,0,0,1,1,0,0,0,0,2
153,علب الصفيح,وضع بها منتجات,1,1,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,حصالة,2,1,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,وضع بها الأدوات الشخصية,3,1,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,تستخدم في شرب المشروبات,4,1,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,حمل الأشياء,5,1,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,أشكال متعددة,6,1,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,عمل مكعبات,7,1,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,أشكال هندسية,8,4,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,الزينة,9,1,40,32,13,0,0,1,0,3,3,3,1,56
153,علب الصفيح,تخزين الأشياء بها,10,1,40,32,13,0,0,1,0,3,3,3,1,56
154,علب الصفيح,إعادة تدوير,1,1,36,0,0,0,0,0,0,0,0,0,0,0
154,علب الصفيح,حفظ المواد الغذائية,2,1,36,0,0,0,0,0,0,0,0,0,0,0
154,علب الصفيح,تخزين الطعام,3,1,36,0,0,0,0,0,0,0,0,0,0,0
154,علب الصفيح,في إستخدام البترول,4,3,36,0,0,0,0,0,0,0,0,0,0,0
154,علب الصفيح,سلة مخلفات,5,1,36,0,0,0,0,0,0,0,0,0,0,0
155,علب الصفيح,حصالة,1,1,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,مقلمة أقلام,2,1,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,إستخدامها في الزراعة,3,1,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,كمعيار أثناء امعاملات البيع والشراء,4,4,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,وضع الطعام فيها للقطط,5,1,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,مظلة للمصباح,6,3,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,في بعض أعمال الصيانة,7,2,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,وض الأشياء في شكل منظم,8,1,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,عمل ألعاب للأطفال,9,1,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,وضع السمنة لها,10,1,42,0,1,2,0,3,17,1,1,1,4,30
155,علب الصفيح,الزينة,11,1,42,0,1,2,0,3,17,1,1,1,4,30
156,علب الصفيح,صناعة المخلل في علبة الصفيح,1,1,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,إعادة تدوير,2,1,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,حصالة,3,1,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,بيوت للطيور,4,3,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,تخزين الطعام,5,1,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,تخزين الفواكة,6,1,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,صناعة الصابون السائل بها,7,2,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,سلة قمامة,8,1,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,أداة لرش الماء,9,1,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,الزينة,10,1,40,0,0,0,0,0,10,0,7,0,0,17
156,علب الصفيح,إناء للزراعة,11,1,40,0,0,0,0,0,10,0,7,0,0,17
157,علب الصفيح,ديكور ( صناعة أباجورة ),1,2,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,حامل أقلام,2,1,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,سلة قمامة,3,1,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,تخزين المواد الغذائية في المنزل,4,1,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,صناعة الدبابيس,5,3,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,عمل ألواح معدنية,6,2,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,صناعة بعض أثاث المنزل,7,2,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,صناعة أنبوبة الأقلام,8,1,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,صناعة بعض الإكسسوارات,9,1,35,7,0,0,0,5,6,0,8,0,1,27
157,علب الصفيح,إستخدامها في بعض التجارب المعملية,10,2,35,7,0,0,0,5,6,0,8,0,1,27
158,علب الصفيح,حفظ الأقلام علي المكتب,1,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,الزينة,2,3,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,إعادة تدوير,3,3,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,سلة قمامة,4,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع العديد من الأشياء بداخلها كالملابس,5,3,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع قطع من الحلوي بداخلها,6,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,إستخدامها في أغراض المطبخ,7,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع الزيت والشامبو بها,8,3,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع بداخلها العديد من الخضراوات,9,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع  الفاكهة بها,10,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,ديكور,11,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع الدبابيس بها,12,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع الإكسسوارات بها,13,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع ريموت التلفاز بها,14,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,وضع بها أشياء مختلفة,15,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,كتابة جمل تحفيزية عليها,16,4,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,الزينة,17,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,علب الصفيح,مزهرية,18,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,علب الصفيح,ألعاب الأطفال,1,4,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,تحويلها  إلي علب بيبسي,2,1,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,تحويلها إلي تماثيل من المعدن,3,5,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,إكسسوارات,4,4,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,أطباق للطعام,5,3,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,الزينة,6,2,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,زجاجات للشرب,7,1,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,إناء للزلراعة,8,1,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,عمل كرسي,9,3,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,إستخدامها في أدوات الكهرباء,10,4,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,تدويرها لتستخدم في الأدوات الموجودة في الجامعات,11,3,40,0,1,0,0,1,1,0,1,0,1,5
160,علب الصفيح,عمل أسقف المنازل,12,3,40,0,1,0,0,1,1,0,1,0,1,5
161,علب الصفيح,زجاجة لحفظ الأزهار,1,1,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,حفظ الأدوات المنزلية,2,2,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,الزينة,3,2,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,ألعاب الأطفال,4,3,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,إعادة تدوير,5,1,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,كمصباح عن طريق وضع الإنارة داخله,6,3,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,واقي للهاتف,7,5,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,صنع أنشطة مدرسية لتعليم الطلاب,8,4,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,صنع إكسسوارات,9,4,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,حامل للأشياء,10,3,26,2,1,0,0,0,6,1,0,3,1,14
161,علب الصفيح,حفظ الطعام,11,1,26,2,1,0,0,0,6,1,0,3,1,14
162,علب الصفيح,مقلمة,1,2,37,0,1,0,0,0,0,1,0,0,0,2
162,علب الصفيح,تخزين الأشياء,2,3,37,0,1,0,0,0,0,1,0,0,0,2
162,علب الصفيح,بيت للطيور,3,1,37,0,1,0,0,0,0,1,0,0,0,2
162,علب الصفيح,إناء تشرب منه الطيور,4,4,37,0,1,0,0,0,0,1,0,0,0,2
163,علب الصفيح,إستخدامها في الألوان للتعبير عن ألوان الطيف,1,1,37,8,1,0,0,0,1,1,1,8,1,21
163,علب الصفيح,إناء للزراعة,2,2,37,8,1,0,0,0,1,1,1,8,1,21
163,علب الصفيح,مقلمة أقلام,3,2,37,8,1,0,0,0,1,1,1,8,1,21
163,علب الصفيح,حصالة,4,1,37,8,1,0,0,0,1,1,1,8,1,21
163,علب الصفيح,الزينة,5,2,37,8,1,0,0,0,1,1,1,8,1,21
163,علب الصفيح,مصدر للصوت,6,5,37,8,1,0,0,0,1,1,1,8,1,21
164,علب الصفيح,سلة قمامة,1,1,45,2,1,2,0,0,4,1,1,1,1,13
164,علب الصفيح,ديكور,2,3,45,2,1,2,0,0,4,1,1,1,1,13
164,علب الصفيح,فازة للورد,3,1,45,2,1,2,0,0,4,1,1,1,1,13
164,علب الصفيح,مقلمة أقلام,4,2,45,2,1,2,0,0,4,1,1,1,1,13
164,علب الصفيح,كرسي,5,2,45,2,1,2,0,0,4,1,1,1,1,13
164,علب الصفيح,التخزين,6,1,45,2,1,2,0,0,4,1,1,1,1,13
164,علب الصفيح,منزل صغير للكلب,7,4,45,2,1,2,0,0,4,1,1,1,1,13
165,علب الصفيح,إناء للزراعة,1,3,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,حامل أقلام,2,2,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,حصالة,3,1,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,مزهرية للورود,4,2,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,إعادة تدوير,5,1,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,ديكور,6,4,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,طاولة أو كرسي,7,2,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,صندوق لجمع الصور,8,1,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,صندوق لجمع المعدات,9,1,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,صندوق لحفظ الخيط والإبر,10,2,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,صندوق لحفظ الإكسسوارات,11,1,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,الزينة,12,3,36,0,1,0,0,1,1,3,0,1,1,8
165,علب الصفيح,أداة حادة,13,4,36,0,1,0,0,1,1,3,0,1,1,8
166,علب الصفيح,إعادة تدوير,1,2,34,0,1,0,0,0,1,1,0,0,1,4
166,علب الصفيح,إناء للزراعة,2,3,34,0,1,0,0,0,1,1,0,0,1,4
166,علب الصفيح,تخزين الأشياء,3,2,34,0,1,0,0,0,1,1,0,0,1,4
166,علب الصفيح,تزينها جيداً ووضع المناديل بها,4,4,34,0,1,0,0,0,1,1,0,0,1,4
167,علب الصفيح,سلة قمامة,1,1,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,صندوق للإحتفاظ بالأشياء غير المهمة,2,2,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,كرسي,3,2,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,برواز حائط,4,3,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,تربيزة,5,2,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,مقابض للباب أو الشباك,6,3,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,باب,7,1,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,شباك,8,1,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,أواني للطهي,9,3,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,إناء للزراعة,10,1,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,لوحة إعلانات,11,5,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,مسامير,12,1,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,نموذج مصغر من بناء,13,4,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,نموذج مصغر من سيارة,14,5,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,ألعاب,15,4,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,إطارات,16,4,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,هاتف محمول,17,5,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,تليفزيون,18,3,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,معلقة,19,2,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,شوكة,20,2,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,سكينة,21,3,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,سلم,22,1,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,جدار,23,2,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,عازل,24,4,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,بيت صغير للحيوانات مثل الكلب,25,3,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,حقيبة,26,5,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,نظارات,27,5,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,إكسسوارات,28,4,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,ساعة,29,4,42,3,1,2,0,1,6,1,1,1,1,17
167,علب الصفيح,قلادة,30,5,42,3,1,2,0,1,6,1,1,1,1,17
168,علب الصفيح,الزينة,1,2,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,أشكال هندسية,2,4,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,تخزين المواد,3,1,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,تدخل في إستخدامات مختلفة,4,2,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,أشكال جمالية,5,3,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,تدخل في صناعة العديد من الأجهزة,6,2,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,تزين بعض الأشكال والملابس,7,3,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,تحويلها لشئ نافع,8,2,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,تدخل في الإحتفاظ بمواد الطلاء,9,2,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,إعادة تدوير,10,1,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,إضافة بعض المواد وإستخدامها كطلاء,11,3,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,صناعة الأثاث,12,3,32,0,1,0,0,0,1,0,1,0,0,3
168,علب الصفيح,إستخدامها كعازل للكهرباء بعد إضافة بعض المواد,13,4,32,0,1,0,0,0,1,0,1,0,0,3
169,علب الصفيح,إعادة تدوير,1,1,40,3,1,0,0,0,6,1,0,0,1,12
169,علب الصفيح,تخزين بعض الأشياء المنزلية,2,2,40,3,1,0,0,0,6,1,0,0,1,12
169,علب الصفيح,لعب الأطفال,3,4,40,3,1,0,0,0,6,1,0,0,1,12
169,علب الصفيح,إستخدامها كوسيلة أو نشاط للأطفال,4,3,40,3,1,0,0,0,6,1,0,0,1,12
169,علب الصفيح,الزينة,5,3,40,3,1,0,0,0,6,1,0,0,1,12
169,علب الصفيح,إناء للزراعة,6,1,40,3,1,0,0,0,6,1,0,0,1,12
169,علب الصفيح,عمل مقعد,7,2,40,3,1,0,0,0,6,1,0,0,1,12
169,علب الصفيح,ديكور,8,3,40,3,1,0,0,0,6,1,0,0,1,12
170,علب الصفيح,ديكور,1,3,37,13,0,0,7,1,1,1,1,0,1,25
170,علب الصفيح,تخزين الأكل,2,2,37,13,0,0,7,1,1,1,1,0,1,25
170,علب الصفيح,إستخدامها في لعب الأطفال,3,4,37,13,0,0,7,1,1,1,1,0,1,25
170,علب الصفيح,عمل مجسمات,4,5,37,13,0,0,7,1,1,1,1,0,1,25
170,علب الصفيح,سلم,5,5,37,13,0,0,7,1,1,1,1,0,1,25
170,علب الصفيح,صنع كرسي,6,2,37,13,0,0,7,1,1,1,1,0,1,25
170,علب الصفيح,عمل أجزاء من الحقيبة,7,3,37,13,0,0,7,1,1,1,1,0,1,25
170,علب الصفيح,صنع سبورة من الوراء,8,3,37,13,0,0,7,1,1,1,1,0,1,25
170,علب الصفيح,صنع جرابات الهواتف,9,5,37,13,0,0,7,1,1,1,1,0,1,25
