"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4","C-act","C-ach"
103,"pneu","proteger un bateau contre le quai",8,4,2,2,3,3,47,162
103,"pneu","stabiliser les fondations d'une cabane",8,4,4,4,3,4,47,162
103,"pneu","en faire un siege d'appoint ",8,4,2,3,3,2,47,162
103,"pneu","le couper en deux pour en faire des bacs à fleur",8,4,4,2,3,4,47,162
104,"bouteille","arme par destination",8,4,1,2,2,2,42,116
104,"bouteille","flute de pan",8,4,3,2,3,3,42,116
104,"bouteille","godemiché",8,4,5,3,3,4,42,116
104,"bouteille","jeu de tir",8,4,3,2,2,2,42,116
104,"bouteille","fusée à pression",8,4,5,4,3,4,42,116
104,"bouteille","terrarium",8,4,4,4,3,2,42,116
104,"bouteille","decoration",8,4,3,2,2,2,42,116
104,"bouteille","construction de cloison",8,4,5,3,4,3,42,116
104,"bouteille","douche solaire",8,4,5,5,2,4,42,116
104,"bouteille","toilette portative",8,4,3,2,4,3,42,116
104,"bouteille","time capsule",8,4,5,4,1,2,42,116
104,"bouteille","jeter à la mer",8,4,2,2,2,2,42,116
104,"couteau","miroir miniature",8,4,4,5,3,3,42,116
104,"couteau","jonglerie",8,4,3,3,2,3,42,116
104,"couteau","tir sur cible",8,4,3,3,2,1,42,116
104,"couteau","curage de dents",8,4,3,2,4,4,42,116
104,"couteau","rasoir",8,4,3,3,2,2,42,116
104,"couteau","gravure sur mur",8,4,2,2,3,2,42,116
104,"couteau","scarification",8,4,2,1,2,1,42,116
104,"couteau","message dans le sable",8,4,4,2,2,3,42,116
104,"couteau","emission de morse",8,4,4,3,1,5,42,116
104,"pneu","parcours du combattant",8,4,2,2,2,2,42,116
104,"pneu","balançoire",8,4,3,2,2,2,42,116
104,"pneu","costume de bibendum",8,4,5,5,2,3,42,116
104,"pneu","bouée",8,4,2,2,3,2,42,116
104,"pneu","radea",8,4,3,1,1,4,42,116
104,"pneu","cerceau de hula-hoop",8,4,2,2,2,2,42,116
104,"pneu","protection d'angles",8,4,2,2,5,3,42,116
104,"pneu","combustible pour piquet de grève",8,4,2,2,3,2,42,116
104,"pneu","roue géante pour hamster",8,4,3,4,2,3,42,116
104,"pneu","cachette pour chat",8,4,3,4,2,4,42,116
104,"pneu","pot de fleur",8,4,4,2,3,3,42,116
104,"pneu","contour de table basse",8,4,4,3,2,3,42,116
104,"pneu","toboggan à hamster",8,4,3,4,2,3,42,116
105,"bouteille","en plastique ou en verre",8,4,1,1,1,1,18,55
105,"bouteille","pour boire de l'eau ou une boisson",8,4,1,1,1,1,18,55
105,"bouteille","pour jeter un message à la mer",8,4,2,2,2,2,18,55
105,"bouteille","pour construire un mur",8,4,5,4,4,3,18,55
105,"bouteille","pour ramener du sable de la plage",8,4,2,3,2,3,18,55
105,"bouteille","pour faire le tri des déchets",8,4,5,1,1,1,18,55
105,"bouteille","pour créer une pile pour faire une tour",8,4,4,3,3,4,18,55
105,"bouteille","pour delimiter un espace",8,4,3,4,5,4,18,55
105,"couteau","pour couper",8,4,1,1,1,1,18,55
105,"couteau","pour detacher d'une corde",8,4,2,2,3,1,18,55
105,"couteau","pour faire de la poterie",8,4,3,2,3,3,18,55
105,"couteau","pour pique niquer",8,4,1,1,1,1,18,55
105,"couteau","pour tuer",8,4,1,1,2,1,18,55
105,"couteau","pour se défendre",8,4,1,1,2,1,18,55
105,"couteau","pour ouvrir une porte",8,4,2,3,2,3,18,55
105,"couteau","pour ouvrir les lettres",8,4,4,2,4,2,18,55
105,"couteau","pour servir de miroir",8,4,4,5,3,3,18,55
105,"couteau","pour servir de règle",8,4,5,4,4,4,18,55
105,"pneu","pour rouler",8,4,1,1,1,1,18,55
105,"pneu","pour construire une maison",8,4,4,4,3,4,18,55
105,"pneu","pour lester une bouée en mer",8,4,2,2,4,4,18,55
105,"pneu","comme table basse",8,4,3,3,3,3,18,55
105,"pneu","pour créer des chaussures (tongs)",8,4,4,4,4,4,18,55
105,"pneu","pour faire un feu",8,4,2,2,4,2,18,55
105,"pneu","pour mouler une oeuvre d'art dans les rainures",8,4,5,5,3,4,18,55
105,"pneu","pour faire un parcours de gymnastique",8,4,2,3,3,3,18,55
107,"bouteille","Boire",8,4,1,1,1,1,19,44
107,"bouteille","agresser quelqu'un",8,4,2,2,1,2,19,44
107,"bouteille","envoyer des messages a la mer",8,4,3,3,2,2,19,44
107,"bouteille","piège a guêpe",8,4,2,3,3,2,19,44
107,"bouteille","pot de fleur",8,4,3,2,2,3,19,44
107,"bouteille","stockage de produits chimiques",8,4,1,1,3,2,19,44
107,"bouteille","jongler",8,4,4,4,3,3,19,44
107,"bouteille","faire des oeuvres d'art",8,4,3,4,2,3,19,44
107,"bouteille","recycler",8,4,3,1,4,2,19,44
107,"bouteille","faire un cendrier",8,4,2,3,3,2,19,44
107,"bouteille","décoration",8,4,3,2,2,2,19,44
107,"couteau","Découper de la viande",8,4,1,1,1,1,19,44
107,"couteau","agresser quelqu'un",8,4,1,1,2,1,19,44
107,"couteau","faire du lancer de couteau",8,4,2,1,1,1,19,44
107,"couteau","s'en servir de tournevis",8,4,2,2,3,2,19,44
107,"couteau","limer un autre couteau",8,4,1,2,3,2,19,44
107,"couteau","manger",8,4,1,1,1,1,19,44
107,"couteau","faire du bricolage",8,4,4,2,2,2,19,44
107,"couteau","couper une corde",8,4,2,1,3,1,19,44
107,"couteau","ouvrir un emballage",8,4,2,1,3,1,19,44
107,"pneu","Rouler en voiture",8,4,1,1,2,1,19,44
107,"pneu","bruler dans une décharge",8,4,2,1,4,2,19,44
107,"pneu","recycler",8,4,4,2,3,2,19,44
107,"pneu","jouer",8,4,3,3,2,2,19,44
107,"pneu","protéger les circuits de course",8,4,2,2,3,2,19,44
107,"pneu","atterrissage des avions",8,4,1,2,3,2,19,44
107,"pneu","faire des cabanes",8,4,3,4,3,4,19,44
107,"pneu","servir de combustible",8,4,2,2,3,2,19,44
108,"bouteille","envoyer un message à la mer",8,4,2,2,2,2,55,53
108,"bouteille","couper la bouteille en deux et sceller le bouchon pour en verre des verres",8,4,3,3,3,4,55,53
108,"bouteille","vase pour un beau bouquet de fleur",8,4,3,2,2,2,55,53
108,"bouteille","comme cible pour s'entraîner à tirer",8,4,3,4,4,3,55,53
108,"bouteille","comme lunette pour voir au loin",8,4,5,2,1,4,55,53
108,"bouteille","comme instrument de musique en tapant dessus",8,4,4,3,2,3,55,53
108,"bouteille","accrocher plein de bouteille en plastique pour en faire un radeau",8,4,5,4,4,4,55,53
108,"couteau","commettre un meurtre",8,4,1,1,2,1,55,53
108,"couteau","faire un spectacle de lancer de couteau au cirque",8,4,3,3,2,2,55,53
108,"couteau","risquer de couper des doigts en plantant le couteau de plus en plus vite entre chaque doigts",8,4,3,3,1,2,55,53
108,"couteau","tailler un bel objet en bois",8,4,2,2,3,2,55,53
108,"couteau","ouvrir des lettres",8,4,4,2,4,2,55,53
108,"couteau","ouvrir un pot de confiture",8,4,2,2,3,3,55,53
108,"couteau","faire une collection de beaux couteaux",8,4,3,1,1,2,55,53
108,"pneu","luge",8,4,4,4,3,4,55,53
108,"pneu","bouée",8,4,2,2,3,2,55,53
108,"pneu","courronne",8,4,4,3,2,3,55,53
108,"pneu","comme arme de défense",8,4,3,2,2,3,55,53
108,"pneu","le faire fondre pour en faire des bijoux",8,4,4,4,4,3,55,53
108,"pneu","faire du oula oup",8,4,3,3,2,2,55,53
108,"pneu","berceau pour bébé",8,4,4,4,2,4,55,53
108,"pneu","élément décoratif",8,4,3,3,2,2,55,53
108,"pneu","accrocher des boules et des décorations pour en faire une couronne de Noel pour la porte d'entrée",8,4,4,4,2,5,55,53
108,"pneu","empêcher que les bateaux se cognent dans le port",8,4,2,2,4,3,55,53
108,"pneu","abat-jour",8,4,4,4,3,4,55,53
109,"bouteille","jouer au bowling quand on a pas de quilles",8,4,3,3,3,4,20,25
109,"bouteille","oxygène en plongée",8,4,3,1,5,3,20,25
109,"bouteille","faire des ""briques"" écologiques pour construire des maisons",8,4,5,3,3,4,20,25
109,"bouteille","jeter à la mer en SOS",8,4,2,2,2,2,20,25
109,"couteau","tournevis",8,4,2,2,3,2,20,25
109,"couteau","arme",8,4,1,1,2,1,20,25
109,"couteau","ouvrir une enveloppe",8,4,4,2,3,2,20,25
109,"couteau","fléchettes",8,4,3,3,2,2,20,25
109,"couteau","tailler un crayon",8,4,2,2,3,2,20,25
109,"pneu","crossfit",8,4,3,2,2,2,20,25
109,"pneu","bouée de piscine",8,4,2,2,3,2,20,25
109,"pneu","barrer des routes",8,4,3,3,4,2,20,25
109,"pneu","empiler les pneus pour enfermer quelqu'un dedans",8,4,3,3,2,4,20,25
111,"bouteille","entonnoir (bouteille cassée)",8,4,3,3,2,3,20,79
111,"bouteille","boite à stylos",8,4,3,3,3,2,20,79
111,"bouteille","gamelle (bouteille cassée)",8,4,3,2,2,3,20,79
111,"bouteille","verre doseur",8,4,2,4,3,2,20,79
111,"bouteille","instrument de musique (flute de pan)",8,4,3,2,2,3,20,79
111,"couteau","miroir",8,4,4,5,3,3,20,79
111,"couteau","instrument de mesure",8,4,5,5,4,5,20,79
111,"couteau","ouvre pot de confiture",8,4,2,2,3,2,20,79
111,"couteau","arme de défense",8,4,1,1,2,1,20,79
111,"pneu","balançoire/hamac",8,4,3,3,3,2,20,79
111,"pneu","jeu pour accrobranche",8,4,3,4,3,3,20,79
111,"pneu","décoration",8,4,4,3,2,2,20,79
111,"pneu","support",8,4,3,3,2,2,20,79
112,"bouteille","""filet"" à petit poisson (la mettre dans l'eau avec un peu de nourriture dedans pour attraper la friture)",8,4,5,3,4,5,40,101
112,"bouteille","Filtre de lumière blanche (pour les bouteilles en verre coloré)",8,4,5,4,3,5,40,101
112,"bouteille","Caisse de rénonnance pour faire un instrument de percussion (avec plusieurs, ça peut être beau!)",8,4,3,3,2,4,40,101
112,"bouteille","Miroir de piètre qualité",8,4,4,4,2,4,40,101
112,"bouteille","Faiseur d'impression en soirée (""oui oui, c'est un Château Pétrus, 1986..."")",8,4,2,1,5,2,40,101
112,"couteau","Traceur sur bois (cf. Robinson Crusoé sur le vieux bout de bois rapporté par l'océan sur l'île déserte)",8,4,2,2,3,2,40,101
112,"couteau","Fléchette improvisée (pour lanceur expérimenté)",8,4,3,3,2,2,40,101
112,"couteau","Scalpel improvisé sur champ de bataille",8,4,4,2,4,2,40,101
112,"couteau","Instrument de tatouage (un poil rude)",8,4,4,3,4,3,40,101
112,"pneu","Jeu d'enfant (toupie pour géant)",8,4,3,3,2,4,40,101
112,"pneu","cercle à (grosse) bulles de savon",8,4,4,3,4,4,40,101
112,"pneu","accélérateur de pollution de l'air (si j'ai de quoi l'enflammer)",8,4,4,2,1,2,40,101
112,"pneu","instrument de mesure de distance",8,4,5,5,3,4,40,101
112,"pneu","incrustateur d'empreinte dans le sable",8,4,4,5,2,3,40,101
113,"bouteille","envoyer un message à la mer",8,4,3,3,2,2,66,106
113,"bouteille","briser la bouteille et faire des vitraux avec les tessons",8,4,4,5,4,4,66,106
113,"bouteille","écouter la mer en portant la bouteille à son oreille",8,4,3,3,2,3,66,106
113,"bouteille","organiser un concours entre amis de qui devinera le contenu de la bouteille",8,4,4,4,2,2,66,106
113,"bouteille","festoyer",8,4,1,1,1,1,66,106
113,"bouteille","polir des tessons de manière à ce qu'ils soient lisses et en faire des palets pour jouer aux billes",8,4,5,5,5,4,66,106
113,"bouteille","tenter d'élever des mollusques dans une bouteille d'eau de mer",8,4,3,3,3,3,66,106
113,"bouteille","remplir la bouteille vide de messages à lire plus tard en cas de coup de mou sur des papiers colorés",8,4,3,3,2,3,66,106
113,"bouteille","demander à des amis d'imaginer l'histoire de la bouteille",8,4,3,1,3,2,66,106
113,"couteau","dépecer un animal au retour de chasse",8,4,2,1,2,1,66,106
113,"couteau","aiguiser ses sens aussi bien que des couteaux",8,4,1,1,4,1,66,106
113,"couteau","méditer et apprendre à prendre du recul afin de n'exprimer ses pensées que de la manière la plus efficace possible",8,4,1,1,1,1,66,106
113,"couteau","telle la lame du couteau",8,4,1,1,1,1,66,106
113,"couteau","s'entrainer aux arts martiaux et devenir une arme à part entière sans avoir besoin de couteau",8,4,1,1,2,1,66,106
113,"couteau","organiser un concours de kappla avec des couteaux",8,4,2,4,2,4,66,106
113,"couteau","mettre ses amis au défi de découper le plus vite possible une pastèque",8,4,1,1,1,1,66,106
113,"couteau","demander à un représentant de l'autorité si un couteau en plastique est considéré comme dangereux",8,4,2,1,1,1,66,106
113,"pneu","création artistique",8,4,4,3,2,2,66,106
113,"pneu","démontrer la dualité des actions humaines en remplissant le pneu de verdure",8,4,4,2,5,3,66,106
113,"pneu","l'utiliser pour faire un feu de bois",8,4,4,2,3,2,66,106
113,"pneu","sauter au dessus de pneus en musique",8,4,3,3,2,3,66,106
113,"pneu","faire du step sur les pneus",8,4,5,3,3,3,66,106
113,"pneu","faire des chaussures avec du pneu",8,4,4,4,4,4,66,106
113,"pneu","en faire un objet de décoration avec du tissu",8,4,4,3,2,3,66,106
113,"pneu","le transformer en fauteuil avec des coussins et le suspendre dans les airs",8,4,4,3,2,3,66,106
113,"pneu","en faire une soucoupe volante pour enfants",8,4,5,4,2,3,66,106
113,"pneu","le peindre ",8,4,4,3,2,1,66,106
114,"bouteille","bouteille pour boire",8,4,1,1,1,1,73,125
114,"bouteille","bouteille d'alcool",8,4,1,1,1,1,73,125
114,"bouteille","bouteille à la mer",8,4,3,3,2,2,73,125
114,"bouteille","prendre de la bouteille",8,4,3,1,1,1,73,125
114,"bouteille","bouteille à recycler",8,4,3,1,4,2,73,125
114,"bouteille","bouteille à remplir",8,4,1,1,1,1,73,125
114,"bouteille","bouteille pour jouer de la musique en soufflant",8,4,3,2,2,3,73,125
114,"bouteille","bouteille qui sert d'arme",8,4,3,2,2,2,73,125
114,"bouteille","jet de bouteille",8,4,2,2,1,2,73,125
114,"bouteille","bouteille cassée",8,4,2,1,1,1,73,125
114,"bouteille","bouteille qui résonne",8,4,3,2,2,3,73,125
114,"couteau","couteau arme pour tuer",8,4,1,1,2,1,73,125
114,"couteau","couteau pour couper les aliments",8,4,1,1,1,1,73,125
114,"couteau","couteau de cuisine",8,4,1,1,1,1,73,125
114,"couteau","couteau pour couper une amitié",8,4,1,1,1,1,73,125
114,"couteau","lancé de couteau",8,4,2,3,2,2,73,125
114,"couteau","couteau japonais haute précision",8,4,1,1,1,1,73,125
114,"couteau","couteau de chirurgie",8,4,4,2,1,2,73,125
114,"couteau","couteau offert",8,4,2,1,1,1,73,125
114,"couteau","couteau transmit",8,4,1,1,1,1,73,125
114,"couteau","couteau de défense",8,4,1,1,2,1,73,125
114,"couteau","couteau en plastique",8,4,1,1,2,1,73,125
114,"couteau","attaque au couteau",8,4,1,1,2,1,73,125
114,"couteau","couteau coupe sang",8,4,1,1,2,1,73,125
114,"pneu","pneu pour voiture",8,4,1,1,3,1,73,125
114,"pneu","gonfler un pneu",8,4,1,1,1,1,73,125
114,"pneu","changer de chambre à air",8,4,1,1,1,1,73,125
114,"pneu","pneu crevé",8,4,1,1,1,1,73,125
114,"pneu","pneu usé",8,4,1,1,1,1,73,125
114,"pneu","pneu pour améliorer le confort de déplacement",8,4,2,1,1,1,73,125
114,"pneu","pneu pour amortir une chute",8,4,2,2,3,3,73,125
114,"pneu","pneu pour mieux adhérer au sol",8,4,1,1,1,1,73,125
114,"pneu","pneu pour économiser de l'énergie",8,4,1,2,1,1,73,125
114,"pneu","pneu pour camion ",8,4,1,1,1,1,73,125
115,"bouteille","Sculpture",8,4,4,4,4,4,37,44
115,"bouteille","barque flottante en bouteilles plastiques fermées d'un bouchon et assemblées (recyclage)",8,4,4,5,3,4,37,44
115,"bouteille","piège à guêpes en découpant la bouteille en deux et en enfonçant le haut de la bouteille dans le ""cul"" de la bouteille après l'avoir rempli de confiture",8,4,3,3,3,2,37,44
115,"bouteille","maracas",8,4,4,3,2,3,37,44
115,"bouteille","fusée à eau",8,4,5,4,2,4,37,44
115,"bouteille","vase avec une jolie bouteille en verre",8,4,2,2,2,2,37,44
115,"bouteille","bougeoir en mettant une bougie à l'intérieur puis suspendues pour décorer un arbre",8,4,5,2,2,3,37,44
115,"couteau","Réussir à faire tenir un couteau sur un autre (tous les deux debout, lame contre lame)",8,4,4,3,1,2,37,44
115,"couteau","le tordre dans plein de formes différentes pour pouvoir découper directement des formes ou des contours (vagues,..)",8,4,4,2,1,3,37,44
115,"couteau","faire un tremplin",8,4,3,3,1,3,37,44
115,"couteau","l'accrocher à un morceau de bois pour faire une lance",8,4,3,2,4,3,37,44
115,"couteau","l'accrocher à plein d'autres couteaux en collant les manches pour découper une carotte ou une tomate en 1 seul geste",8,4,2,2,1,2,37,44
115,"pneu","Pot de fleur en les empilant les un sur les autres et en les peignant",8,4,4,2,2,3,37,44
115,"pneu","poids pour faire du sport en devant le soulever et le faire avancer",8,4,2,2,3,2,37,44
115,"pneu","piscine pour enfant en le remplissant d'eau",8,4,4,4,2,3,37,44
115,"pneu","bac à sable",8,4,4,4,2,5,37,44
115,"pneu","foyer pour feu en le mettant dans le sol",8,4,4,2,4,2,37,44
115,"pneu","parcours du combattant pour des enfants",8,4,3,3,2,3,37,44
115,"pneu","tunnel en en alignant plusieurs",8,4,4,4,3,4,37,44
115,"pneu","recyclage",8,4,4,2,4,1,37,44
115,"pneu","balançoire",8,4,3,2,3,2,37,44
115,"pneu","le découper et en faire plein de petites gommes",8,4,3,4,2,4,37,44
117,"bouteille","message à la mer",8,4,3,3,2,2,70,144
117,"bouteille","boire",8,4,1,1,1,1,70,144
117,"bouteille","contenance",8,4,2,1,2,1,70,144
117,"bouteille","pot pour plantation",8,4,3,2,2,3,70,144
117,"bouteille","réservoir d'eau pour plante",8,4,2,2,2,2,70,144
117,"bouteille","assommé quelqu'un",8,4,2,2,2,2,70,144
117,"bouteille","comme un vase",8,4,3,2,2,2,70,144
117,"couteau","couper de la nourriture",8,4,1,1,1,1,70,144
117,"couteau","couper un fil",8,4,2,1,2,2,70,144
117,"couteau","tir au couteau",8,4,3,3,2,2,70,144
117,"couteau","tuer",8,4,1,1,2,1,70,144
117,"couteau","faire des trous dans une ceinture",8,4,3,3,5,2,70,144
117,"couteau","dévisser une vis",8,4,3,2,3,3,70,144
117,"couteau","faire levier",8,4,2,4,3,3,70,144
117,"couteau","manger",8,4,1,1,1,1,70,144
117,"couteau","ouvrir des huitres",8,4,2,1,3,1,70,144
117,"couteau","couper des liens",8,4,1,1,3,1,70,144
117,"couteau","creuser un trou",8,4,3,4,2,3,70,144
117,"pneu","rouler",8,4,1,1,1,1,70,144
117,"pneu","concours de force",8,4,2,3,3,2,70,144
117,"pneu","moyen de locomotion",8,4,2,1,1,1,70,144
117,"pneu","pétrole",8,4,1,4,2,1,70,144
117,"pneu","parcours sportif",8,4,3,3,3,2,70,144
118,"bouteille","boisson",8,4,1,1,1,1,18,41
118,"bouteille","vin",8,4,1,1,1,1,18,41
118,"bouteille","alcool",8,4,1,1,1,1,18,41
118,"bouteille","projectile",8,4,2,2,2,2,18,41
118,"bouteille","rosé",8,4,1,1,1,1,18,41
118,"bouteille","mer",8,4,1,2,2,1,18,41
118,"bouteille","message",8,4,3,3,2,2,18,41
118,"bouteille","lettre",8,4,2,2,2,3,18,41
118,"bouteille","eau",8,4,1,1,1,1,18,41
118,"bouteille","bateau",8,4,4,4,2,1,18,41
118,"bouteille","restaurant",8,4,1,1,1,1,18,41
118,"bouteille","pique-nique",8,4,1,1,1,1,18,41
118,"couteau","fourchette",8,4,2,2,2,2,18,41
118,"couteau","fromage",8,4,1,1,1,1,18,41
118,"couteau","manger",8,4,1,1,1,1,18,41
118,"couteau","repas",8,4,1,1,1,1,18,41
118,"couteau","menacer",8,4,1,1,2,1,18,41
118,"couteau","arme",8,4,1,1,2,1,18,41
118,"couteau","huître",8,4,2,1,4,1,18,41
118,"couteau","beurre",8,4,1,1,1,1,18,41
118,"couteau","cuillère",8,4,3,2,1,2,18,41
118,"couteau","découper",8,4,1,1,1,1,18,41
118,"couteau","scalpel",8,4,4,1,3,2,18,41
118,"couteau","boucher",8,4,1,3,1,1,18,41
118,"couteau","scier",8,4,2,2,2,2,18,41
118,"pneu","voiture",8,4,1,1,1,1,18,41
118,"pneu","roue",8,4,1,2,1,1,18,41
118,"pneu","karting",8,4,1,2,3,2,18,41
118,"pneu","crevaison",8,4,1,1,1,1,18,41
118,"pneu","dégonfler",8,4,1,1,1,1,18,41
118,"pneu","neige",8,4,1,1,2,1,18,41
118,"pneu","plat",8,4,4,1,1,1,18,41
118,"pneu","équilibrage",8,4,3,3,4,3,18,41
118,"pneu","château",8,4,4,3,2,3,18,41
118,"pneu","course",8,4,1,1,1,2,18,41
118,"pneu","chemin",8,4,4,3,1,2,18,41
118,"pneu","amorti",8,4,2,2,3,3,18,41
119,"bouteille","bocal plante",8,4,3,2,2,2,55,64
119,"bouteille","message à la mer",8,4,3,3,2,2,55,64
119,"bouteille","cocktail Molotov",8,4,1,3,3,2,55,64
119,"bouteille","remplacer le contenu originel",8,4,1,1,2,1,55,64
119,"bouteille","offrir à boire à la direction de l'ICM",8,4,1,1,1,1,55,64
119,"bouteille","contenant pour céréales",8,4,2,2,2,2,55,64
119,"couteau","devenir terroriste",8,4,1,1,1,1,55,64
119,"couteau","apprendre à dépecer les animaux",8,4,2,1,3,2,55,64
119,"couteau","se faire le sourire du joker",8,4,2,1,1,1,55,64
119,"couteau","devenir Ninja",8,4,1,1,1,1,55,64
119,"couteau","couper mon cordon ombilical",8,4,2,1,4,1,55,64
119,"couteau","m'enfuir par le faux plafond",8,4,3,1,1,2,55,64
119,"couteau","ouvrir le canapé et me cacher dedans",8,4,4,1,1,3,55,64
119,"couteau","prendre en otage Marcella",8,4,1,1,1,1,55,64
119,"couteau","couper des oignons",8,4,1,1,1,1,55,64
119,"couteau","essayer de prendre l'avion",8,4,1,1,1,1,55,64
119,"couteau","crocheter des serrures",8,4,4,3,3,2,55,64
119,"pneu","barricade pour manifestations",8,4,2,2,4,2,55,64
119,"pneu","cerceau pour hulla hoop",8,4,2,2,2,2,55,64
119,"pneu","cachette",8,4,3,4,3,2,55,64
119,"pneu","destruction des fonds marins",8,4,1,1,1,1,55,64
119,"pneu","chauffage",8,4,4,2,3,2,55,64
119,"pneu","bocal les plantes",8,4,3,2,3,3,55,64
120,"bouteille","goblet",8,4,1,3,2,1,55,64
120,"bouteille","lustre",8,4,4,2,2,2,47,55
120,"bouteille","cocktail molotov",8,4,2,2,3,2,47,55
120,"bouteille","entonnoir",8,4,3,3,2,3,47,55
120,"bouteille","cuillère",8,4,5,1,2,2,47,55
120,"bouteille","hélice pour petit ventilateur",8,4,5,5,4,4,47,55
120,"bouteille","objet tranchant",8,4,2,2,2,2,47,55
120,"bouteille","tambour",8,4,4,4,2,3,47,55
120,"bouteille","horloge",8,4,3,4,3,2,47,55
120,"bouteille","barbecue",8,4,3,2,4,1,47,55
120,"couteau","Décapsuleur",8,4,2,2,3,3,47,55
120,"couteau","Aiguille d'horloge",8,4,4,4,2,4,47,55
120,"couteau","poignet de porte",8,4,4,3,1,5,47,55
120,"couteau","manche de tasse",8,4,1,3,1,4,47,55
120,"couteau","ciseaux",8,4,2,2,2,2,47,55
120,"pneu","incendie",8,4,2,1,4,2,47,55
120,"pneu","table",8,4,2,3,3,3,47,55
120,"pneu","balançoire",8,4,3,2,2,2,47,55
120,"pneu","tabouret",8,4,3,3,2,3,47,55
120,"pneu","trampoline",8,4,3,3,2,3,47,55
120,"pneu","par choc de voiture",8,4,2,2,3,3,47,55
120,"pneu","poteau",8,4,2,3,2,3,47,55
121,"bouteille","une lunette de vision",8,4,2,3,2,4,37,48
121,"bouteille","un porte bougie",8,4,4,2,2,2,37,48
121,"bouteille","un piège",8,4,3,3,2,3,37,48
121,"bouteille","un instrument de musique",8,4,3,2,2,3,37,48
121,"bouteille","un pied de table",8,4,5,5,4,3,37,48
121,"bouteille","un projectile",8,4,1,2,2,3,37,48
121,"bouteille","un cocktail molotov",8,4,2,2,3,2,37,48
121,"bouteille","une lampe",8,4,4,2,2,2,37,48
121,"couteau","un pied de meuble en l'enfonçant",8,4,4,4,2,3,37,48
121,"couteau","un élément pour jongler",8,4,4,3,2,3,37,48
121,"couteau","un objet pour se rééduquer la main",8,4,5,1,3,4,37,48
121,"couteau","un instrument de musique en faisant vibrer la lame",8,4,5,5,2,4,37,48
121,"pneu","amortisseur",8,4,2,2,3,2,37,48
121,"pneu","balançoire",8,4,3,2,3,2,37,48
121,"pneu","tuyau",8,4,3,4,4,3,37,48
121,"pneu","bouée",8,4,2,2,3,2,37,48
121,"pneu","conduit",8,4,3,3,3,3,37,48
121,"pneu","un espece de ballon sauteur",8,4,3,4,2,3,37,48
121,"pneu","une arme à lancer",8,4,4,2,2,3,37,48
121,"pneu","un lasso",8,4,3,3,3,3,37,48
